%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72999.578,297.195,0.856,14.942,95.527,94.838,-8.432,-4.793,-4.062,-2.714,-0.864,-6.228,-6.407,-6.635,-3.684,-0.938,0.951,-6.266,0.942,0.105,-3.109,-5.854,0.000,8.260,27.225,-0.025,239.971,-49.961
73003.610,297.194,0.856,14.942,95.527,94.358,-8.540,-4.347,-3.635,-2.610,-1.296,-5.501,-7.262,-6.849,-4.354,-1.250,1.056,-5.947,1.571,-0.836,-3.524,-5.179,0.000,8.164,27.256,-0.027,239.987,-49.951
72995.547,297.194,0.856,14.961,95.764,94.518,-9.404,-4.905,-3.528,-3.653,-1.296,-6.228,-5.980,-7.492,-4.354,-0.938,0.317,-6.478,0.942,-0.731,-3.420,-5.404,0.000,8.068,27.296,-0.029,239.987,-49.961
72999.578,297.194,0.856,14.948,95.606,94.518,-8.432,-5.462,-3.849,-3.131,-1.835,-6.124,-7.048,-7.063,-4.354,-1.355,1.162,-7.115,0.733,-0.104,-3.731,-5.291,0.000,7.952,27.327,-0.031,240.004,-49.951
72995.547,297.194,0.856,14.943,95.527,94.358,-8.972,-5.239,-3.849,-3.131,-1.511,-6.643,-6.835,-6.956,-4.354,-1.250,0.739,-6.478,0.524,-0.522,-3.006,-6.079,0.000,7.894,27.388,-0.034,240.036,-49.951
72995.547,297.194,0.856,14.955,95.685,94.197,-8.972,-4.905,-3.849,-3.027,-1.727,-5.398,-7.796,-6.742,-4.465,-2.084,0.739,-6.478,0.838,-0.418,-3.213,-5.066,0.000,7.779,27.398,-0.035,240.004,-49.961
72995.547,297.194,0.856,14.949,95.606,94.358,-9.945,-5.016,-3.742,-3.758,-1.403,-6.124,-6.621,-7.170,-3.907,-0.521,0.739,-5.947,1.571,-1.149,-2.487,-5.179,0.000,7.702,27.439,-0.037,239.987,-49.940
72995.547,297.195,0.856,14.955,95.685,94.358,-8.107,-5.351,-3.635,-2.610,-2.159,-5.709,-6.301,-6.207,-4.130,-0.938,0.951,-6.584,1.257,-0.313,-3.524,-5.066,0.000,7.606,27.459,-0.038,239.971,-49.940
72999.578,297.190,0.856,14.942,95.527,94.358,-8.864,-4.793,-4.062,-2.714,-0.648,-6.747,-6.728,-6.314,-5.024,-1.355,0.845,-6.266,1.152,-0.522,-2.902,-6.079,0.000,7.509,27.510,-0.039,239.987,-49.940
72999.578,297.194,0.856,14.936,95.448,94.518,-8.432,-4.459,-4.062,-3.027,-1.296,-5.813,-6.941,-6.421,-3.684,-1.771,1.162,-6.053,1.571,-0.522,-3.213,-4.954,0.000,7.432,27.540,-0.041,239.987,-49.951
72995.547,297.195,0.856,14.937,95.448,94.358,-8.432,-4.682,-2.993,-2.610,-0.972,-5.398,-6.087,-6.849,-4.354,-0.938,0.845,-6.584,1.466,-0.522,-2.798,-5.291,0.000,7.356,27.540,-0.042,239.971,-49.940
72995.547,297.194,0.856,14.943,95.527,94.518,-7.891,-5.462,-3.742,-2.610,-1.511,-5.813,-6.407,-6.528,-3.796,-0.729,1.690,-6.160,1.571,-0.000,-3.420,-5.179,0.000,7.259,27.561,-0.043,239.971,-49.951
72999.578,297.194,0.856,14.955,95.685,94.518,-8.215,-4.347,-4.169,-2.819,-0.864,-6.332,-6.728,-6.528,-4.465,-0.729,1.268,-6.053,1.152,-0.836,-2.902,-5.629,0.000,7.240,27.591,-0.044,240.004,-49.961
72995.547,297.194,0.856,14.937,95.448,94.358,-8.540,-4.793,-3.742,-2.819,-1.080,-5.501,-6.514,-6.207,-3.349,-1.875,1.056,-5.841,1.361,-0.627,-3.420,-4.728,0.000,7.182,27.632,-0.045,240.004,-49.972
73003.610,297.192,0.856,14.929,95.369,94.518,-8.756,-5.128,-3.421,-3.445,-1.296,-5.501,-6.835,-6.635,-4.465,-1.042,0.634,-6.478,1.152,-0.731,-2.798,-4.954,0.000,7.105,27.642,-0.044,240.004,-49.961
72999.578,297.192,0.856,14.930,95.369,94.358,-7.891,-4.459,-3.207,-2.401,-1.727,-5.813,-6.514,-6.849,-3.907,-0.104,1.373,-6.372,1.571,0.419,-3.213,-5.291,0.000,7.048,27.642,-0.046,239.987,-49.951
72999.578,297.190,0.856,14.936,95.448,94.037,-8.215,-4.793,-3.849,-2.819,-0.972,-6.124,-6.514,-6.100,-4.242,-0.729,1.690,-6.266,1.152,-0.209,-3.006,-5.291,0.000,6.990,27.662,-0.045,240.004,-49.940
72999.578,297.194,0.856,14.942,95.527,94.678,-8.432,-4.905,-4.062,-2.401,-1.619,-5.709,-6.514,-7.170,-3.907,-1.875,0.951,-6.266,0.838,-0.418,-3.006,-5.066,0.000,6.951,27.683,-0.046,239.987,-49.951
72999.578,297.190,0.856,14.930,95.369,94.197,-8.972,-4.570,-2.780,-3.341,-0.972,-5.190,-5.980,-6.421,-3.684,-0.417,0.634,-6.584,1.466,-0.836,-3.006,-5.291,0.000,6.894,27.683,-0.044,240.004,-49.972
72995.547,297.190,0.856,14.943,95.527,94.358,-8.107,-5.239,-3.421,-2.192,-1.296,-5.605,-6.194,-7.170,-3.796,-0.938,1.268,-6.372,1.361,-0.313,-3.420,-5.291,0.000,6.855,27.693,-0.044,240.004,-49.940
72995.547,297.190,0.856,14.936,95.448,94.358,-8.864,-5.239,-3.742,-2.714,-1.511,-6.332,-6.835,-7.063,-5.247,-1.146,0.739,-6.478,1.152,-0.940,-2.798,-5.854,0.000,6.855,27.703,-0.043,240.036,-49.951
72999.578,297.189,0.856,14.930,95.369,94.358,-8.432,-5.016,-4.169,-3.445,-1.080,-5.709,-6.941,-6.742,-3.461,-1.980,0.951,-6.266,0.419,-0.836,-3.213,-5.291,0.000,6.778,27.713,-0.042,239.987,-49.951
72991.515,297.192,0.856,14.937,95.448,94.518,-8.756,-5.128,-3.421,-3.863,-1.727,-5.813,-6.728,-6.528,-4.354,-0.625,1.162,-6.903,0.733,-1.149,-3.213,-5.291,0.000,6.759,27.723,-0.042,240.004,-49.951
72999.578,297.190,0.856,14.936,95.448,94.037,-8.864,-5.016,-3.742,-3.027,-1.943,-6.436,-6.621,-7.813,-4.019,-1.459,0.634,-6.903,0.838,-0.104,-3.628,-5.516,0.000,6.778,27.723,-0.039,240.020,-49.940
72991.515,297.190,0.856,14.931,95.369,94.037,-8.972,-5.462,-3.742,-2.819,-1.296,-6.228,-6.514,-6.742,-4.354,-1.355,1.056,-6.478,1.257,0.105,-2.384,-4.954,0.000,6.740,27.754,-0.038,239.987,-49.951
72999.578,297.187,0.856,14.930,95.369,94.358,-8.648,-3.901,-4.276,-2.923,-0.864,-6.228,-6.514,-6.635,-3.461,-1.563,0.845,-5.947,0.838,-0.313,-3.420,-4.841,0.000,6.720,27.764,-0.038,239.955,-49.951
72987.484,297.192,0.856,14.937,95.448,94.037,-8.648,-5.016,-3.528,-3.341,-1.403,-5.294,-7.048,-6.849,-3.796,-0.938,0.845,-6.266,1.571,-1.045,-3.109,-4.954,0.000,6.682,27.774,-0.035,239.987,-49.951
72991.515,297.190,0.856,14.937,95.448,94.037,-8.432,-5.128,-3.528,-2.506,-1.296,-5.709,-6.514,-7.277,-4.019,-1.042,0.951,-6.691,1.675,-0.522,-3.317,-5.404,0.000,6.682,27.794,-0.034,240.004,-49.951
72995.547,297.189,0.856,14.936,95.448,94.197,-7.999,-5.351,-3.528,-2.297,-0.864,-5.813,-6.621,-6.421,-4.354,-1.355,0.951,-6.372,1.047,-0.313,-3.006,-5.291,0.000,6.663,27.804,-0.032,239.987,-49.951
