%Time (sec),Pressure (psi),Top of Top (C),Bottom of Top (C),Top of Bottom (C),Bottom of Bottom (C),Current (A),Opt Switch,%9/12/20193:58 PM
0.557637,0.042699,25.69531,25.742364,34.383727,33.871638,0.018113,0,
0.558242,0.042523,25.69531,25.742364,34.383727,33.871638,0.00735,0,
0.558848,0.042349,25.69531,25.742364,34.383727,33.871638,0.01509,0,
0.559453,0.042225,25.69531,25.742364,34.383727,33.871638,0.015977,0,
0.560059,0.042176,25.69531,25.742364,34.383727,33.871638,0.014658,0,
0.560664,0.041808,25.69531,25.742364,34.383727,33.871638,0.014724,0,
0.56127,0.041692,25.69531,25.742364,34.383727,33.871638,0.010228,0,
0.561875,0.041588,25.69531,25.742364,34.383727,33.871638,0.019653,0,
0.56248,0.041555,25.69531,25.742364,34.383727,33.871638,0.014757,0,
0.563086,0.041235,25.780502,25.644798,34.487975,33.787826,0.012348,0,
0.563691,0.041183,25.780502,25.644798,34.487975,33.787826,0.016366,0,
0.564297,0.040813,25.780502,25.644798,34.487975,33.787826,0.018261,0,
0.564902,0.04074,25.780502,25.644798,34.487975,33.787826,0.022418,0,
0.565508,0.04049,25.780502,25.644798,34.487975,33.787826,0.025181,0,
0.566113,0.040354,25.780502,25.644798,34.487975,33.787826,0.014695,0,
0.566719,0.040246,25.780502,25.644798,34.487975,33.787826,0.018713,0,
0.567324,0.040163,25.780502,25.644798,34.487975,33.787826,0.012437,0,
0.56793,0.039996,25.780502,25.644798,34.487975,33.787826,0.016069,0,
0.568535,0.03969,25.780502,25.644798,34.487975,33.787826,0.004766,0,
0.569141,0.039595,25.780502,25.644798,34.487975,33.787826,0.014734,0,
0.569746,0.039338,25.780502,25.644798,34.487975,33.787826,0.008853,0,
0.570352,0.039218,25.780502,25.644798,34.487975,33.787826,0.01094,0,
0.570957,0.03908,25.780502,25.644798,34.487975,33.787826,0.012934,0,
0.571562,0.038819,25.780502,25.644798,34.487975,33.787826,0.010442,0,
0.572168,0.038718,25.780502,25.644798,34.487975,33.787826,0.013564,0,
0.572773,0.03836,25.780502,25.644798,34.487975,33.787826,0.011978,0,
0.573379,0.038422,25.780502,25.644798,34.487975,33.787826,0.012156,0,
0.573984,0.03837,25.780502,25.644798,34.487975,33.787826,0.010676,0,
0.57459,0.038149,25.780502,25.644798,34.487975,33.787826,0.020717,0,
0.575195,0.037915,25.780502,25.644798,34.487975,33.787826,0.015829,0,
0.575801,0.037777,25.780502,25.644798,34.487975,33.787826,0.02108,0,
0.576406,0.037491,25.780502,25.644798,34.487975,33.787826,0.016326,0,
0.577012,0.037191,25.780502,25.644798,34.487975,33.787826,0.01001,0,
0.577617,0.03752,25.780502,25.644798,34.487975,33.787826,0.015324,0,
0.578223,0.036931,25.780502,25.644798,34.487975,33.787826,0.013191,0,
0.578828,0.036863,25.780502,25.644798,34.487975,33.787826,0.024933,0,
0.579434,0.036958,25.780502,25.644798,34.487975,33.787826,-0.002177,0,
0.580039,0.035919,25.780502,25.644798,34.487975,33.787826,0.106333,0,
0.580645,0.036521,25.780502,25.644798,34.487975,33.787826,0.211727,0,
0.58125,0.036101,25.706743,25.765966,34.373119,34.003016,0.188632,0,
0.581855,0.035938,25.706743,25.765966,34.373119,34.003016,0.199365,0,
0.582461,0.035669,25.706743,25.765966,34.373119,34.003016,0.190132,0,
0.583066,0.035293,25.706743,25.765966,34.373119,34.003016,0.182088,0,
0.583672,0.035256,25.706743,25.765966,34.373119,34.003016,0.184083,0,
0.584277,0.034993,25.706743,25.765966,34.373119,34.003016,0.195469,0,
0.584883,0.03492,25.706743,25.765966,34.373119,34.003016,0.192459,0,
0.585488,0.034614,25.706743,25.765966,34.373119,34.003016,0.192663,0,
0.586094,0.034298,25.706743,25.765966,34.373119,34.003016,0.18847,0,
0.586699,0.034327,25.706743,25.765966,34.373119,34.003016,0.197631,0,
0.587305,0.034246,25.706743,25.765966,34.373119,34.003016,0.190616,0,
0.58791,0.034124,25.706743,25.765966,34.373119,34.003016,0.198584,0,
0.588516,0.033868,25.706743,25.765966,34.373119,34.003016,0.186595,0,
0.589121,0.033642,25.706743,25.765966,34.373119,34.003016,0.189716,0,
0.589727,0.033396,25.706743,25.765966,34.373119,34.003016,0.182088,0,
0.590332,0.033285,25.706743,25.765966,34.373119,34.003016,0.188141,0,
0.590938,0.033268,25.706743,25.765966,34.373119,34.003016,0.198943,0,
0.591543,0.032921,25.706743,25.765966,34.373119,34.003016,0.191233,0,
0.592148,0.032801,25.706743,25.765966,34.373119,34.003016,0.193006,0,
0.592754,0.032784,25.706743,25.765966,34.373119,34.003016,0.191889,0,
0.593359,0.03236,25.706743,25.765966,34.373119,34.003016,0.190788,0,
0.593965,0.032242,25.706743,25.765966,34.373119,34.003016,0.192677,0,
0.59457,0.031922,25.706743,25.765966,34.373119,34.003016,0.191589,0,
0.595176,0.031655,25.706743,25.765966,34.373119,34.003016,0.187409,0,
0.595781,0.03138,25.706743,25.765966,34.373119,34.003016,0.205566,0,
0.596387,0.031243,25.706743,25.765966,34.373119,34.003016,0.20191,0,
0.596992,0.030968,25.706743,25.765966,34.373119,34.003016,0.186334,0,
0.597598,0.030921,25.706743,25.765966,34.373119,34.003016,0.191576,0,
0.598203,0.030627,25.706743,25.765966,34.373119,34.003016,0.193066,0,
0.598809,0.030627,25.706743,25.765966,34.373119,34.003016,0.193049,0,
0.599414,0.03043,25.676132,25.713767,34.438962,33.919946,0.190303,0,
0.60002,0.030211,25.676132,25.713767,34.438962,33.919946,0.19473,0,
0.600625,0.029994,25.676132,25.713767,34.438962,33.919946,0.196672,0,
0.60123,0.02982,25.676132,25.713767,34.438962,33.919946,0.198811,0,
0.601836,0.029609,25.676132,25.713767,34.438962,33.919946,0.187145,0,
0.602441,0.02927,25.676132,25.713767,34.438962,33.919946,0.193863,0,
0.603047,0.029204,25.676132,25.713767,34.438962,33.919946,0.191645,0,
0.603652,0.028925,25.676132,25.713767,34.438962,33.919946,0.183147,0,
0.604258,0.028803,25.676132,25.713767,34.438962,33.919946,0.198844,0,
0.604863,0.028509,25.676132,25.713767,34.438962,33.919946,0.192377,0,
0.605469,0.028346,25.676132,25.713767,34.438962,33.919946,0.186278,0,
0.606074,0.028188,25.676132,25.713767,34.438962,33.919946,0.189707,0,
0.60668,0.027843,25.676132,25.713767,34.438962,33.919946,0.188968,0,
0.607285,0.027682,25.676132,25.713767,34.438962,33.919946,0.194889,0,
0.607891,0.027473,25.676132,25.713767,34.438962,33.919946,0.196065,0,
0.608496,0.027254,25.676132,25.713767,34.438962,33.919946,0.187488,0,
0.609102,0.027061,25.676132,25.713767,34.438962,33.919946,0.194612,0,
0.609707,0.026826,25.676132,25.713767,34.438962,33.919946,0.191763,0,
0.610313,0.026468,25.676132,25.713767,34.438962,33.919946,0.187264,0,
0.610918,0.026282,25.676132,25.713767,34.438962,33.919946,0.196342,0,
0.611523,0.026246,25.676132,25.713767,34.438962,33.919946,0.194068,0,
0.612129,0.025982,25.676132,25.713767,34.438962,33.919946,0.191892,0,
0.612734,0.025889,25.676132,25.713767,34.438962,33.919946,0.18759,0,
0.61334,0.025556,25.676132,25.713767,34.438962,33.919946,0.188045,0,
0.613945,0.025351,25.676132,25.713767,34.438962,33.919946,0.187564,0,
0.614551,0.025088,25.676132,25.713767,34.438962,33.919946,0.204976,0,
0.615156,0.024997,25.676132,25.713767,34.438962,33.919946,0.188734,0,
0.615762,0.024828,25.676132,25.713767,34.438962,33.919946,0.195647,0,
0.616367,0.024466,25.676132,25.713767,34.438962,33.919946,0.18433,0,
0.616973,0.024267,25.676132,25.713767,34.438962,33.919946,0.190877,0,
0.617578,0.024098,25.736616,25.751384,34.319538,33.90238,0.190653,0,
0.618184,0.023806,25.736616,25.751384,34.319538,33.90238,0.187086,0,
0.618789,0.023537,25.736616,25.751384,34.319538,33.90238,0.19087,0,
0.619395,0.023506,25.736616,25.751384,34.319538,33.90238,0.205539,0,
0.62,0.022826,25.736616,25.751384,34.319538,33.90238,0.112395,0,
0.620605,0.023068,25.736616,25.751384,34.319538,33.90238,0.006754,0,
0.621211,0.02291,25.736616,25.751384,34.319538,33.90238,0.023628,0,
0.621816,0.022484,25.736616,25.751384,34.319538,33.90238,0.01508,0,
0.622422,0.022267,25.736616,25.751384,34.319538,33.90238,0.017378,0,
0.623027,0.022129,25.736616,25.751384,34.319538,33.90238,0.008385,0,
0.623633,0.021957,25.736616,25.751384,34.319538,33.90238,0.014599,0,
0.624238,0.021579,25.736616,25.751384,34.319538,33.90238,0.015044,0,
0.624844,0.021463,25.736616,25.751384,34.319538,33.90238,0.013637,0,
0.625449,0.021078,25.736616,25.751384,34.319538,33.90238,0.010426,0,
0.626055,0.021198,25.736616,25.751384,34.319538,33.90238,0.019573,0,
0.62666,0.020793,25.736616,25.751384,34.319538,33.90238,0.013841,0,
0.627266,0.020656,25.736616,25.751384,34.319538,33.90238,0.020846,0,
0.627871,0.020412,25.736616,25.751384,34.319538,33.90238,0.02081,0,
0.628477,0.020228,25.736616,25.751384,34.319538,33.90238,0.012657,0,
0.629082,0.020112,25.736616,25.751384,34.319538,33.90238,0.014968,0,
0.629687,0.019843,25.736616,25.751384,34.319538,33.90238,0.014316,0,
0.630293,0.019721,25.736616,25.751384,34.319538,33.90238,0.018888,0,
0.630898,0.019479,25.736616,25.751384,34.319538,33.90238,0.01092,0,
0.631504,0.01933,25.736616,25.751384,34.319538,33.90238,0.016821,0,
0.632109,0.019051,25.736616,25.751384,34.319538,33.90238,0.021733,0,
0.632715,0.018884,25.736616,25.751384,34.319538,33.90238,0.014161,0,
0.63332,0.018718,25.736616,25.751384,34.319538,33.90238,0.008026,0,
0.633926,0.018478,25.736616,25.751384,34.319538,33.90238,0.01183,0,
0.634531,0.018327,25.736616,25.751384,34.319538,33.90238,0.015852,0,
0.635137,0.018135,25.736616,25.751384,34.319538,33.90238,0.016346,0,
0.635742,0.017827,25.704899,25.784405,34.37441,33.853705,0.016343,0,
0.636348,0.017862,25.704899,25.784405,34.37441,33.853705,0.020269,0,
0.636953,0.017502,25.704899,25.784405,34.37441,33.853705,0.014939,0,
0.637559,0.017206,25.704899,25.784405,34.37441,33.853705,0.01366,0,
0.638164,0.01714,25.704899,25.784405,34.37441,33.853705,0.016992,0,
0.63877,0.016948,25.704899,25.784405,34.37441,33.853705,0.018469,0,
0.639375,0.01676,25.704899,25.784405,34.37441,33.853705,0.014698,0,
0.63998,0.01641,25.704899,25.784405,34.37441,33.853705,0.010548,0,
0.640586,0.016309,25.704899,25.784405,34.37441,33.853705,0.014688,0,
0.641191,0.016048,25.704899,25.784405,34.37441,33.853705,0.008303,0,
0.641797,0.015781,25.704899,25.784405,34.37441,33.853705,0.01183,0,
0.642402,0.015496,25.704899,25.784405,34.37441,33.853705,0.009539,0,
0.643008,0.015227,25.704899,25.784405,34.37441,33.853705,0.013251,0,
0.643613,0.01501,25.704899,25.784405,34.37441,33.853705,0.010696,0,
0.644219,0.014739,25.704899,25.784405,34.37441,33.853705,0.009931,0,
0.644824,0.014443,25.704899,25.784405,34.37441,33.853705,0.007558,0,
0.64543,0.014267,25.704899,25.784405,34.37441,33.853705,0.012641,0,
0.646035,0.014123,25.704899,25.784405,34.37441,33.853705,0.017352,0,
0.646641,0.013802,25.704899,25.784405,34.37441,33.853705,0.004456,0,
0.647246,0.013498,25.704899,25.784405,34.37441,33.853705,0.014705,0,
0.647852,0.013403,25.704899,25.784405,34.37441,33.853705,0.010113,0,
0.648457,0.013031,25.704899,25.784405,34.37441,33.853705,0.012997,0,
0.649062,0.01272,25.704899,25.784405,34.37441,33.853705,0.009823,0,
0.649668,0.01259,25.704899,25.784405,34.37441,33.853705,0.020991,0,
0.650273,0.012199,25.704899,25.784405,34.37441,33.853705,0.009252,0,
0.650879,0.012021,25.704899,25.784405,34.37441,33.853705,0.012954,0,
0.651484,0.011922,25.704899,25.784405,34.37441,33.853705,0.016574,0,
0.65209,0.011473,25.704899,25.784405,34.37441,33.853705,0.022807,0,
0.652695,0.011436,25.704899,25.784405,34.37441,33.853705,0.022418,0,
0.653301,0.011192,25.704899,25.784405,34.37441,33.853705,0.022431,0,
0.653906,0.010962,25.802806,25.794731,34.463297,33.872736,0.012704,0,
0.654512,0.010756,25.802806,25.794731,34.463297,33.872736,0.013043,0,
0.655117,0.010423,25.802806,25.794731,34.463297,33.872736,0.019715,0,
0.655723,0.010294,25.802806,25.794731,34.463297,33.872736,0.009612,0,
0.656328,0.009986,25.802806,25.794731,34.463297,33.872736,0.006398,0,
0.656934,0.009697,25.802806,25.794731,34.463297,33.872736,0.011349,0,
0.657539,0.009463,25.802806,25.794731,34.463297,33.872736,0.01842,0,
0.658145,0.00913,25.802806,25.794731,34.463297,33.872736,0.018673,0,
0.65875,0.008956,25.802806,25.794731,34.463297,33.872736,0.013801,0,
0.659355,0.008634,25.802806,25.794731,34.463297,33.872736,0.013257,0,
0.659961,0.008561,25.802806,25.794731,34.463297,33.872736,0.014909,0,
0.660566,0.00823,25.802806,25.794731,34.463297,33.872736,0.014503,0,
0.661172,0.008019,25.802806,25.794731,34.463297,33.872736,0.016841,0,
0.661777,0.007713,25.802806,25.794731,34.463297,33.872736,0.0124,0,
0.662383,0.007566,25.802806,25.794731,34.463297,33.872736,0.019428,0,
0.662988,0.007289,25.802806,25.794731,34.463297,33.872736,0.014098,0,
0.663594,0.006938,25.802806,25.794731,34.463297,33.872736,0.003869,0,
0.664199,0.00663,25.802806,25.794731,34.463297,33.872736,0.009539,0,
0.664805,0.006394,25.802806,25.794731,34.463297,33.872736,0.015077,0,
0.66541,0.00621,25.802806,25.794731,34.463297,33.872736,0.021538,0,
0.666016,0.005879,25.802806,25.794731,34.463297,33.872736,0.010554,0,
0.666621,0.00566,25.802806,25.794731,34.463297,33.872736,0.011425,0,
0.667227,0.005552,25.802806,25.794731,34.463297,33.872736,0.01477,0,
0.667832,0.005254,25.802806,25.794731,34.463297,33.872736,0.004706,0,
0.668438,0.004969,25.802806,25.794731,34.463297,33.872736,0.008768,0,
0.669043,0.00471,25.802806,25.794731,34.463297,33.872736,0.024663,0,
0.669648,0.00452,25.802806,25.794731,34.463297,33.872736,0.01422,0,
0.670254,0.004214,25.802806,25.794731,34.463297,33.872736,0.007344,0,
0.670859,0.004175,25.802806,25.794731,34.463297,33.872736,0.020368,0,
0.671465,0.003837,25.802806,25.794731,34.463297,33.872736,0.008936,0,
0.67207,0.003581,25.608077,25.665821,34.513579,33.885179,0.00856,0,
0.672676,0.003287,25.608077,25.665821,34.513579,33.885179,0.013861,0,
0.673281,0.003027,25.608077,25.665821,34.513579,33.885179,0.016198,0,
0.673887,0.002793,25.608077,25.665821,34.513579,33.885179,0.016307,0,
0.674492,0.002499,25.608077,25.665821,34.513579,33.885179,0.018219,0,
0.675098,0.002055,25.608077,25.665821,34.513579,33.885179,0.012268,0,
0.675703,0.001999,25.608077,25.665821,34.513579,33.885179,0.005847,0,
0.676309,0.00179,25.608077,25.665821,34.513579,33.885179,0.02611,0,
0.676914,0.001467,25.608077,25.665821,34.513579,33.885179,0.010376,0,
0.67752,0.001283,25.608077,25.665821,34.513579,33.885179,0.013676,0,
0.678125,0.001029,25.608077,25.665821,34.513579,33.885179,0.013752,0,
0.67873,0.000756,25.608077,25.665821,34.513579,33.885179,0.015084,0,
0.679336,0.000634,25.608077,25.665821,34.513579,33.885179,0.025227,0,
0.679941,0.000386,25.608077,25.665821,34.513579,33.885179,0.012964,0,
0.680547,2.17E-05,25.608077,25.665821,34.513579,33.885179,0.013406,0,
0.681152,-2.59E-05,25.608077,25.665821,34.513579,33.885179,0.015466,0,
0.681758,-0.000423,25.608077,25.665821,34.513579,33.885179,0.014949,0,
0.682363,-0.000619,25.608077,25.665821,34.513579,33.885179,0.018934,0,
0.682969,-0.000835,25.608077,25.665821,34.513579,33.885179,0.008946,0,
0.683574,-0.001033,25.608077,25.665821,34.513579,33.885179,0.009269,0,
0.68418,-0.001457,25.608077,25.665821,34.513579,33.885179,0.012763,0,
0.684785,-0.00167,25.608077,25.665821,34.513579,33.885179,0.015957,0,
0.685391,-0.001883,25.608077,25.665821,34.513579,33.885179,0.015305,0,
0.685996,-0.002098,25.608077,25.665821,34.513579,33.885179,0.021367,0,
0.686602,-0.002344,25.608077,25.665821,34.513579,33.885179,0.011118,0,
0.687207,-0.002599,25.608077,25.665821,34.513579,33.885179,0.016293,0,
0.687812,-0.002851,25.608077,25.665821,34.513579,33.885179,0.014991,0,
0.688418,-0.003048,25.608077,25.665821,34.513579,33.885179,0.01362,0,
0.689023,-0.003283,25.608077,25.665821,34.513579,33.885179,0.00912,0,
0.689629,-0.003575,25.608077,25.665821,34.513579,33.885179,0.012931,0,
0.690234,-0.003807,25.75063,25.820345,34.453227,33.824426,0.012908,0,
0.69084,-0.004057,25.75063,25.820345,34.453227,33.824426,0.009137,0,
0.691445,-0.004206,25.75063,25.820345,34.453227,33.824426,0.01068,0,
0.692051,-0.004431,25.75063,25.820345,34.453227,33.824426,0.016412,0,
0.692656,-0.004675,25.75063,25.820345,34.453227,33.824426,0.019547,0,
0.693262,-0.004969,25.75063,25.820345,34.453227,33.824426,0.024508,0,
0.693867,-0.005347,25.75063,25.820345,34.453227,33.824426,0.006556,0,
0.694473,-0.00538,25.75063,25.820345,34.453227,33.824426,0.010502,0,
0.695078,-0.005778,25.75063,25.820345,34.453227,33.824426,0.015397,0,
0.695684,-0.00592,25.75063,25.820345,34.453227,33.824426,0.011603,0,
0.696289,-0.006106,25.75063,25.820345,34.453227,33.824426,0.014952,0,
0.696895,-0.00652,25.75063,25.820345,34.453227,33.824426,0.013102,0,
0.6975,-0.006599,25.75063,25.820345,34.453227,33.824426,0.013027,0,
0.698105,-0.006872,25.75063,25.820345,34.453227,33.824426,0.013106,0,
0.698711,-0.007072,25.75063,25.820345,34.453227,33.824426,0.01513,0,
0.699316,-0.007612,25.75063,25.820345,34.453227,33.824426,0.006005,0,
0.699922,-0.00774,25.75063,25.820345,34.453227,33.824426,0.015957,0,
0.700527,-0.007982,25.75063,25.820345,34.453227,33.824426,0.009292,0,
0.701133,-0.008237,25.75063,25.820345,34.453227,33.824426,0.01688,0,
0.701738,-0.008363,25.75063,25.820345,34.453227,33.824426,0.00675,0,
0.702344,-0.008537,25.75063,25.820345,34.453227,33.824426,0.015756,0,
0.702949,-0.008737,25.75063,25.820345,34.453227,33.824426,0.012423,0,
0.703555,-0.009143,25.75063,25.820345,34.453227,33.824426,0.016211,0,
0.70416,-0.009382,25.75063,25.820345,34.453227,33.824426,0.014342,0,
0.704766,-0.00954,25.75063,25.820345,34.453227,33.824426,0.013857,0,
0.705371,-0.009879,25.75063,25.820345,34.453227,33.824426,0.014302,0,
0.705977,-0.009993,25.75063,25.820345,34.453227,33.824426,0.01038,0,
0.706582,-0.010255,25.75063,25.820345,34.453227,33.824426,0.015614,0,
0.707187,-0.01047,25.75063,25.820345,34.453227,33.824426,0.010419,0,
0.707793,-0.010855,25.75063,25.820345,34.453227,33.824426,0.017243,0,
0.708398,-0.011029,25.66728,25.706222,34.365437,33.899452,0.010726,0,
0.709004,-0.011378,25.66728,25.706222,34.365437,33.899452,0.014513,0,
0.709609,-0.011624,25.66728,25.706222,34.365437,33.899452,0.005735,0,
0.710215,-0.011835,25.66728,25.706222,34.365437,33.899452,0.01661,0,
0.71082,-0.012079,25.66728,25.706222,34.365437,33.899452,0.013459,0,
0.711426,-0.012237,25.66728,25.706222,34.365437,33.899452,0.011441,0,
0.712031,-0.012448,25.66728,25.706222,34.365437,33.899452,0.007766,0,
0.712637,-0.012565,25.66728,25.706222,34.365437,33.899452,0.01123,0,
0.713242,-0.012965,25.66728,25.706222,34.365437,33.899452,0.011026,0,
0.713848,-0.013204,25.66728,25.706222,34.365437,33.899452,0.023206,0,
0.714453,-0.013312,25.66728,25.706222,34.365437,33.899452,0.020806,0,
0.715059,-0.013738,25.66728,25.706222,34.365437,33.899452,0.018571,0,
0.715664,-0.013951,25.66728,25.706222,34.365437,33.899452,0.016076,0,
0.71627,-0.014148,25.66728,25.706222,34.365437,33.899452,0.018535,0,
0.716875,-0.01451,25.66728,25.706222,34.365437,33.899452,0.014833,0,
0.71748,-0.014528,25.66728,25.706222,34.365437,33.899452,0.012163,0,
0.718086,-0.014857,25.66728,25.706222,34.365437,33.899452,0.008629,0,
0.718691,-0.015132,25.66728,25.706222,34.365437,33.899452,0.010235,0,
0.719297,-0.015248,25.66728,25.706222,34.365437,33.899452,0.018146,0,
0.719902,-0.015442,25.66728,25.706222,34.365437,33.899452,0.013083,0,
0.720508,-0.015846,25.66728,25.706222,34.365437,33.899452,0.009529,0,
0.721113,-0.01592,25.66728,25.706222,34.365437,33.899452,0.010815,0,
0.721719,-0.016286,25.66728,25.706222,34.365437,33.899452,0.014454,0,
0.722324,-0.01641,25.66728,25.706222,34.365437,33.899452,0.013284,0,
0.72293,-0.016741,25.66728,25.706222,34.365437,33.899452,0.019873,0,
0.723535,-0.016944,25.66728,25.706222,34.365437,33.899452,0.012707,0,
0.724141,-0.017233,25.66728,25.706222,34.365437,33.899452,0.014744,0,
0.724746,-0.017508,25.66728,25.706222,34.365437,33.899452,0.02015,0,
0.725352,-0.017566,25.66728,25.706222,34.365437,33.899452,0.016765,0,
0.725957,-0.017891,25.66728,25.706222,34.365437,33.899452,0.011273,0,
0.726562,-0.018011,25.706374,25.627294,34.43879,33.881886,0.00735,0,
0.727168,-0.018367,25.706374,25.627294,34.43879,33.881886,0.017355,0,
0.727773,-0.018466,25.706374,25.627294,34.43879,33.881886,0.013508,0,
0.728379,-0.018799,25.706374,25.627294,34.43879,33.881886,0.0202,0,
0.728984,-0.018995,25.706374,25.627294,34.43879,33.881886,0.008461,0,
0.72959,-0.019316,25.706374,25.627294,34.43879,33.881886,0.009526,0,
0.730195,-0.019579,25.706374,25.627294,34.43879,33.881886,0.010759,0,
0.730801,-0.019554,25.706374,25.627294,34.43879,33.881886,0.016775,0,
0.731406,-0.019932,25.706374,25.627294,34.43879,33.881886,0.009295,0,
0.732012,-0.020249,25.706374,25.627294,34.43879,33.881886,0.020592,0,
0.732617,-0.02017,25.706374,25.627294,34.43879,33.881886,-0.004639,0,
0.733223,-0.020636,25.706374,25.627294,34.43879,33.881886,0.149041,0,
0.733828,-0.020691,25.706374,25.627294,34.43879,33.881886,0.200476,0,
0.734434,-0.020851,25.706374,25.627294,34.43879,33.881886,0.193636,0,
0.735039,-0.021091,25.706374,25.627294,34.43879,33.881886,0.200067,0,
0.735645,-0.021374,25.706374,25.627294,34.43879,33.881886,0.195271,0,
0.73625,-0.021428,25.706374,25.627294,34.43879,33.881886,0.188853,0,
0.736855,-0.021833,25.706374,25.627294,34.43879,33.881886,0.195007,0,
0.737461,-0.021912,25.706374,25.627294,34.43879,33.881886,0.188362,0,
0.738066,-0.022218,25.706374,25.627294,34.43879,33.881886,0.187241,0,
0.738672,-0.022472,25.706374,25.627294,34.43879,33.881886,0.192729,0,
0.739277,-0.022536,25.706374,25.627294,34.43879,33.881886,0.189532,0,
0.739883,-0.022708,25.706374,25.627294,34.43879,33.881886,0.187373,0,
0.740488,-0.022979,25.706374,25.627294,34.43879,33.881886,0.194674,0,
0.741094,-0.023322,25.706374,25.627294,34.43879,33.881886,0.193985,0,
0.741699,-0.023419,25.706374,25.627294,34.43879,33.881886,0.188411,0,
0.742305,-0.023597,25.706374,25.627294,34.43879,33.881886,0.193003,0,
0.74291,-0.023818,25.706374,25.627294,34.43879,33.881886,0.197058,0,
0.743516,-0.024075,25.706374,25.627294,34.43879,33.881886,0.192973,0,
0.744121,-0.024226,25.706374,25.627294,34.43879,33.881886,0.191651,0,
0.744727,-0.0244,25.698261,25.774817,34.387019,33.822962,0.18642,0,
0.745332,-0.024604,25.698261,25.774817,34.387019,33.822962,0.197608,0,
0.745938,-0.024937,25.698261,25.774817,34.387019,33.822962,0.196972,0,
0.746543,-0.025148,25.698261,25.774817,34.387019,33.822962,0.201175,0,
0.747148,-0.025165,25.698261,25.774817,34.387019,33.822962,0.193544,0,
0.747754,-0.025521,25.698261,25.774817,34.387019,33.822962,0.18816,0,
0.748359,-0.025651,25.698261,25.774817,34.387019,33.822962,0.194635,0,
0.748965,-0.02587,25.698261,25.774817,34.387019,33.822962,0.186479,0,
0.74957,-0.026081,25.698261,25.774817,34.387019,33.822962,0.185665,0,
0.750176,-0.026238,25.698261,25.774817,34.387019,33.822962,0.189786,0,
0.750781,-0.026389,25.698261,25.774817,34.387019,33.822962,0.191642,0,
0.751387,-0.02659,25.698261,25.774817,34.387019,33.822962,0.19206,0,
0.751992,-0.026755,25.698261,25.774817,34.387019,33.822962,0.187389,0,
0.752598,-0.02696,25.698261,25.774817,34.387019,33.822962,0.185382,0,
0.753203,-0.027219,25.698261,25.774817,34.387019,33.822962,0.194335,0,
0.753809,-0.027363,25.698261,25.774817,34.387019,33.822962,0.182626,0,
0.754414,-0.027578,25.698261,25.774817,34.387019,33.822962,0.187999,0,
0.75502,-0.027727,25.698261,25.774817,34.387019,33.822962,0.185711,0,
0.755625,-0.027936,25.698261,25.774817,34.387019,33.822962,0.187472,0,
0.75623,-0.028176,25.698261,25.774817,34.387019,33.822962,0.190039,0,
0.756836,-0.028317,25.698261,25.774817,34.387019,33.822962,0.187551,0,
0.757441,-0.028623,25.698261,25.774817,34.387019,33.822962,0.188203,0,
0.758047,-0.028782,25.698261,25.774817,34.387019,33.822962,0.192538,0,
0.758652,-0.028884,25.698261,25.774817,34.387019,33.822962,0.197025,0,
0.759258,-0.028952,25.698261,25.774817,34.387019,33.822962,0.196019,0,
0.759863,-0.029138,25.698261,25.774817,34.387019,33.822962,0.187145,0,
0.760469,-0.029438,25.698261,25.774817,34.387019,33.822962,0.192179,0,
0.761074,-0.029527,25.698261,25.774817,34.387019,33.822962,0.18966,0,
0.76168,-0.02999,25.698261,25.774817,34.387019,33.822962,0.191599,0,
0.762285,-0.03012,25.698261,25.774817,34.387019,33.822962,0.185454,0,
0.762891,-0.030178,25.745098,25.818701,34.393432,33.854071,0.190039,0,
0.763496,-0.030257,25.745098,25.818701,34.393432,33.854071,0.184205,0,
0.764102,-0.030579,25.745098,25.818701,34.393432,33.854071,0.194302,0,
0.764707,-0.030799,25.745098,25.818701,34.393432,33.854071,0.192433,0,
0.765312,-0.031014,25.745098,25.818701,34.393432,33.854071,0.192818,0,
0.765918,-0.031088,25.745098,25.818701,34.393432,33.854071,0.196768,0,
0.766523,-0.031243,25.745098,25.818701,34.393432,33.854071,0.201053,0,
0.767129,-0.031583,25.745098,25.818701,34.393432,33.854071,0.191378,0,
0.767734,-0.031518,25.745098,25.818701,34.393432,33.854071,0.183374,0,
0.76834,-0.03188,25.745098,25.818701,34.393432,33.854071,0.191117,0,
0.768945,-0.03204,25.745098,25.818701,34.393432,33.854071,0.187251,0,
0.769551,-0.032232,25.745098,25.818701,34.393432,33.854071,0.198205,0,
0.770156,-0.032408,25.745098,25.818701,34.393432,33.854071,0.188223,0,
0.770762,-0.032644,25.745098,25.818701,34.393432,33.854071,0.197865,0,
0.771367,-0.032654,25.745098,25.818701,34.393432,33.854071,0.194137,0,
0.771973,-0.032943,25.745098,25.818701,34.393432,33.854071,0.196023,0,
0.772578,-0.033111,25.745098,25.818701,34.393432,33.854071,0.191187,0,
0.773184,-0.033206,25.745098,25.818701,34.393432,33.854071,0.190115,0,
0.773789,-0.033305,25.745098,25.818701,34.393432,33.854071,0.189687,0,
0.774395,-0.033436,25.745098,25.818701,34.393432,33.854071,0.195208,0,
0.775,-0.033568,25.745098,25.818701,34.393432,33.854071,0.199111,0,
0.775605,-0.033827,25.745098,25.818701,34.393432,33.854071,0.199896,0,
0.776211,-0.03394,25.745098,25.818701,34.393432,33.854071,0.191348,0,
