%Time (sec),Pressure (psi),Top of Top (C),Bottom of Top (C),Top of Bottom (C),Bottom of Bottom (C),Current (A),Opt Switch,%9/12/20194:04 PM
0.776816,-0.046902,26.035649,26.165163,37.882344,37.016747,0.174817,0,
0.777422,-0.046964,26.035649,26.165163,37.882344,37.016747,0.174728,0,
0.778027,-0.0472,26.035649,26.165163,37.882344,37.016747,0.174771,0,
0.778633,-0.047355,26.035649,26.165163,37.882344,37.016747,0.176278,0,
0.779238,-0.047481,26.035649,26.165163,37.882344,37.016747,0.189015,0,
0.779844,-0.047714,26.035649,26.165163,37.882344,37.016747,0.184001,0,
0.780449,-0.047791,26.035649,26.165163,37.882344,37.016747,0.179472,0,
0.781055,-0.047967,26.035649,26.165163,37.882344,37.016747,0.184186,0,
0.78166,-0.048155,26.035649,26.165163,37.882344,37.016747,0.189249,0,
0.782266,-0.048172,26.035649,26.165163,37.882344,37.016747,0.17847,0,
0.782871,-0.048482,26.035649,26.165163,37.882344,37.016747,0.172141,0,
0.783477,-0.048538,26.035649,26.165163,37.882344,37.016747,0.182501,0,
0.784082,-0.04868,26.035649,26.165163,37.882344,37.016747,0.182749,0,
0.784687,-0.048891,26.035649,26.165163,37.882344,37.016747,0.181466,0,
0.785293,-0.048883,26.035649,26.165163,37.882344,37.016747,0.183105,0,
0.785898,-0.049036,26.035649,26.165163,37.882344,37.016747,0.182271,0,
0.786504,-0.049133,26.035649,26.165163,37.882344,37.016747,0.181061,0,
0.787109,-0.049475,26.035649,26.165163,37.882344,37.016747,0.178166,0,
0.787715,-0.049479,26.035649,26.165163,37.882344,37.016747,0.175991,0,
0.78832,-0.049472,26.035649,26.165163,37.882344,37.016747,0.18683,0,
0.788926,-0.049781,26.035649,26.165163,37.882344,37.016747,0.174511,0,
0.789531,-0.049884,26.035649,26.165163,37.882344,37.016747,0.180345,0,
0.790137,-0.049985,26.088177,26.224514,37.733201,36.903983,0.176851,0,
0.790742,-0.049944,26.088177,26.224514,37.733201,36.903983,0.180757,0,
0.791348,-0.050089,26.088177,26.224514,37.733201,36.903983,0.182023,0,
0.791953,-0.050207,26.088177,26.224514,37.733201,36.903983,0.188135,0,
0.792559,-0.050265,26.088177,26.224514,37.733201,36.903983,0.182426,0,
0.793164,-0.050382,26.088177,26.224514,37.733201,36.903983,0.18022,0,
0.79377,-0.050459,26.088177,26.224514,37.733201,36.903983,0.185748,0,
0.794375,-0.050655,26.088177,26.224514,37.733201,36.903983,0.19062,0,
0.79498,-0.050711,26.088177,26.224514,37.733201,36.903983,0.17935,0,
0.795586,-0.050728,26.088177,26.224514,37.733201,36.903983,0.177834,0,
0.796191,-0.050875,26.088177,26.224514,37.733201,36.903983,0.1826,0,
0.796797,-0.050862,26.088177,26.224514,37.733201,36.903983,0.17812,0,
0.797402,-0.050897,26.088177,26.224514,37.733201,36.903983,0.179027,0,
0.798008,-0.051185,26.088177,26.224514,37.733201,36.903983,0.184845,0,
0.798613,-0.051228,26.088177,26.224514,37.733201,36.903983,0.178124,0,
0.799219,-0.051204,26.088177,26.224514,37.733201,36.903983,0.183164,0,
0.799824,-0.051245,26.088177,26.224514,37.733201,36.903983,0.177863,0,
0.80043,-0.051352,26.088177,26.224514,37.733201,36.903983,0.182455,0,
0.801035,-0.051468,26.088177,26.224514,37.733201,36.903983,0.182531,0,
0.801641,-0.051425,26.088177,26.224514,37.733201,36.903983,0.184413,0,
0.802246,-0.051539,26.088177,26.224514,37.733201,36.903983,0.179778,0,
0.802852,-0.051501,26.088177,26.224514,37.733201,36.903983,0.183138,0,
0.803457,-0.051654,26.088177,26.224514,37.733201,36.903983,0.188979,0,
0.804063,-0.051789,26.088177,26.224514,37.733201,36.903983,0.17904,0,
0.804668,-0.051677,26.088177,26.224514,37.733201,36.903983,0.177131,0,
0.805273,-0.051853,26.088177,26.224514,37.733201,36.903983,0.170463,0,
0.805879,-0.05169,26.088177,26.224514,37.733201,36.903983,0.180204,0,
0.806484,-0.051772,26.088177,26.224514,37.733201,36.903983,0.182366,0,
0.80709,-0.052006,26.088177,26.224514,37.733201,36.903983,0.178101,0,
0.807695,-0.051824,26.088177,26.224514,37.733201,36.903983,0.178104,0,
0.808301,-0.052151,26.132417,26.238522,37.848433,36.871323,0.16687,0,
0.808906,-0.052023,26.132417,26.238522,37.848433,36.871323,0.188722,0,
0.809512,-0.052066,26.132417,26.238522,37.848433,36.871323,0.182992,0,
0.810117,-0.052209,26.132417,26.238522,37.848433,36.871323,0.180036,0,
0.810723,-0.052242,26.132417,26.238522,37.848433,36.871323,0.181506,0,
0.811328,-0.052325,26.132417,26.238522,37.848433,36.871323,0.185033,0,
0.811934,-0.052157,26.132417,26.238522,37.848433,36.871323,0.185162,0,
0.812539,-0.052279,26.132417,26.238522,37.848433,36.871323,0.178513,0,
0.813145,-0.05226,26.132417,26.238522,37.848433,36.871323,0.177079,0,
0.81375,-0.052349,26.132417,26.238522,37.848433,36.871323,0.189078,0,
0.814355,-0.052475,26.132417,26.238522,37.848433,36.871323,0.18028,0,
0.814961,-0.052428,26.132417,26.238522,37.848433,36.871323,0.175955,0,
0.815566,-0.052341,26.132417,26.238522,37.848433,36.871323,0.176986,0,
0.816172,-0.052629,26.132417,26.238522,37.848433,36.871323,0.185326,0,
0.816777,-0.052312,26.132417,26.238522,37.848433,36.871323,0.174053,0,
0.817383,-0.052405,26.132417,26.238522,37.848433,36.871323,0.185584,0,
0.817988,-0.052426,26.132417,26.238522,37.848433,36.871323,0.183414,0,
0.818594,-0.052467,26.132417,26.238522,37.848433,36.871323,0.181891,0,
0.819199,-0.052337,26.132417,26.238522,37.848433,36.871323,0.182274,0,
0.819805,-0.052413,26.132417,26.238522,37.848433,36.871323,0.176169,0,
0.82041,-0.052327,26.132417,26.238522,37.848433,36.871323,0.187031,0,
0.821016,-0.05242,26.132417,26.238522,37.848433,36.871323,0.187456,0,
0.821621,-0.052389,26.132417,26.238522,37.848433,36.871323,0.175032,0,
0.822227,-0.052302,26.132417,26.238522,37.848433,36.871323,0.18441,0,
0.822832,-0.052391,26.132417,26.238522,37.848433,36.871323,0.181588,0,
0.823437,-0.052306,26.132417,26.238522,37.848433,36.871323,0.178585,0,
0.824043,-0.052302,26.132417,26.238522,37.848433,36.871323,0.17783,0,
0.824648,-0.052424,26.132417,26.238522,37.848433,36.871323,0.190858,0,
0.825254,-0.052316,26.132417,26.238522,37.848433,36.871323,0.175875,0,
0.825859,-0.052525,26.132417,26.238522,37.848433,36.871323,0.180332,0,
0.826465,-0.052327,26.081734,26.210137,37.753455,36.919676,0.173835,0,
0.82707,-0.052341,26.081734,26.210137,37.753455,36.919676,0.175605,0,
0.827676,-0.052341,26.081734,26.210137,37.753455,36.919676,0.179383,0,
0.828281,-0.052314,26.081734,26.210137,37.753455,36.919676,0.189846,0,
0.828887,-0.052178,26.081734,26.210137,37.753455,36.919676,0.184862,0,
0.829492,-0.052221,26.081734,26.210137,37.753455,36.919676,0.180421,0,
0.830098,-0.052064,26.081734,26.210137,37.753455,36.919676,0.179254,0,
0.830703,-0.052194,26.081734,26.210137,37.753455,36.919676,0.177178,0,
0.831309,-0.05202,26.081734,26.210137,37.753455,36.919676,0.173812,0,
0.831914,-0.052109,26.081734,26.210137,37.753455,36.919676,0.180138,0,
0.83252,-0.051932,26.081734,26.210137,37.753455,36.919676,0.180965,0,
0.833125,-0.05181,26.081734,26.210137,37.753455,36.919676,0.17932,0,
0.83373,-0.051801,26.081734,26.210137,37.753455,36.919676,0.177695,0,
0.834336,-0.051816,26.081734,26.210137,37.753455,36.919676,0.1811,0,
0.834941,-0.051611,26.081734,26.210137,37.753455,36.919676,0.179676,0,
0.835547,-0.05146,26.081734,26.210137,37.753455,36.919676,0.178681,0,
0.836152,-0.051464,26.081734,26.210137,37.753455,36.919676,0.186869,0,
0.836758,-0.051464,26.081734,26.210137,37.753455,36.919676,0.17367,0,
0.837363,-0.051524,26.081734,26.210137,37.753455,36.919676,0.185969,0,
0.837969,-0.051433,26.081734,26.210137,37.753455,36.919676,0.182251,0,
0.838574,-0.051377,26.081734,26.210137,37.753455,36.919676,0.180164,0,
0.83918,-0.051257,26.081734,26.210137,37.753455,36.919676,0.17937,0,
0.839785,-0.051379,26.081734,26.210137,37.753455,36.919676,0.175318,0,
0.840391,-0.051226,26.081734,26.210137,37.753455,36.919676,0.185017,0,
0.840996,-0.05127,26.081734,26.210137,37.753455,36.919676,0.180161,0,
0.841602,-0.051276,26.081734,26.210137,37.753455,36.919676,0.18262,0,
0.842207,-0.051216,26.081734,26.210137,37.753455,36.919676,0.18228,0,
0.842812,-0.051044,26.081734,26.210137,37.753455,36.919676,0.168587,0,
0.843418,-0.051096,26.081734,26.210137,37.753455,36.919676,0.182195,0,
0.844023,-0.050796,26.081734,26.210137,37.753455,36.919676,0.175826,0,
0.844629,-0.05085,26.076941,26.210506,37.777691,36.947777,0.183131,0,
0.845234,-0.05086,26.076941,26.210506,37.777691,36.947777,0.172741,0,
0.84584,-0.050585,26.076941,26.210506,37.777691,36.947777,0.180537,0,
0.846445,-0.050604,26.076941,26.210506,37.777691,36.947777,0.179198,0,
0.847051,-0.050507,26.076941,26.210506,37.777691,36.947777,0.185673,0,
0.847656,-0.0505,26.076941,26.210506,37.777691,36.947777,0.048705,0,
0.848262,-0.050186,26.076941,26.210506,37.777691,36.947777,-0.013792,0,
0.848867,-0.050294,26.076941,26.210506,37.777691,36.947777,0.009438,0,
0.849473,-0.050306,26.076941,26.210506,37.777691,36.947777,0.000696,0,
0.850078,-0.049942,26.076941,26.210506,37.777691,36.947777,0.009395,0,
0.850684,-0.049797,26.076941,26.210506,37.777691,36.947777,-0.001793,0,
0.851289,-0.049766,26.076941,26.210506,37.777691,36.947777,0.008726,0,
0.851895,-0.049592,26.076941,26.210506,37.777691,36.947777,0.002037,0,
0.8525,-0.049532,26.076941,26.210506,37.777691,36.947777,0.004371,0,
0.853105,-0.049326,26.076941,26.210506,37.777691,36.947777,-0.002766,0,
0.853711,-0.049313,26.076941,26.210506,37.777691,36.947777,0.010071,0,
0.854316,-0.049123,26.076941,26.210506,37.777691,36.947777,0.006662,0,
0.854922,-0.048875,26.076941,26.210506,37.777691,36.947777,0.003778,0,
0.855527,-0.048883,26.076941,26.210506,37.777691,36.947777,0.001345,0,
0.856133,-0.048738,26.076941,26.210506,37.777691,36.947777,0.006576,0,
0.856738,-0.048707,26.076941,26.210506,37.777691,36.947777,0.001576,0,
0.857344,-0.04854,26.076941,26.210506,37.777691,36.947777,0.008643,0,
0.857949,-0.048364,26.076941,26.210506,37.777691,36.947777,0.00146,0,
0.858555,-0.048265,26.076941,26.210506,37.777691,36.947777,-0.003432,0,
0.85916,-0.048023,26.076941,26.210506,37.777691,36.947777,-0.005634,0,
0.859766,-0.047965,26.076941,26.210506,37.777691,36.947777,-0.000656,0,
0.860371,-0.047787,26.076941,26.210506,37.777691,36.947777,0.004071,0,
0.860977,-0.047743,26.076941,26.210506,37.777691,36.947777,-0.00477,0,
0.861582,-0.047597,26.076941,26.210506,37.777691,36.947777,-0.000109,0,
0.862187,-0.047338,26.076941,26.210506,37.777691,36.947777,0.004348,0,
0.862793,-0.047291,26.075467,26.293813,37.815615,36.950882,-0.005627,0,
0.863398,-0.047156,26.075467,26.293813,37.815615,36.950882,0.005729,0,
0.864004,-0.047013,26.075467,26.293813,37.815615,36.950882,0.000445,0,
0.864609,-0.046813,26.075467,26.293813,37.815615,36.950882,0.001032,0,
0.865215,-0.046724,26.075467,26.293813,37.815615,36.950882,5.93E-05,0,
0.86582,-0.046457,26.075467,26.293813,37.815615,36.950882,0.010097,0,
0.866426,-0.046184,26.075467,26.293813,37.815615,36.950882,-0.006524,0,
0.867031,-0.046083,26.075467,26.293813,37.815615,36.950882,0.009991,0,
0.867637,-0.045994,26.075467,26.293813,37.815615,36.950882,-0.020066,0,
0.868242,-0.045715,26.075467,26.293813,37.815615,36.950882,0.065029,0,
0.868848,-0.045787,26.075467,26.293813,37.815615,36.950882,0.187344,0,
0.869453,-0.045508,26.075467,26.293813,37.815615,36.950882,0.171827,0,
0.870059,-0.045164,26.075467,26.293813,37.815615,36.950882,0.187927,0,
0.870664,-0.045022,26.075467,26.293813,37.815615,36.950882,0.176719,0,
0.87127,-0.044782,26.075467,26.293813,37.815615,36.950882,0.190591,0,
0.871875,-0.044774,26.075467,26.293813,37.815615,36.950882,0.174926,0,
0.87248,-0.044585,26.075467,26.293813,37.815615,36.950882,0.181723,0,
0.873086,-0.044335,26.075467,26.293813,37.815615,36.950882,0.176996,0,
0.873691,-0.043876,26.075467,26.293813,37.815615,36.950882,0.184931,0,
0.874297,-0.043673,26.075467,26.293813,37.815615,36.950882,0.175226,0,
0.874902,-0.04376,26.075467,26.293813,37.815615,36.950882,0.187449,0,
0.875508,-0.043135,26.075467,26.293813,37.815615,36.950882,0.180804,0,
0.876113,-0.043111,26.075467,26.293813,37.815615,36.950882,0.180649,0,
0.876719,-0.043059,26.075467,26.293813,37.815615,36.950882,0.182976,0,
0.877324,-0.042734,26.075467,26.293813,37.815615,36.950882,0.180922,0,
0.87793,-0.042583,26.075467,26.293813,37.815615,36.950882,0.181766,0,
0.878535,-0.042397,26.075467,26.293813,37.815615,36.950882,0.185257,0,
0.879141,-0.042072,26.075467,26.293813,37.815615,36.950882,0.176578,0,
0.879746,-0.041861,26.075467,26.293813,37.815615,36.950882,0.17574,0,
0.880352,-0.041665,26.075467,26.293813,37.815615,36.950882,0.181638,0,
0.880957,-0.041262,26.042091,26.20682,37.812334,36.833367,0.178859,0,
0.881562,-0.041061,26.042091,26.20682,37.812334,36.833367,0.183091,0,
0.882168,-0.041144,26.042091,26.20682,37.812334,36.833367,0.17283,0,
0.882773,-0.040666,26.042091,26.20682,37.812334,36.833367,0.175638,0,
0.883379,-0.040339,26.042091,26.20682,37.812334,36.833367,0.18438,0,
0.883984,-0.040381,26.042091,26.20682,37.812334,36.833367,0.180589,0,
0.88459,-0.040072,26.042091,26.20682,37.812334,36.833367,0.177952,0,
0.885195,-0.039934,26.042091,26.20682,37.812334,36.833367,0.176297,0,
0.885801,-0.039417,26.042091,26.20682,37.812334,36.833367,0.169915,0,
0.886406,-0.039131,26.042091,26.20682,37.812334,36.833367,0.178638,0,
0.887012,-0.038892,26.042091,26.20682,37.812334,36.833367,0.179956,0,
0.887617,-0.038482,26.042091,26.20682,37.812334,36.833367,0.179327,0,
0.888223,-0.038269,26.042091,26.20682,37.812334,36.833367,0.18053,0,
0.888828,-0.038101,26.042091,26.20682,37.812334,36.833367,0.191916,0,
0.889434,-0.03787,26.042091,26.20682,37.812334,36.833367,0.17964,0,
0.890039,-0.037562,26.042091,26.20682,37.812334,36.833367,0.171349,0,
0.890645,-0.037194,26.042091,26.20682,37.812334,36.833367,0.177191,0,
0.89125,-0.037084,26.042091,26.20682,37.812334,36.833367,0.180464,0,
0.891855,-0.036763,26.042091,26.20682,37.812334,36.833367,0.178724,0,
0.892461,-0.036377,26.042091,26.20682,37.812334,36.833367,0.177814,0,
0.893066,-0.036108,26.042091,26.20682,37.812334,36.833367,0.179558,0,
0.893672,-0.035777,26.042091,26.20682,37.812334,36.833367,0.181005,0,
0.894277,-0.035504,26.042091,26.20682,37.812334,36.833367,0.187822,0,
0.894883,-0.035127,26.042091,26.20682,37.812334,36.833367,0.172526,0,
0.895488,-0.034823,26.042091,26.20682,37.812334,36.833367,0.184779,0,
0.896094,-0.034447,26.042091,26.20682,37.812334,36.833367,0.190963,0,
0.896699,-0.034373,26.042091,26.20682,37.812334,36.833367,0.182406,0,
0.897305,-0.033967,26.042091,26.20682,37.812334,36.833367,0.181578,0,
0.89791,-0.033682,26.042091,26.20682,37.812334,36.833367,0.18054,0,
0.898516,-0.033411,26.042091,26.20682,37.812334,36.833367,0.187222,0,
0.899121,-0.033125,26.045041,26.176223,37.786443,36.897414,0.175559,0,
0.899727,-0.032821,26.045041,26.176223,37.786443,36.897414,0.177959,0,
0.900332,-0.032387,26.045041,26.176223,37.786443,36.897414,0.181832,0,
0.900937,-0.032,26.045041,26.176223,37.786443,36.897414,0.183227,0,
0.901543,-0.031812,26.045041,26.176223,37.786443,36.897414,0.178147,0,
0.902148,-0.031475,26.045041,26.176223,37.786443,36.897414,0.180774,0,
0.902754,-0.031125,26.045041,26.176223,37.786443,36.897414,0.178443,0,
0.903359,-0.030774,26.045041,26.176223,37.786443,36.897414,0.171171,0,
0.903965,-0.030433,26.045041,26.176223,37.786443,36.897414,0.180781,0,
0.90457,-0.030118,26.045041,26.176223,37.786443,36.897414,0.172892,0,
0.905176,-0.02968,26.045041,26.176223,37.786443,36.897414,0.186833,0,
0.905781,-0.029276,26.045041,26.176223,37.786443,36.897414,0.181717,0,
0.906387,-0.028904,26.045041,26.176223,37.786443,36.897414,0.186668,0,
0.906992,-0.028677,26.045041,26.176223,37.786443,36.897414,0.172411,1,
0.907598,-0.028257,26.045041,26.176223,37.786443,36.897414,0.181143,1,
0.908203,-0.027777,26.045041,26.176223,37.786443,36.897414,0.170519,1,
0.908809,-0.027512,26.045041,26.176223,37.786443,36.897414,0.175121,1,
0.909414,-0.027223,26.045041,26.176223,37.786443,36.897414,0.170895,1,
0.91002,-0.026836,26.045041,26.176223,37.786443,36.897414,0.173891,1,
0.910625,-0.026536,26.045041,26.176223,37.786443,36.897414,0.174036,1,
0.91123,-0.026077,26.045041,26.176223,37.786443,36.897414,0.167868,1,
0.911836,-0.02575,26.045041,26.176223,37.786443,36.897414,0.180972,1,
0.912441,-0.025264,26.045041,26.176223,37.786443,36.897414,0.17483,1,
0.913047,-0.024948,26.045041,26.176223,37.786443,36.897414,0.178338,1,
0.913652,-0.024518,26.045041,26.176223,37.786443,36.897414,0.170858,1,
0.914258,-0.024139,26.045041,26.176223,37.786443,36.897414,0.173397,1,
0.914863,-0.023761,26.045041,26.176223,37.786443,36.897414,0.173413,1,
0.915469,-0.023339,26.045041,26.176223,37.786443,36.897414,0.172806,1,
0.916074,-0.023155,26.045041,26.176223,37.786443,36.897414,0.182669,1,
0.91668,-0.022853,26.045041,26.176223,37.786443,36.897414,0.178374,1,
0.917285,-0.022499,26.096481,26.22009,37.710956,36.889385,0.17484,1,
0.917891,-0.022048,26.096481,26.22009,37.710956,36.889385,0.184202,1,
0.918496,-0.021659,26.096481,26.22009,37.710956,36.889385,0.169292,1,
0.919102,-0.021198,26.096481,26.22009,37.710956,36.889385,0.173479,0,
0.919707,-0.020696,26.096481,26.22009,37.710956,36.889385,0.183319,0,
0.920312,-0.020269,26.096481,26.22009,37.710956,36.889385,0.174755,0,
0.920918,-0.019697,26.096481,26.22009,37.710956,36.889385,0.179531,0,
0.921523,-0.019572,26.096481,26.22009,37.710956,36.889385,0.176855,0,
0.922129,-0.019064,26.096481,26.22009,37.710956,36.889385,0.184799,0,
0.922734,-0.018969,26.096481,26.22009,37.710956,36.889385,0.178285,0,
0.92334,-0.018714,26.096481,26.22009,37.710956,36.889385,0.18859,0,
0.923945,-0.018166,26.096481,26.22009,37.710956,36.889385,0.186167,0,
0.924551,-0.017721,26.096481,26.22009,37.710956,36.889385,0.184987,0,
0.925156,-0.017221,26.096481,26.22009,37.710956,36.889385,0.184871,0,
0.925762,-0.016739,26.096481,26.22009,37.710956,36.889385,0.179825,0,
0.926367,-0.016323,26.096481,26.22009,37.710956,36.889385,0.17662,0,
0.926973,-0.015976,26.096481,26.22009,37.710956,36.889385,0.17425,0,
0.927578,-0.015678,26.096481,26.22009,37.710956,36.889385,0.176406,0,
0.928184,-0.015256,26.096481,26.22009,37.710956,36.889385,0.174807,0,
0.928789,-0.014787,26.096481,26.22009,37.710956,36.889385,0.183091,0,
0.929395,-0.014485,26.096481,26.22009,37.710956,36.889385,0.17991,0,
0.93,-0.014034,26.096481,26.22009,37.710956,36.889385,0.179871,0,
0.930605,-0.013537,26.096481,26.22009,37.710956,36.889385,0.174076,0,
0.931211,-0.013165,26.096481,26.22009,37.710956,36.889385,0.175628,0,
0.931816,-0.012634,26.096481,26.22009,37.710956,36.889385,0.182758,0,
0.932422,-0.012063,26.096481,26.22009,37.710956,36.889385,0.185603,0,
0.933027,-0.011695,26.096481,26.22009,37.710956,36.889385,0.185982,0,
0.933633,-0.011296,26.096481,26.22009,37.710956,36.889385,0.183088,0,
0.934238,-0.010956,26.096481,26.22009,37.710956,36.889385,0.182712,0,
0.934844,-0.010512,26.096481,26.22009,37.710956,36.889385,0.181529,0,
0.935449,-0.009902,26.040442,26.216404,37.864842,36.922417,0.183721,0,
0.936055,-0.009585,26.040442,26.216404,37.864842,36.922417,0.172628,0,
0.93666,-0.009035,26.040442,26.216404,37.864842,36.922417,0.178529,0,
0.937266,-0.008367,26.040442,26.216404,37.864842,36.922417,0.172549,0,
0.937871,-0.008108,26.040442,26.216404,37.864842,36.922417,0.185023,0,
0.938477,-0.007624,26.040442,26.216404,37.864842,36.922417,0.176001,0,
0.939082,-0.00719,26.040442,26.216404,37.864842,36.922417,0.179478,0,
0.939688,-0.006735,26.040442,26.216404,37.864842,36.922417,0.177771,0,
0.940293,-0.006278,26.040442,26.216404,37.864842,36.922417,0.183688,0,
0.940898,-0.005742,26.040442,26.216404,37.864842,36.922417,0.181816,0,
0.941504,-0.005509,26.040442,26.216404,37.864842,36.922417,0.176551,0,
0.942109,-0.005095,26.040442,26.216404,37.864842,36.922417,0.188484,0,
0.942715,-0.004607,26.040442,26.216404,37.864842,36.922417,0.181766,0,
0.94332,-0.004142,26.040442,26.216404,37.864842,36.922417,0.1737,0,
0.943926,-0.003618,26.040442,26.216404,37.864842,36.922417,0.172246,0,
0.944531,-0.003118,26.040442,26.216404,37.864842,36.922417,0.181852,0,
0.945137,-0.002657,26.040442,26.216404,37.864842,36.922417,0.180665,0,
0.945742,-0.002224,26.040442,26.216404,37.864842,36.922417,0.186009,0,
0.946348,-0.001823,26.040442,26.216404,37.864842,36.922417,0.1758,0,
0.946953,-0.001337,26.040442,26.216404,37.864842,36.922417,0.1776,0,
0.947559,-0.000814,26.040442,26.216404,37.864842,36.922417,0.174366,0,
0.948164,-0.000444,26.040442,26.216404,37.864842,36.922417,0.183266,0,
0.94877,5.27E-05,26.040442,26.216404,37.864842,36.922417,0.169332,0,
0.949375,0.000417,26.040442,26.216404,37.864842,36.922417,0.179238,0,
0.94998,0.001147,26.040442,26.216404,37.864842,36.922417,0.174814,0,
0.950586,0.001457,26.040442,26.216404,37.864842,36.922417,0.195107,0,
0.951191,0.001984,26.040442,26.216404,37.864842,36.922417,0.109096,0,
0.951797,0.002468,26.040442,26.216404,37.864842,36.922417,-0.015302,0,
0.952402,0.002878,26.040442,26.216404,37.864842,36.922417,0.012395,0,
0.953008,0.003385,26.040442,26.216404,37.864842,36.922417,-0.009474,0,
0.953613,0.003784,26.06625,26.194286,37.822908,36.869864,0.01009,0,
0.954219,0.004214,26.06625,26.194286,37.822908,36.869864,-0.000244,0,
0.954824,0.00464,26.06625,26.194286,37.822908,36.869864,0.008304,0,
0.95543,0.005087,26.06625,26.194286,37.822908,36.869864,-0.000903,0,
0.956035,0.005651,26.06625,26.194286,37.822908,36.869864,0.012609,0,
0.956641,0.006113,26.06625,26.194286,37.822908,36.869864,0.000831,0,
0.957246,0.006441,26.06625,26.194286,37.822908,36.869864,0.010957,0,
0.957852,0.007014,26.06625,26.194286,37.822908,36.869864,-4.62E-05,0,
0.958457,0.007244,26.06625,26.194286,37.822908,36.869864,0.00862,0,
0.959062,0.00773,26.06625,26.194286,37.822908,36.869864,0.005838,0,
0.959668,0.00835,26.06625,26.194286,37.822908,36.869864,-0.002377,0,
0.960273,0.008518,26.06625,26.194286,37.822908,36.869864,-0.000574,0,
0.960879,0.009111,26.06625,26.194286,37.822908,36.869864,0.00417,0,
0.961484,0.009426,26.06625,26.194286,37.822908,36.869864,0.004041,0,
0.96209,0.009784,26.06625,26.194286,37.822908,36.869864,0.005367,0,
0.962695,0.010361,26.06625,26.194286,37.822908,36.869864,-0.002502,0,
0.963301,0.010782,26.06625,26.194286,37.822908,36.869864,0.00534,0,
0.963906,0.011275,26.06625,26.194286,37.822908,36.869864,0.000478,0,
0.964512,0.011686,26.06625,26.194286,37.822908,36.869864,0.000204,0,
0.965117,0.012224,26.06625,26.194286,37.822908,36.869864,0.005723,0,
0.965723,0.012567,26.06625,26.194286,37.822908,36.869864,0.000326,0,
0.966328,0.012987,26.06625,26.194286,37.822908,36.869864,0.004124,0,
0.966934,0.013506,26.06625,26.194286,37.822908,36.869864,0.001678,0,
0.967539,0.014036,26.06625,26.194286,37.822908,36.869864,0.005518,0,
0.968145,0.014406,26.06625,26.194286,37.822908,36.869864,0.003204,0,
0.96875,0.014886,26.06625,26.194286,37.822908,36.869864,0.004167,0,
0.969355,0.015314,26.06625,26.194286,37.822908,36.869864,0.01071,0,
0.969961,0.015595,26.06625,26.194286,37.822908,36.869864,-0.006629,0,
0.970566,0.016114,26.06625,26.194286,37.822908,36.869864,0.00151,0,
0.971172,0.016547,26.06625,26.194286,37.822908,36.869864,1.31E-05,0,
0.971777,0.017059,26.056664,26.189125,37.838223,36.85198,0.015734,0,
0.972383,0.017432,26.056664,26.189125,37.838223,36.85198,0.173687,0,
0.972988,0.017941,26.056664,26.189125,37.838223,36.85198,0.186945,0,
0.973594,0.018468,26.056664,26.189125,37.838223,36.85198,0.179541,0,
0.974199,0.018677,26.056664,26.189125,37.838223,36.85198,0.185132,0,
0.974805,0.019231,26.056664,26.189125,37.838223,36.85198,0.17518,0,
0.97541,0.01955,26.056664,26.189125,37.838223,36.85198,0.177342,0,
0.976016,0.019938,26.056664,26.189125,37.838223,36.85198,0.1793,0,
0.976621,0.020429,26.056664,26.189125,37.838223,36.85198,0.177042,0,
0.977227,0.02077,26.056664,26.189125,37.838223,36.85198,0.179076,0,
0.977832,0.02127,26.056664,26.189125,37.838223,36.85198,0.176456,0,
0.978437,0.021537,26.056664,26.189125,37.838223,36.85198,0.179973,0,
0.979043,0.022089,26.056664,26.189125,37.838223,36.85198,0.180092,0,
0.979648,0.022379,26.056664,26.189125,37.838223,36.85198,0.183909,0,
0.980254,0.022753,26.056664,26.189125,37.838223,36.85198,0.181262,0,
0.980859,0.023134,26.056664,26.189125,37.838223,36.85198,0.179261,0,
0.981465,0.023574,26.056664,26.189125,37.838223,36.85198,0.173182,0,
0.98207,0.023965,26.056664,26.189125,37.838223,36.85198,0.178681,0,
0.982676,0.02418,26.056664,26.189125,37.838223,36.85198,0.175117,0,
0.983281,0.024912,26.056664,26.189125,37.838223,36.85198,0.180154,0,
0.983887,0.02531,26.056664,26.189125,37.838223,36.85198,0.180401,0,
0.984492,0.025572,26.056664,26.189125,37.838223,36.85198,0.176746,0,
0.985098,0.026004,26.056664,26.189125,37.838223,36.85198,0.183896,0,
0.985703,0.026511,26.056664,26.189125,37.838223,36.85198,0.175308,0,
0.986309,0.026784,26.056664,26.189125,37.838223,36.85198,0.180978,0,
0.986914,0.027212,26.056664,26.189125,37.838223,36.85198,0.181483,0,
0.98752,0.027653,26.056664,26.189125,37.838223,36.85198,0.177382,0,
0.988125,0.027978,26.056664,26.189125,37.838223,36.85198,0.183381,0,
0.98873,0.028197,26.056664,26.189125,37.838223,36.85198,0.180013,0,
0.989336,0.028672,26.056664,26.189125,37.838223,36.85198,0.174204,0,
0.989941,0.029127,26.013333,26.221196,37.74431,36.891575,0.178358,0,
0.990547,0.029562,26.013333,26.221196,37.74431,36.891575,0.189717,0,
0.991152,0.029895,26.013333,26.221196,37.74431,36.891575,0.181061,0,
0.991758,0.030162,26.013333,26.221196,37.74431,36.891575,0.186774,0,
0.992363,0.030509,26.013333,26.221196,37.74431,36.891575,0.177389,0,
0.992969,0.030935,26.013333,26.221196,37.74431,36.891575,0.190555,0,
