%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/30/20192:16 PM,
220532,-0.196,0,-0.014,0,-0.2,-0.088,24,0,-0.05,0,0,0
220533,-0.196,0,-0.012,0,-0.2,-0.088,24,0,-0.05,0,0,0
220534,-0.196,0,-0.01,0,-0.2,-0.088,24,0,-0.05,0,0,0
220535,-0.196,0,-0.008,0,-0.2,-0.088,24,0,-0.05,0,0,0
220536,-0.196,0,-0.006,0,-0.2,-0.088,24,0,-0.05,0,0,0
220537,-0.19,0,0.01,0,-0.2,-0.234,24,0,-0.05,0,0,0
220538,-0.196,0,0.018,0,-0.2,-0.087,24,0,-0.05,0,0,0
220539,-0.196,0,0.013,0,-0.2,-0.087,24,0,-0.05,0,0,0
220540,-0.196,0,0.023,0,-0.2,-0.087,24,0,-0.05,0,0,0
220541,-0.196,0,0.019,0,-0.2,-0.087,24,0,-0.05,0,0,0
220542,-0.196,0,0.013,0,-0.2,-0.087,24,0,-0.05,0,0,0
220543,-0.196,0,0.017,0,-0.2,-0.087,24,0,-0.05,0,0,0
220544,-0.202,0,0.001,0,-0.2,0.06,24,0,-0.05,0,0,0
220545,-0.202,0,-0.02,0,-0.2,0.059,24,0,-0.05,0,0,0
220546,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220547,-0.196,0,-0.024,0,-0.2,-0.089,24,0,-0.05,0,0,0
220548,-0.196,0,-0.028,0,-0.2,-0.089,24,0,-0.05,0,0,0
220549,-0.196,0,-0.017,0,-0.2,-0.089,24,0,-0.05,0,0,0
220550,-0.196,0,-0.014,0,-0.2,-0.088,24,0,-0.05,0,0,0
220551,-0.202,0,-0.029,0,-0.2,0.058,24,0,-0.05,0,0,0
220552,-0.196,0,-0.032,0,-0.2,-0.089,24,0,-0.05,0,0,0
220553,-0.202,0,-0.038,0,-0.2,0.058,24,0,-0.05,0,0,0
220554,-0.196,0,-0.05,0,-0.2,-0.09,24,0,-0.05,0,0,0
220555,-0.196,0,-0.038,0,-0.2,-0.09,24,0,-0.05,0,0,0
220556,-0.19,0,-0.023,0,-0.2,-0.236,24,0,-0.05,0,0,0
220557,-0.196,0,-0.013,0,-0.2,-0.088,24,0,-0.05,0,0,0
220558,-0.196,0,-0.008,0,-0.2,-0.088,24,0,-0.05,0,0,0
220559,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220560,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220561,-0.19,0,0.012,0,-0.2,-0.234,24,0,-0.05,0,0,0
220562,-0.19,0,0.039,0,-0.2,-0.233,24,0,-0.05,0,0,0
220563,-0.196,0,0.04,0,-0.2,-0.086,24,0,-0.05,0,0,0
220564,-0.196,0,0.044,0,-0.2,-0.085,24,0,-0.05,0,0,0
220565,-0.196,0,0.049,0,-0.2,-0.085,24,0,-0.05,0,0,0
220566,-0.19,0,0.053,0,-0.2,-0.232,24,0,-0.05,0,0,0
220567,-0.196,0,0.057,0,-0.2,-0.085,24,0,-0.05,0,0,0
220568,-0.202,0,0.038,0,-0.2,0.061,24,0,-0.05,0,0,0
220569,-0.196,0,0.036,0,-0.2,-0.086,24,0,-0.05,0,0,0
220570,-0.196,0,0.035,0,-0.2,-0.086,24,0,-0.05,0,0,0
220571,-0.196,0,0.018,0,-0.2,-0.087,24,0,-0.05,0,0,0
220572,-0.196,0,0.024,0,-0.2,-0.086,24,0,-0.05,0,0,0
220573,-0.202,0,0.012,0,-0.2,0.06,24,0,-0.05,0,0,0
220574,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220575,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220576,-0.196,0,-0.005,0,-0.2,-0.088,24,0,-0.05,0,0,0
220577,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220578,-0.196,0,0.004,0,-0.2,-0.087,24,0,-0.05,0,0,0
220579,-0.202,0,-0.015,0,-0.2,0.059,24,0,-0.05,0,0,0
220580,-0.196,0,-0.02,0,-0.2,-0.089,24,0,-0.05,0,0,0
220581,-0.202,0,-0.028,0,-0.2,0.058,24,0,-0.05,0,0,0
220582,-0.196,0,-0.042,0,-0.2,-0.09,24,0,-0.05,0,0,0
220583,-0.196,0,-0.031,0,-0.2,-0.089,24,0,-0.05,0,0,0
220584,-0.196,0,-0.032,0,-0.2,-0.089,24,0,-0.05,0,0,0
220585,-0.196,0,-0.03,0,-0.2,-0.089,24,0,-0.05,0,0,0
220586,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220587,-0.19,0,-0.008,0,-0.2,-0.235,24,0,-0.05,0,0,0
220588,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220589,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220590,-0.19,0,0.025,0,-0.2,-0.234,24,0,-0.05,0,0,0
220591,-0.196,0,0.029,0,-0.2,-0.086,24,0,-0.05,0,0,0
220592,-0.196,0,0.019,0,-0.2,-0.087,24,0,-0.05,0,0,0
220593,-0.196,0,0.031,0,-0.2,-0.086,24,0,-0.05,0,0,0
220594,-0.196,0,0.026,0,-0.2,-0.086,24,0,-0.05,0,0,0
220595,-0.196,0,0.02,0,-0.2,-0.087,24,0,-0.05,0,0,0
220596,-0.196,0,0.023,0,-0.2,-0.087,24,0,-0.05,0,0,0
220597,-0.196,0,0.02,0,-0.2,-0.087,24,0,-0.05,0,0,0
220598,-0.202,0,0.005,0,-0.2,0.06,24,0,-0.05,0,0,0
220599,-0.196,0,-0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220600,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220601,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220602,-0.196,0,-0.004,0,-0.2,-0.088,24,0,-0.05,0,0,0
220603,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220604,-0.196,0,-0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220605,-0.202,0,-0.014,0,-0.2,0.059,24,0,-0.05,0,0,0
220606,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220607,-0.196,0,-0.014,0,-0.2,-0.088,24,0,-0.05,0,0,0
220608,-0.196,0,-0.022,0,-0.2,-0.089,24,0,-0.05,0,0,0
220609,-0.196,0,-0.017,0,-0.2,-0.089,24,0,-0.05,0,0,0
220610,-0.196,0,-0.01,0,-0.2,-0.088,24,0,-0.05,0,0,0
220611,-0.196,0,-0.012,0,-0.2,-0.088,24,0,-0.05,0,0,0
220612,-0.196,0,-0.009,0,-0.2,-0.088,24,0,-0.05,0,0,0
220613,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220614,-0.196,0,-0.006,0,-0.2,-0.088,24,0,-0.05,0,0,0
220615,-0.196,0,-0.004,0,-0.2,-0.088,24,0,-0.05,0,0,0
220616,-0.196,0,-0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220617,-0.196,0,-0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220618,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220619,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220620,-0.196,0,0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220621,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220622,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220623,-0.196,0,0.004,0,-0.2,-0.087,24,0,-0.05,0,0,0
220624,-0.196,0,0.004,0,-0.2,-0.087,24,0,-0.05,0,0,0
220625,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220626,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220627,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220628,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220629,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220630,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220631,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220632,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220633,-0.202,0,-0.007,0,-0.2,0.059,24,0,-0.05,0,0,0
220634,-0.196,0,-0.013,0,-0.2,-0.088,24,0,-0.05,0,0,0
220635,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220636,-0.202,0,-0.029,0,-0.2,0.058,24,0,-0.05,0,0,0
220637,-0.196,0,-0.031,0,-0.2,-0.089,24,0,-0.05,0,0,0
220638,-0.196,0,-0.019,0,-0.2,-0.089,24,0,-0.05,0,0,0
220639,-0.196,0,-0.029,0,-0.2,-0.089,24,0,-0.05,0,0,0
220640,-0.196,0,-0.022,0,-0.2,-0.089,24,0,-0.05,0,0,0
220641,-0.196,0,-0.014,0,-0.2,-0.088,24,0,-0.05,0,0,0
220642,-0.196,0,-0.016,0,-0.2,-0.088,24,0,-0.05,0,0,0
220643,-0.196,0,-0.012,0,-0.2,-0.088,24,0,-0.05,0,0,0
220644,-0.196,0,-0.009,0,-0.2,-0.088,24,0,-0.05,0,0,0
220645,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220646,-0.196,0,-0.005,0,-0.2,-0.088,24,0,-0.05,0,0,0
220647,-0.196,0,-0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220648,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220649,-0.196,0,0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220650,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220651,-0.196,0,0.004,0,-0.2,-0.087,24,0,-0.05,0,0,0
220652,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220653,-0.202,0,-0.008,0,-0.2,0.059,24,0,-0.05,0,0,0
220654,-0.202,0,-0.028,0,-0.2,0.058,24,0,-0.05,0,0,0
220655,-0.196,0,-0.028,0,-0.2,-0.089,24,0,-0.05,0,0,0
220656,-0.196,0,-0.029,0,-0.2,-0.089,24,0,-0.05,0,0,0
220657,-0.196,0,-0.031,0,-0.2,-0.089,24,0,-0.05,0,0,0
220658,-0.202,0,-0.034,0,-0.2,0.058,24,0,-0.05,0,0,0
220659,-0.196,0,-0.036,0,-0.2,-0.089,24,0,-0.05,0,0,0
220660,-0.196,0,-0.029,0,-0.2,-0.089,24,0,-0.05,0,0,0
220661,-0.196,0,-0.033,0,-0.2,-0.089,24,0,-0.05,0,0,0
220662,-0.196,0,-0.025,0,-0.2,-0.089,24,0,-0.05,0,0,0
220663,-0.196,0,-0.016,0,-0.2,-0.088,24,0,-0.05,0,0,0
220664,-0.196,0,-0.016,0,-0.2,-0.088,24,0,-0.05,0,0,0
220665,-0.196,0,-0.011,0,-0.2,-0.088,24,0,-0.05,0,0,0
220666,-0.19,0,0.007,0,-0.2,-0.235,24,0,-0.05,0,0,0
220667,-0.196,0,0.017,0,-0.2,-0.087,24,0,-0.05,0,0,0
220668,-0.196,0,0.014,0,-0.2,-0.087,24,0,-0.05,0,0,0
220669,-0.196,0,0.025,0,-0.2,-0.086,24,0,-0.05,0,0,0
220670,-0.196,0,0.023,0,-0.2,-0.087,24,0,-0.05,0,0,0
220671,-0.196,0,0.019,0,-0.2,-0.087,24,0,-0.05,0,0,0
220672,-0.202,0,0.009,0,-0.2,0.06,24,0,-0.05,0,0,0
220673,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220674,-0.202,0,-0.006,0,-0.2,0.059,24,0,-0.05,0,0,0
220675,-0.196,0,-0.02,0,-0.2,-0.089,24,0,-0.05,0,0,0
220676,-0.196,0,-0.009,0,-0.2,-0.088,24,0,-0.05,0,0,0
220677,-0.196,0,-0.011,0,-0.2,-0.088,24,0,-0.05,0,0,0
220678,-0.202,0,-0.023,0,-0.2,0.058,24,0,-0.05,0,0,0
220679,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220680,-0.202,0,-0.03,0,-0.2,0.058,24,0,-0.05,0,0,0
220681,-0.196,0,-0.041,0,-0.2,-0.09,24,0,-0.05,0,0,0
220682,-0.196,0,-0.028,0,-0.2,-0.089,24,0,-0.05,0,0,0
220683,-0.196,0,-0.028,0,-0.2,-0.089,24,0,-0.05,0,0,0
220684,-0.196,0,-0.024,0,-0.2,-0.089,24,0,-0.05,0,0,0
220685,-0.196,0,-0.013,0,-0.2,-0.088,24,0,-0.05,0,0,0
220686,-0.196,0,-0.012,0,-0.2,-0.088,24,0,-0.05,0,0,0
220687,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220688,-0.202,0,-0.017,0,-0.2,0.059,24,0,-0.05,0,0,0
220689,-0.196,0,-0.02,0,-0.2,-0.089,24,0,-0.05,0,0,0
220690,-0.196,0,-0.011,0,-0.2,-0.088,24,0,-0.05,0,0,0
220691,-0.19,0,-0.002,0,-0.2,-0.235,24,0,-0.05,0,0,0
220692,-0.202,0,-0.002,0,-0.2,0.059,24,0,-0.05,0,0,0
220693,-0.196,0,-0.005,0,-0.2,-0.088,24,0,-0.05,0,0,0
220694,-0.196,0,0.008,0,-0.2,-0.087,24,0,-0.05,0,0,0
220695,-0.19,0,0.014,0,-0.2,-0.234,24,0,-0.05,0,0,0
220696,-0.196,0,0.022,0,-0.2,-0.087,24,0,-0.05,0,0,0
220697,-0.196,0,0.028,0,-0.2,-0.086,24,0,-0.05,0,0,0
220698,-0.196,0,0.034,0,-0.2,-0.086,24,0,-0.05,0,0,0
220699,-0.196,0,0.032,0,-0.2,-0.086,24,0,-0.05,0,0,0
220700,-0.196,0,0.028,0,-0.2,-0.086,24,0,-0.05,0,0,0
220701,-0.19,0,0.047,0,-0.2,-0.233,24,0,-0.05,0,0,0
220702,-0.19,0,0.067,0,-0.2,-0.232,24,0,-0.05,0,0,0
220703,-0.196,0,0.067,0,-0.2,-0.084,24,0,-0.05,0,0,0
220704,-0.196,0,0.069,0,-0.2,-0.084,24,0,-0.05,0,0,0
220705,-0.196,0,0.072,0,-0.2,-0.084,24,0,-0.05,0,0,0
220706,-0.196,0,0.06,0,-0.2,-0.085,24,0,-0.05,0,0,0
220707,-0.196,0,0.056,0,-0.2,-0.085,24,0,-0.05,0,0,0
220708,-0.202,0,0.042,0,-0.2,0.062,24,0,-0.05,0,0,0
220709,-0.196,0,0.03,0,-0.2,-0.086,24,0,-0.05,0,0,0
220710,-0.196,0,0.033,0,-0.2,-0.086,24,0,-0.05,0,0,0
220711,-0.196,0,0.021,0,-0.2,-0.087,24,0,-0.05,0,0,0
220712,-0.202,0,0.009,0,-0.2,0.06,24,0,-0.05,0,0,0
220713,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220714,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220715,-0.196,0,-0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220716,-0.196,0,0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220717,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220718,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220719,-0.196,0,0.004,0,-0.2,-0.087,24,0,-0.05,0,0,0
220720,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220721,-0.19,0,0.019,0,-0.2,-0.234,24,0,-0.05,0,0,0
220722,-0.202,0,0.012,0,-0.2,0.06,24,0,-0.05,0,0,0
220723,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220724,-0.196,0,0.013,0,-0.2,-0.087,24,0,-0.05,0,0,0
220725,-0.196,0,0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220726,-0.196,0,-0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220727,-0.19,0,0.023,0,-0.2,-0.234,24,0,-0.05,0,0,0
220728,-0.19,0,0.038,0,-0.2,-0.233,24,0,-0.05,0,0,0
220729,-0.196,0,0.04,0,-0.2,-0.086,24,0,-0.05,0,0,0
220730,-0.196,0,0.042,0,-0.2,-0.086,24,0,-0.05,0,0,0
220731,-0.196,0,0.045,0,-0.2,-0.085,24,0,-0.05,0,0,0
220732,-0.196,0,0.034,0,-0.2,-0.086,24,0,-0.05,0,0,0
220733,-0.196,0,0.03,0,-0.2,-0.086,24,0,-0.05,0,0,0
220734,-0.196,0,0.03,0,-0.2,-0.086,24,0,-0.05,0,0,0
220735,-0.196,0,0.026,0,-0.2,-0.086,24,0,-0.05,0,0,0
220736,-0.196,0,0.023,0,-0.2,-0.087,24,0,-0.05,0,0,0
220737,-0.196,0,0.02,0,-0.2,-0.087,24,0,-0.05,0,0,0
220738,-0.196,0,0.018,0,-0.2,-0.087,24,0,-0.05,0,0,0
220739,-0.196,0,0.015,0,-0.2,-0.087,24,0,-0.05,0,0,0
220740,-0.196,0,0.013,0,-0.2,-0.087,24,0,-0.05,0,0,0
220741,-0.196,0,0.011,0,-0.2,-0.087,24,0,-0.05,0,0,0
220742,-0.196,0,0.009,0,-0.2,-0.087,24,0,-0.05,0,0,0
220743,-0.202,0,-0.007,0,-0.2,0.059,24,0,-0.05,0,0,0
220744,-0.196,0,-0.015,0,-0.2,-0.088,24,0,-0.05,0,0,0
220745,-0.196,0,-0.011,0,-0.2,-0.088,24,0,-0.05,0,0,0
220746,-0.196,0,-0.02,0,-0.2,-0.089,24,0,-0.05,0,0,0
220747,-0.202,0,-0.031,0,-0.2,0.058,24,0,-0.05,0,0,0
220748,-0.196,0,-0.032,0,-0.2,-0.089,24,0,-0.05,0,0,0
220749,-0.196,0,-0.03,0,-0.2,-0.089,24,0,-0.05,0,0,0
220750,-0.202,0,-0.051,0,-0.2,0.057,24,0,-0.05,0,0,0
220751,-0.202,0,-0.066,0,-0.2,0.056,24,0,-0.05,0,0,0
220752,-0.202,0,-0.074,0,-0.2,0.056,24,0,-0.05,0,0,0
220753,-0.196,0,-0.085,0,-0.2,-0.092,24,0,-0.05,0,0,0
220754,-0.196,0,-0.079,0,-0.2,-0.092,24,0,-0.05,0,0,0
220755,-0.202,0,-0.088,0,-0.2,0.055,24,0,-0.05,0,0,0
220756,-0.196,0,-0.084,0,-0.2,-0.092,24,0,-0.05,0,0,0
220757,-0.196,0,-0.069,0,-0.2,-0.091,24,0,-0.05,0,0,0
220758,-0.196,0,-0.074,0,-0.2,-0.091,24,0,-0.05,0,0,0
220759,-0.196,0,-0.062,0,-0.2,-0.091,24,0,-0.05,0,0,0
220760,-0.196,0,-0.05,0,-0.2,-0.09,24,0,-0.05,0,0,0
220761,-0.196,0,-0.047,0,-0.2,-0.09,24,0,-0.05,0,0,0
220762,-0.202,0,-0.054,0,-0.2,0.057,24,0,-0.05,0,0,0
220763,-0.196,0,-0.054,0,-0.2,-0.09,24,0,-0.05,0,0,0
220764,-0.202,0,-0.057,0,-0.2,0.057,24,0,-0.05,0,0,0
220765,-0.196,0,-0.066,0,-0.2,-0.091,24,0,-0.05,0,0,0
220766,-0.196,0,-0.05,0,-0.2,-0.09,24,0,-0.05,0,0,0
220767,-0.202,0,-0.061,0,-0.2,0.057,24,0,-0.05,0,0,0
220768,-0.196,0,-0.061,0,-0.2,-0.091,24,0,-0.05,0,0,0
220769,-0.196,0,-0.042,0,-0.2,-0.09,24,0,-0.05,0,0,0
220770,-0.196,0,-0.048,0,-0.2,-0.09,24,0,-0.05,0,0,0
220771,-0.196,0,-0.036,0,-0.2,-0.089,24,0,-0.05,0,0,0
220772,-0.196,0,-0.023,0,-0.2,-0.089,24,0,-0.05,0,0,0
220773,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220774,-0.196,0,-0.013,0,-0.2,-0.088,24,0,-0.05,0,0,0
220775,-0.202,0,-0.022,0,-0.2,0.059,24,0,-0.05,0,0,0
220776,-0.19,0,-0.008,0,-0.2,-0.235,24,0,-0.05,0,0,0
220777,-0.196,0,0.009,0,-0.2,-0.087,24,0,-0.05,0,0,0
220778,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220779,-0.196,0,0.017,0,-0.2,-0.087,24,0,-0.05,0,0,0
220780,-0.196,0,0.022,0,-0.2,-0.087,24,0,-0.05,0,0,0
220781,-0.196,0,0.016,0,-0.2,-0.087,24,0,-0.05,0,0,0
220782,-0.196,0,0.025,0,-0.2,-0.086,24,0,-0.05,0,0,0
220783,-0.196,0,0.026,0,-0.2,-0.086,24,0,-0.05,0,0,0
220784,-0.196,0,0.029,0,-0.2,-0.086,24,0,-0.05,0,0,0
220785,-0.196,0,0.031,0,-0.2,-0.086,24,0,-0.05,0,0,0
220786,-0.196,0,0.032,0,-0.2,-0.086,24,0,-0.05,0,0,0
220787,-0.202,0,0.019,0,-0.2,0.061,24,0,-0.05,0,0,0
220788,-0.196,0,0.014,0,-0.2,-0.087,24,0,-0.05,0,0,0
220789,-0.196,0,0.021,0,-0.2,-0.087,24,0,-0.05,0,0,0
220790,-0.196,0,0.014,0,-0.2,-0.087,24,0,-0.05,0,0,0
220791,-0.196,0,0.019,0,-0.2,-0.087,24,0,-0.05,0,0,0
220792,-0.202,0,0.012,0,-0.2,0.06,24,0,-0.05,0,0,0
220793,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220794,-0.196,0,0.011,0,-0.2,-0.087,24,0,-0.05,0,0,0
220795,-0.202,0,-0.01,0,-0.2,0.059,24,0,-0.05,0,0,0
220796,-0.196,0,-0.01,0,-0.2,-0.088,24,0,-0.05,0,0,0
220797,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220798,-0.19,0,0.007,0,-0.2,-0.235,24,0,-0.05,0,0,0
220799,-0.196,0,0.022,0,-0.2,-0.087,24,0,-0.05,0,0,0
220800,-0.196,0,0.025,0,-0.2,-0.086,24,0,-0.05,0,0,0
220801,-0.19,0,0.046,0,-0.2,-0.233,24,0,-0.05,0,0,0
220802,-0.196,0,0.051,0,-0.2,-0.085,24,0,-0.05,0,0,0
220803,-0.196,0,0.041,0,-0.2,-0.086,24,0,-0.05,0,0,0
220804,-0.19,0,0.069,0,-0.2,-0.232,24,0,-0.05,0,0,0
220805,-0.19,0,0.084,0,-0.2,-0.231,24,0,-0.05,0,0,0
220806,-0.196,0,0.079,0,-0.2,-0.084,24,0,-0.05,0,0,0
220807,-0.196,0,0.084,0,-0.2,-0.084,24,0,-0.05,0,0,0
220808,-0.196,0,0.084,0,-0.2,-0.083,24,0,-0.05,0,0,0
220809,-0.202,0,0.057,0,-0.2,0.062,24,0,-0.05,0,0,0
220810,-0.196,0,0.045,0,-0.2,-0.085,24,0,-0.05,0,0,0
220811,-0.196,0,0.05,0,-0.2,-0.085,24,0,-0.05,0,0,0
220812,-0.196,0,0.036,0,-0.2,-0.086,24,0,-0.05,0,0,0
220813,-0.196,0,0.036,0,-0.2,-0.086,24,0,-0.05,0,0,0
220814,-0.196,0,0.039,0,-0.2,-0.086,24,0,-0.05,0,0,0
220815,-0.196,0,0.032,0,-0.2,-0.086,24,0,-0.05,0,0,0
220816,-0.196,0,0.031,0,-0.2,-0.086,24,0,-0.05,0,0,0
220817,-0.196,0,0.028,0,-0.2,-0.086,24,0,-0.05,0,0,0
220818,-0.202,0,0.012,0,-0.2,0.06,24,0,-0.05,0,0,0
220819,-0.196,0,0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220820,-0.196,0,0.007,0,-0.2,-0.087,24,0,-0.05,0,0,0
220821,-0.196,0,-0.003,0,-0.2,-0.088,24,0,-0.05,0,0,0
220822,-0.196,0,0,0,-0.2,-0.088,24,0,-0.05,0,0,0
220823,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220824,-0.196,0,0.001,0,-0.2,-0.088,24,0,-0.05,0,0,0
220825,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220826,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220827,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220828,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220829,-0.202,0,-0.012,0,-0.2,0.059,24,0,-0.05,0,0,0
220830,-0.196,0,-0.019,0,-0.2,-0.089,24,0,-0.05,0,0,0
220831,-0.196,0,-0.013,0,-0.2,-0.088,24,0,-0.05,0,0,0
220832,-0.196,0,-0.021,0,-0.2,-0.089,24,0,-0.05,0,0,0
220833,-0.202,0,-0.031,0,-0.2,0.058,24,0,-0.05,0,0,0
220834,-0.196,0,-0.031,0,-0.2,-0.089,24,0,-0.05,0,0,0
220835,-0.196,0,-0.028,0,-0.2,-0.089,24,0,-0.05,0,0,0
220836,-0.196,0,-0.033,0,-0.2,-0.089,24,0,-0.05,0,0,0
220837,-0.202,0,-0.041,0,-0.2,0.058,24,0,-0.05,0,0,0
220838,-0.202,0,-0.054,0,-0.2,0.057,24,0,-0.05,0,0,0
220839,-0.202,0,-0.07,0,-0.2,0.056,24,0,-0.05,0,0,0
220840,-0.196,0,-0.075,0,-0.2,-0.091,24,0,-0.05,0,0,0
220841,-0.196,0,-0.07,0,-0.2,-0.091,24,0,-0.05,0,0,0
220842,-0.196,0,-0.064,0,-0.2,-0.091,24,0,-0.05,0,0,0
220843,-0.196,0,-0.053,0,-0.2,-0.09,24,0,-0.05,0,0,0
220844,-0.196,0,-0.044,0,-0.2,-0.09,24,0,-0.05,0,0,0
220845,-0.196,0,-0.041,0,-0.2,-0.09,24,0,-0.05,0,0,0
220846,-0.19,0,-0.02,0,-0.2,-0.236,24,0,-0.05,0,0,0
220847,-0.196,0,-0.007,0,-0.2,-0.088,24,0,-0.05,0,0,0
220848,-0.196,0,-0.008,0,-0.2,-0.088,24,0,-0.05,0,0,0
220849,-0.19,0,0.019,0,-0.2,-0.234,24,0,-0.05,0,0,0
220850,-0.196,0,0.026,0,-0.2,-0.086,24,0,-0.05,0,0,0
220851,-0.196,0,0.017,0,-0.2,-0.087,24,0,-0.05,0,0,0
220852,-0.196,0,0.032,0,-0.2,-0.086,24,0,-0.05,0,0,0
220853,-0.196,0,0.028,0,-0.2,-0.086,24,0,-0.05,0,0,0
220854,-0.196,0,0.024,0,-0.2,-0.086,24,0,-0.05,0,0,0
220855,-0.196,0,0.028,0,-0.2,-0.086,24,0,-0.05,0,0,0
220856,-0.196,0,0.027,0,-0.2,-0.086,24,0,-0.05,0,0,0
220857,-0.196,0,0.027,0,-0.2,-0.086,24,0,-0.05,0,0,0
220858,-0.196,0,0.026,0,-0.2,-0.086,24,0,-0.05,0,0,0
220859,-0.202,0,0.012,0,-0.2,0.06,24,0,-0.05,0,0,0
220860,-0.196,0,0.005,0,-0.2,-0.087,24,0,-0.05,0,0,0
220861,-0.196,0,0.01,0,-0.2,-0.087,24,0,-0.05,0,0,0
220862,-0.196,0,0.002,0,-0.2,-0.088,24,0,-0.05,0,0,0
220863,-0.196,0,0.006,0,-0.2,-0.087,24,0,-0.05,0,0,0
220864,-0.196,0,0.012,0,-0.2,-0.087,24,0,-0.05,0,0,0
220865,-0.196,0,0.009,0,-0.2,-0.087,24,0,-0.05,0,0,0
220866,-0.196,0,0.011,0,-0.2,-0.087,24,0,-0.05,0,0,0
