%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/23/20193:07 PM,
3927255,-0.172,0,-0.004,0,-0.2,-1.404,50,0,1.5,0,0,0
3927256,-0.166,0,0.005,0,-0.2,-1.724,50,0,1.5,0,0,0
3927257,-0.172,0,0.007,0,-0.2,-1.42,50,0,1.5,0,0,0
3927258,-0.172,0,-0.004,0,-0.2,-1.404,50,0,1.5,0,0,0
3927259,-0.172,0,0,0,-0.2,-1.411,50,0,1.5,0,0,0
3927260,-0.172,0,-0.008,0,-0.2,-1.398,50,0,1.5,0,0,0
3927261,-0.172,0,-0.018,0,-0.2,-1.383,50,0,1.5,0,0,0
3927262,-0.172,0,-0.018,0,-0.2,-1.383,50,0,1.5,0,0,0
3927263,-0.172,0,-0.023,0,-0.2,-1.376,50,0,1.5,0,0,0
3927264,-0.172,0,-0.026,0,-0.2,-1.37,50,0,1.5,0,0,0
3927265,-0.172,0,-0.029,0,-0.2,-1.366,50,0,1.5,0,0,0
3927266,-0.172,0,-0.032,0,-0.2,-1.362,50,0,1.5,0,0,0
3927267,-0.172,0,-0.035,0,-0.2,-1.358,50,0,1.5,0,0,0
3927268,-0.172,0,-0.037,0,-0.2,-1.355,50,0,1.5,0,0,0
3927269,-0.172,0,-0.038,0,-0.2,-1.352,50,0,1.5,0,0,0
3927270,-0.166,0,-0.026,0,-0.2,-1.678,50,0,1.5,0,0,0
3927271,-0.172,0,-0.02,0,-0.2,-1.379,50,0,1.5,0,0,0
3927272,-0.172,0,-0.027,0,-0.2,-1.369,50,0,1.5,0,0,0
3927273,-0.172,0,-0.02,0,-0.2,-1.38,50,0,1.5,0,0,0
3927274,-0.172,0,-0.025,0,-0.2,-1.372,50,0,1.5,0,0,0
3927275,-0.172,0,-0.032,0,-0.2,-1.362,50,0,1.5,0,0,0
3927276,-0.172,0,-0.029,0,-0.2,-1.366,50,0,1.5,0,0,0
3927277,-0.166,0,-0.018,0,-0.2,-1.69,50,0,1.5,0,0,0
3927278,-0.166,0,0.002,0,-0.2,-1.719,50,0,1.5,0,0,0
3927279,-0.166,0,0.016,0,-0.2,-1.74,50,0,1.5,0,0,0
3927280,-0.172,0,0.024,0,-0.2,-1.445,50,0,1.5,0,0,0
3927281,-0.172,0,0.02,0,-0.2,-1.44,50,0,1.5,0,0,0
3927282,-0.172,0,0.016,0,-0.2,-1.435,50,0,1.5,0,0,0
3927283,-0.172,0,0.007,0,-0.2,-1.421,50,0,1.5,0,0,0
3927284,-0.166,0,0.015,0,-0.2,-1.739,50,0,1.5,0,0,0
3927285,-0.172,0,0.02,0,-0.2,-1.44,50,0,1.5,0,0,0
3927286,-0.166,0,0.023,0,-0.2,-1.752,50,0,1.5,0,0,0
3927287,-0.172,0,0.034,0,-0.2,-1.461,50,0,1.5,0,0,0
3927288,-0.172,0,0.02,0,-0.2,-1.44,50,0,1.5,0,0,0
3927289,-0.166,0,0.032,0,-0.2,-1.765,50,0,1.5,0,0,0
3927290,-0.172,0,0.034,0,-0.2,-1.461,50,0,1.5,0,0,0
3927291,-0.172,0,0.017,0,-0.2,-1.435,50,0,1.5,0,0,0
3927292,-0.172,0,0.024,0,-0.2,-1.445,50,0,1.5,0,0,0
3927293,-0.172,0,0.013,0,-0.2,-1.429,50,0,1.5,0,0,0
3927294,-0.166,0,0.016,0,-0.2,-1.741,50,0,1.5,0,0,0
3927295,-0.172,0,0.021,0,-0.2,-1.442,50,0,1.5,0,0,0
3927296,-0.172,0,0.009,0,-0.2,-1.424,50,0,1.5,0,0,0
3927297,-0.172,0,0.013,0,-0.2,-1.429,50,0,1.5,0,0,0
3927298,-0.172,0,0.003,0,-0.2,-1.415,50,0,1.5,0,0,0
3927299,-0.172,0,-0.007,0,-0.2,-1.399,50,0,1.5,0,0,0
3927300,-0.172,0,-0.008,0,-0.2,-1.398,50,0,1.5,0,0,0
3927301,-0.172,0,-0.013,0,-0.2,-1.39,50,0,1.5,0,0,0
3927302,-0.172,0,-0.018,0,-0.2,-1.384,50,0,1.5,0,0,0
3927303,-0.172,0,-0.021,0,-0.2,-1.378,50,0,1.5,0,0,0
3927304,-0.172,0,-0.025,0,-0.2,-1.373,50,0,1.5,0,0,0
3927305,-0.172,0,-0.028,0,-0.2,-1.368,50,0,1.5,0,0,0
3927306,-0.172,0,-0.03,0,-0.2,-1.364,50,0,1.5,0,0,0
3927307,-0.166,0,-0.018,0,-0.2,-1.689,50,0,1.5,0,0,0
3927308,-0.166,0,0,0,-0.2,-1.717,50,0,1.5,0,0,0
3927309,-0.166,0,0.014,0,-0.2,-1.737,50,0,1.5,0,0,0
3927310,-0.166,0,0.035,0,-0.2,-1.769,50,0,1.5,0,0,0
3927311,-0.166,0,0.052,0,-0.2,-1.795,50,0,1.5,0,0,0
3927312,-0.172,0,0.048,0,-0.2,-1.482,50,0,1.5,0,0,0
3927313,-0.172,0,0.041,0,-0.2,-1.471,50,0,1.5,0,0,0
3927314,-0.172,0,0.037,0,-0.2,-1.466,50,0,1.5,0,0,0
3927315,-0.166,0,0.038,0,-0.2,-1.774,50,0,1.5,0,0,0
3927316,-0.172,0,0.035,0,-0.2,-1.463,50,0,1.5,0,0,0
3927317,-0.172,0,0.026,0,-0.2,-1.448,50,0,1.5,0,0,0
3927318,-0.166,0,0.04,0,-0.2,-1.777,50,0,1.5,0,0,0
3927319,-0.172,0,0.036,0,-0.2,-1.463,50,0,1.5,0,0,0
3927320,-0.172,0,0.018,0,-0.2,-1.436,50,0,1.5,0,0,0
3927321,-0.172,0,0.023,0,-0.2,-1.445,50,0,1.5,0,0,0
3927322,-0.172,0,0.011,0,-0.2,-1.427,50,0,1.5,0,0,0
3927323,-0.172,0,-0.001,0,-0.2,-1.408,50,0,1.5,0,0,0
3927324,-0.166,0,0.011,0,-0.2,-1.733,50,0,1.5,0,0,0
3927325,-0.172,0,0.01,0,-0.2,-1.425,50,0,1.5,0,0,0
3927326,-0.166,0,0.013,0,-0.2,-1.736,50,0,1.5,0,0,0
3927327,-0.172,0,0.023,0,-0.2,-1.444,50,0,1.5,0,0,0
3927328,-0.172,0,0.007,0,-0.2,-1.421,50,0,1.5,0,0,0
3927329,-0.172,0,0.005,0,-0.2,-1.417,50,0,1.5,0,0,0
3927330,-0.166,0,0.013,0,-0.2,-1.736,50,0,1.5,0,0,0
3927331,-0.172,0,0.007,0,-0.2,-1.421,50,0,1.5,0,0,0
3927332,-0.172,0,0,0,-0.2,-1.41,50,0,1.5,0,0,0
3927333,-0.166,0,0.016,0,-0.2,-1.74,50,0,1.5,0,0,0
3927334,-0.166,0,0.027,0,-0.2,-1.757,50,0,1.5,0,0,0
3927335,-0.166,0,0.031,0,-0.2,-1.763,50,0,1.5,0,0,0
3927336,-0.172,0,0.038,0,-0.2,-1.468,50,0,1.5,0,0,0
3927337,-0.172,0,0.03,0,-0.2,-1.455,50,0,1.5,0,0,0
3927338,-0.172,0,0.022,0,-0.2,-1.443,50,0,1.5,0,0,0
3927339,-0.172,0,0.009,0,-0.2,-1.424,50,0,1.5,0,0,0
3927340,-0.172,0,-0.001,0,-0.2,-1.409,50,0,1.5,0,0,0
3927341,-0.172,0,-0.005,0,-0.2,-1.403,50,0,1.5,0,0,0
3927342,-0.172,0,-0.013,0,-0.2,-1.391,50,0,1.5,0,0,0
3927343,-0.166,0,-0.005,0,-0.2,-1.709,50,0,1.5,0,0,0
3927344,-0.172,0,-0.004,0,-0.2,-1.404,50,0,1.5,0,0,0
3927345,-0.172,0,-0.015,0,-0.2,-1.387,50,0,1.5,0,0,0
3927346,-0.172,0,-0.012,0,-0.2,-1.392,50,0,1.5,0,0,0
3927347,-0.172,0,-0.021,0,-0.2,-1.379,50,0,1.5,0,0,0
3927348,-0.172,0,-0.031,0,-0.2,-1.364,50,0,1.5,0,0,0
3927349,-0.172,0,-0.031,0,-0.2,-1.363,50,0,1.5,0,0,0
3927350,-0.172,0,-0.037,0,-0.2,-1.355,50,0,1.5,0,0,0
3927351,-0.172,0,-0.04,0,-0.2,-1.349,50,0,1.5,0,0,0
3927352,-0.172,0,-0.044,0,-0.2,-1.345,50,0,1.5,0,0,0
3927353,-0.172,0,-0.046,0,-0.2,-1.34,50,0,1.5,0,0,0
3927354,-0.172,0,-0.049,0,-0.2,-1.337,50,0,1.5,0,0,0
3927355,-0.172,0,-0.051,0,-0.2,-1.334,50,0,1.5,0,0,0
3927356,-0.166,0,-0.038,0,-0.2,-1.659,50,0,1.5,0,0,0
3927357,-0.172,0,-0.033,0,-0.2,-1.36,50,0,1.5,0,0,0
3927358,-0.166,0,-0.026,0,-0.2,-1.678,50,0,1.5,0,0,0
3927359,-0.172,0,-0.012,0,-0.2,-1.392,50,0,1.5,0,0,0
3927360,-0.172,0,-0.023,0,-0.2,-1.375,50,0,1.5,0,0,0
3927361,-0.172,0,-0.022,0,-0.2,-1.377,50,0,1.5,0,0,0
3927362,-0.172,0,-0.024,0,-0.2,-1.374,50,0,1.5,0,0,0
3927363,-0.172,0,-0.033,0,-0.2,-1.361,50,0,1.5,0,0,0
3927364,-0.172,0,-0.031,0,-0.2,-1.363,50,0,1.5,0,0,0
3927365,-0.166,0,-0.02,0,-0.2,-1.686,50,0,1.5,0,0,0
3927366,-0.172,0,-0.016,0,-0.2,-1.386,50,0,1.5,0,0,0
3927367,-0.172,0,-0.023,0,-0.2,-1.375,50,0,1.5,0,0,0
3927368,-0.172,0,-0.017,0,-0.2,-1.385,50,0,1.5,0,0,0
3927369,-0.166,0,-0.008,0,-0.2,-1.704,50,0,1.5,0,0,0
3927370,-0.172,0,-0.009,0,-0.2,-1.396,50,0,1.5,0,0,0
3927371,-0.172,0,-0.013,0,-0.2,-1.39,50,0,1.5,0,0,0
3927372,-0.172,0,-0.008,0,-0.2,-1.397,50,0,1.5,0,0,0
3927373,-0.166,0,-0.001,0,-0.2,-1.716,50,0,1.5,0,0,0
3927374,-0.178,0,-0.016,0,-0.2,-1.079,50,0,1.5,0,0,0
3927375,-0.172,0,-0.027,0,-0.2,-1.369,50,0,1.5,0,0,0
3927376,-0.172,0,-0.017,0,-0.2,-1.385,50,0,1.5,0,0,0
3927377,-0.172,0,-0.032,0,-0.2,-1.362,50,0,1.5,0,0,0
3927378,-0.172,0,-0.036,0,-0.2,-1.357,50,0,1.5,0,0,0
3927379,-0.166,0,-0.014,0,-0.2,-1.696,50,0,1.5,0,0,0
3927380,-0.172,0,-0.014,0,-0.2,-1.389,50,0,1.5,0,0,0
3927381,-0.166,0,-0.006,0,-0.2,-1.708,50,0,1.5,0,0,0
3927382,-0.172,0,0.008,0,-0.2,-1.422,50,0,1.5,0,0,0
3927383,-0.172,0,-0.003,0,-0.2,-1.405,50,0,1.5,0,0,0
3927384,-0.172,0,-0.002,0,-0.2,-1.407,50,0,1.5,0,0,0
3927385,-0.166,0,0.01,0,-0.2,-1.731,50,0,1.5,0,0,0
3927386,-0.172,0,0.007,0,-0.2,-1.42,50,0,1.5,0,0,0
3927387,-0.166,0,0.016,0,-0.2,-1.741,50,0,1.5,0,0,0
3927388,-0.172,0,0.027,0,-0.2,-1.451,50,0,1.5,0,0,0
3927389,-0.172,0,0.014,0,-0.2,-1.431,50,0,1.5,0,0,0
3927390,-0.172,0,0.013,0,-0.2,-1.43,50,0,1.5,0,0,0
3927391,-0.172,0,0.009,0,-0.2,-1.424,50,0,1.5,0,0,0
3927392,-0.172,0,-0.002,0,-0.2,-1.407,50,0,1.5,0,0,0
3927393,-0.172,0,-0.002,0,-0.2,-1.407,50,0,1.5,0,0,0
3927394,-0.166,0,0.007,0,-0.2,-1.727,50,0,1.5,0,0,0
3927395,-0.172,0,0.01,0,-0.2,-1.425,50,0,1.5,0,0,0
3927396,-0.166,0,0.015,0,-0.2,-1.739,50,0,1.5,0,0,0
3927397,-0.172,0,0.026,0,-0.2,-1.449,50,0,1.5,0,0,0
3927398,-0.172,0,0.013,0,-0.2,-1.429,50,0,1.5,0,0,0
3927399,-0.172,0,0.012,0,-0.2,-1.428,50,0,1.5,0,0,0
3927400,-0.172,0,0.008,0,-0.2,-1.421,50,0,1.5,0,0,0
3927401,-0.166,0,0.011,0,-0.2,-1.733,50,0,1.5,0,0,0
3927402,-0.172,0,0.017,0,-0.2,-1.435,50,0,1.5,0,0,0
3927403,-0.166,0,0.02,0,-0.2,-1.747,50,0,1.5,0,0,0
3927404,-0.172,0,0.031,0,-0.2,-1.456,50,0,1.5,0,0,0
3927405,-0.172,0,0.016,0,-0.2,-1.434,50,0,1.5,0,0,0
3927406,-0.166,0,0.029,0,-0.2,-1.76,50,0,1.5,0,0,0
3927407,-0.166,0,0.045,0,-0.2,-1.784,50,0,1.5,0,0,0
3927408,-0.166,0,0.048,0,-0.2,-1.788,50,0,1.5,0,0,0
3927409,-0.172,0,0.056,0,-0.2,-1.493,50,0,1.5,0,0,0
3927410,-0.172,0,0.047,0,-0.2,-1.48,50,0,1.5,0,0,0
3927411,-0.172,0,0.039,0,-0.2,-1.469,50,0,1.5,0,0,0
3927412,-0.172,0,0.026,0,-0.2,-1.45,50,0,1.5,0,0,0
3927413,-0.172,0,0.016,0,-0.2,-1.434,50,0,1.5,0,0,0
3927414,-0.172,0,0.012,0,-0.2,-1.428,50,0,1.5,0,0,0
3927415,-0.172,0,0.004,0,-0.2,-1.415,50,0,1.5,0,0,0
3927416,-0.166,0,0.011,0,-0.2,-1.733,50,0,1.5,0,0,0
3927417,-0.172,0,0.012,0,-0.2,-1.428,50,0,1.5,0,0,0
3927418,-0.172,0,0,0,-0.2,-1.41,50,0,1.5,0,0,0
3927419,-0.172,0,0.003,0,-0.2,-1.415,50,0,1.5,0,0,0
3927420,-0.172,0,-0.006,0,-0.2,-1.401,50,0,1.5,0,0,0
3927421,-0.172,0,-0.016,0,-0.2,-1.385,50,0,1.5,0,0,0
3927422,-0.172,0,-0.017,0,-0.2,-1.384,50,0,1.5,0,0,0
3927423,-0.172,0,-0.023,0,-0.2,-1.375,50,0,1.5,0,0,0
3927424,-0.172,0,-0.027,0,-0.2,-1.369,50,0,1.5,0,0,0
3927425,-0.166,0,-0.017,0,-0.2,-1.692,50,0,1.5,0,0,0
3927426,-0.172,0,-0.013,0,-0.2,-1.39,50,0,1.5,0,0,0
3927427,-0.172,0,-0.022,0,-0.2,-1.376,50,0,1.5,0,0,0
3927428,-0.172,0,-0.017,0,-0.2,-1.385,50,0,1.5,0,0,0
3927429,-0.172,0,-0.024,0,-0.2,-1.374,50,0,1.5,0,0,0
3927430,-0.166,0,-0.018,0,-0.2,-1.69,50,0,1.5,0,0,0
3927431,-0.172,0,-0.01,0,-0.2,-1.395,50,0,1.5,0,0,0
3927432,-0.166,0,-0.006,0,-0.2,-1.708,50,0,1.5,0,0,0
3927433,-0.166,0,0.021,0,-0.2,-1.748,50,0,1.5,0,0,0
3927434,-0.172,0,0.014,0,-0.2,-1.432,50,0,1.5,0,0,0
3927435,-0.172,0,0.008,0,-0.2,-1.422,50,0,1.5,0,0,0
3927436,-0.172,0,0.013,0,-0.2,-1.429,50,0,1.5,0,0,0
3927437,-0.172,0,-0.002,0,-0.2,-1.406,50,0,1.5,0,0,0
3927438,-0.166,0,0.005,0,-0.2,-1.725,50,0,1.5,0,0,0
3927439,-0.172,0,0.01,0,-0.2,-1.425,50,0,1.5,0,0,0
3927440,-0.172,0,-0.002,0,-0.2,-1.408,50,0,1.5,0,0,0
3927441,-0.172,0,0.002,0,-0.2,-1.413,50,0,1.5,0,0,0
3927442,-0.172,0,-0.006,0,-0.2,-1.4,50,0,1.5,0,0,0
3927443,-0.172,0,-0.016,0,-0.2,-1.385,50,0,1.5,0,0,0
3927444,-0.172,0,-0.017,0,-0.2,-1.385,50,0,1.5,0,0,0
3927445,-0.172,0,-0.022,0,-0.2,-1.377,50,0,1.5,0,0,0
3927446,-0.172,0,-0.026,0,-0.2,-1.371,50,0,1.5,0,0,0
3927447,-0.172,0,-0.029,0,-0.2,-1.366,50,0,1.5,0,0,0
3927448,-0.172,0,-0.032,0,-0.2,-1.362,50,0,1.5,0,0,0
3927449,-0.172,0,-0.034,0,-0.2,-1.358,50,0,1.5,0,0,0
3927450,-0.172,0,-0.037,0,-0.2,-1.355,50,0,1.5,0,0,0
3927451,-0.172,0,-0.039,0,-0.2,-1.352,50,0,1.5,0,0,0
3927452,-0.172,0,-0.04,0,-0.2,-1.35,50,0,1.5,0,0,0
3927453,-0.178,0,-0.056,0,-0.2,-1.02,50,0,1.5,0,0,0
3927454,-0.172,0,-0.063,0,-0.2,-1.315,50,0,1.5,0,0,0
3927455,-0.172,0,-0.058,0,-0.2,-1.323,50,0,1.5,0,0,0
3927456,-0.172,0,-0.067,0,-0.2,-1.31,50,0,1.5,0,0,0
3927457,-0.166,0,-0.048,0,-0.2,-1.645,50,0,1.5,0,0,0
3927458,-0.172,0,-0.035,0,-0.2,-1.358,50,0,1.5,0,0,0
3927459,-0.172,0,-0.043,0,-0.2,-1.345,50,0,1.5,0,0,0
3927460,-0.172,0,-0.033,0,-0.2,-1.361,50,0,1.5,0,0,0
3927461,-0.166,0,-0.021,0,-0.2,-1.684,50,0,1.5,0,0,0
3927462,-0.172,0,-0.02,0,-0.2,-1.38,50,0,1.5,0,0,0
3927463,-0.166,0,-0.007,0,-0.2,-1.706,50,0,1.5,0,0,0
3927464,-0.166,0,0.021,0,-0.2,-1.749,50,0,1.5,0,0,0
3927465,-0.172,0,0.018,0,-0.2,-1.436,50,0,1.5,0,0,0
3927466,-0.166,0,0.028,0,-0.2,-1.758,50,0,1.5,0,0,0
3927467,-0.172,0,0.041,0,-0.2,-1.471,50,0,1.5,0,0,0
3927468,-0.172,0,0.022,0,-0.2,-1.442,50,0,1.5,0,0,0
3927469,-0.172,0,0.025,0,-0.2,-1.448,50,0,1.5,0,0,0
3927470,-0.172,0,0.02,0,-0.2,-1.44,50,0,1.5,0,0,0
3927471,-0.172,0,0.009,0,-0.2,-1.423,50,0,1.5,0,0,0
3927472,-0.172,0,0.008,0,-0.2,-1.423,50,0,1.5,0,0,0
3927473,-0.172,0,0.003,0,-0.2,-1.414,50,0,1.5,0,0,0
3927474,-0.172,0,-0.001,0,-0.2,-1.408,50,0,1.5,0,0,0
3927475,-0.172,0,-0.005,0,-0.2,-1.403,50,0,1.5,0,0,0
3927476,-0.172,0,-0.008,0,-0.2,-1.398,50,0,1.5,0,0,0
3927477,-0.172,0,-0.011,0,-0.2,-1.393,50,0,1.5,0,0,0
3927478,-0.172,0,-0.014,0,-0.2,-1.389,50,0,1.5,0,0,0
3927479,-0.172,0,-0.016,0,-0.2,-1.386,50,0,1.5,0,0,0
3927480,-0.172,0,-0.018,0,-0.2,-1.382,50,0,1.5,0,0,0
3927481,-0.172,0,-0.02,0,-0.2,-1.38,50,0,1.5,0,0,0
3927482,-0.172,0,-0.022,0,-0.2,-1.377,50,0,1.5,0,0,0
3927483,-0.172,0,-0.023,0,-0.2,-1.375,50,0,1.5,0,0,0
3927484,-0.172,0,-0.025,0,-0.2,-1.373,50,0,1.5,0,0,0
3927485,-0.172,0,-0.026,0,-0.2,-1.372,50,0,1.5,0,0,0
3927486,-0.166,0,-0.012,0,-0.2,-1.698,50,0,1.5,0,0,0
3927487,-0.172,0,-0.006,0,-0.2,-1.4,50,0,1.5,0,0,0
3927488,-0.166,0,0.001,0,-0.2,-1.719,50,0,1.5,0,0,0
3927489,-0.166,0,0.03,0,-0.2,-1.761,50,0,1.5,0,0,0
3927490,-0.166,0,0.04,0,-0.2,-1.776,50,0,1.5,0,0,0
3927491,-0.172,0,0.041,0,-0.2,-1.472,50,0,1.5,0,0,0
3927492,-0.172,0,0.041,0,-0.2,-1.472,50,0,1.5,0,0,0
3927493,-0.172,0,0.036,0,-0.2,-1.463,50,0,1.5,0,0,0
3927494,-0.166,0,0.04,0,-0.2,-1.776,50,0,1.5,0,0,0
3927495,-0.166,0,0.053,0,-0.2,-1.796,50,0,1.5,0,0,0
3927496,-0.172,0,0.051,0,-0.2,-1.487,50,0,1.5,0,0,0
3927497,-0.172,0,0.047,0,-0.2,-1.481,50,0,1.5,0,0,0
3927498,-0.172,0,0.046,0,-0.2,-1.478,50,0,1.5,0,0,0
3927499,-0.172,0,0.03,0,-0.2,-1.455,50,0,1.5,0,0,0
3927500,-0.172,0,0.022,0,0.2,10,50,0,1.5,0,0,0
3927501,-0.172,0,0.018,0,0.2,10,50,0,1.5,0,0,0
3927502,-0.172,0,0.011,0,0.2,10,50,0,1.5,0,0,0
3927503,-0.172,0,0.005,0,0.2,10,50,0,1.5,0,0,0
3927504,-0.172,0,0,0,0.2,10,50,0,1.5,0,0,0
3927505,-0.172,0,-0.005,0,0.2,10,50,0,1.5,0,0,0
3927506,-0.172,0,-0.009,0,0.2,10,50,0,1.5,0,0,0
3927507,-0.172,0,-0.013,0,0.2,10,50,0,1.5,0,0,0
3927508,-0.172,0,-0.017,0,0.2,10,50,0,1.5,0,0,0
3927509,-0.172,0,-0.02,0,0.2,10,50,0,1.5,0,0,0
3927510,-0.172,0,-0.023,0,0.2,10,50,0,1.5,0,0,0
3927511,-0.172,0,-0.026,0,0.2,10,50,0,1.5,0,0,0
3927512,-0.172,0,-0.028,0,0.2,10,50,0,1.5,0,0,0
3927513,-0.172,0,-0.03,0,0.2,10,50,0,1.5,0,0,0
3927514,-0.172,0,-0.032,0,0.2,10,50,0,1.5,0,0,0
3927515,-0.166,0,-0.019,0,0.2,10,50,0,1.5,0,0,0
3927516,-0.172,0,-0.014,0,0.2,10,50,0,1.5,0,0,0
3927517,-0.172,0,-0.02,0,0.2,10,50,0,1.5,0,0,0
3927518,-0.166,0,0.001,0,0.2,10,50,0,1.5,0,0,0
3927519,-0.166,0,0.016,0,0.2,10,50,0,1.5,0,0,0
3927520,-0.166,0,0.024,0,0.2,10,50,0,1.5,0,0,0
3927521,-0.153,0,0.078,0,0.2,10,50,0,1.5,0,0,0
3927522,-0.153,0,0.135,0,0.2,10,50,0,1.5,0,0,0
3927523,-0.147,0,0.189,0,0.2,10,50,0,1.5,0,0,0
3927524,-0.147,0,0.268,0,0.2,10,50,0,1.5,0,0,0
3927525,-0.141,0,0.344,0,0.2,10,50,0,1.5,0,0,0
3927526,-0.141,0,0.42,0,0.2,10,50,0,1.5,0,0,0
3927527,-0.141,0,0.489,0,0.2,10,50,0,1.5,0,0,0
3927528,-0.135,0,0.567,0,0.2,10,50,0,1.5,0,0,0
3927529,-0.129,0,0.66,0,0.2,10,50,0,1.5,0,0,0
3927530,-0.123,0,0.755,0,0.2,10,50,0,1.5,0,0,0
3927531,-0.123,0,0.856,0,0.2,10,50,0,1.5,0,0,0
3927532,-0.117,0,0.962,0,0.2,10,50,0,1.5,0,0,0
3927533,-0.117,0,1.065,0,0.2,10,50,0,1.5,0,0,0
3927534,-0.11,0,1.162,0,0.2,10,50,0,1.5,0,0,0
3927535,-0.11,0,1.262,0,0.2,10,50,0,1.5,0,0,0
3927536,-0.104,0,1.359,0,0.2,10,50,0,1.5,0,0,0
3927537,-0.098,0,1.469,0,0.2,10,50,0,1.5,0,0,0
3927538,-0.092,0,1.583,0,0.2,10,50,0,1.5,0,0,0
3927539,-0.092,0,1.689,0,0.2,10,50,0,1.5,0,0,0
3927540,-0.086,0,1.801,0,0.2,10,50,0,1.5,0,0,0
3927541,-0.08,0,1.919,0,0.2,10,50,0,1.5,0,0,0
3927542,-0.074,0,2.035,0,0.2,10,50,0,1.5,0,0,0
3927543,-0.067,0,2.159,0,0.2,10,50,0,1.5,0,0,0
3927544,-0.061,0,2.293,0,0.2,9.629,50,0,1.5,0,0,0
3927545,-0.061,0,2.411,0,0.2,9.451,50,0,1.5,0,0,0
3927546,-0.049,0,2.541,0,0.2,8.643,50,0,1.5,0,0,0
3927547,-0.049,0,2.671,0,0.2,8.448,50,0,1.5,0,0,0
3927548,-0.049,0,2.767,0,0.2,8.303,50,0,1.5,0,0,0
3927549,-0.037,0,2.891,0,0.2,7.505,50,0,1.5,0,0,0
3927550,-0.037,0,3.006,0,0.2,7.331,50,0,1.5,0,0,0
3927551,-0.031,0,3.096,0,0.2,6.889,50,0,1.5,0,0,0
3927552,-0.025,0,3.216,0,0.2,6.403,50,0,1.5,0,0,0
3927553,-0.025,0,3.31,0,0.2,6.262,50,0,1.5,0,0,0
3927554,-0.018,0,3.394,0,0.2,5.83,50,0,1.5,0,0,0
3927555,-0.012,0,3.495,0,0.2,5.372,50,0,1.5,0,0,0
3927556,-0.006,0,3.582,0,0.2,4.933,50,0,1.5,0,0,0
3927557,0,0,3.676,0,0.2,4.486,50,0,1.5,0,0,0
3927558,0.006,0,3.775,0,0.2,4.03,50,0,1.5,0,0,0
3927559,0.012,0,3.871,0,0.2,3.58,50,0,1.5,0,0,0
3927560,0.012,0,3.954,0,0.2,3.455,50,0,1.5,0,0,0
3927561,0.012,0,4.016,0,0.2,3.362,50,0,1.5,0,0,0
3927562,0.018,0,4.078,0,0.2,2.963,50,0,1.5,0,0,0
3927563,0.031,0,4.15,0,0.2,2.241,50,0,1.5,0,0,0
3927564,0.031,0,4.211,0,0.2,2.15,50,0,1.5,0,0,0
3927565,0.037,0,4.269,0,0.2,1.756,50,0,1.5,0,0,0
3927566,0.043,0,4.344,0,0.2,1.337,50,0,1.5,0,0,0
3927567,0.049,0,4.403,0,0.2,0.94,50,0,1.5,0,0,0
3927568,0.049,0,4.449,0,0.2,0.872,50,0,1.5,0,0,0
3927569,0.055,0,4.499,0,0.2,0.491,50,0,1.5,0,0,0
3927570,0.055,0,4.535,0,0.2,0.436,50,0,1.5,0,0,0
3927571,0.061,0,4.558,0,0.2,0.095,50,0,1.5,0,0,0
3927572,0.067,0,4.591,0,0.2,-0.262,50,0,1.5,0,0,0
3927573,0.067,0,4.609,0,0.2,-0.288,50,0,1.5,0,0,0
3927574,0.074,0,4.621,0,0.2,-0.614,50,0,1.5,0,0,0
3927575,0.074,0,4.634,0,0.2,-0.633,50,0,1.5,0,0,0
3927576,0.08,0,4.63,0,0.2,-0.934,50,0,1.5,0,0,0
3927577,0.08,0,4.626,0,0.2,-0.927,50,0,1.5,0,0,0
3927578,0.08,0,4.6,0,0.2,-0.889,50,0,1.5,0,0,0
3927579,0.08,0,4.564,0,0.2,-0.834,50,0,1.5,0,0,0
3927580,0.086,0,4.529,0,0.2,-1.088,50,0,1.5,0,0,0
3927581,0.086,0,4.481,0,0.2,-1.017,50,0,1.5,0,0,0
3927582,0.086,0,4.421,0,0.2,-0.927,50,0,1.5,0,0,0
3927583,0.092,0,4.372,0,0.2,-1.161,50,0,1.5,0,0,0
3927584,0.092,0,4.316,0,0.2,-1.076,50,0,1.5,0,0,0
3927585,0.098,0,4.254,0,0.2,-1.29,50,0,1.5,0,0,0
3927586,0.098,0,4.202,0,0.2,-1.212,50,0,1.5,0,0,0
3927587,0.104,0,4.146,0,0.2,-1.434,50,0,1.5,0,0,0
3927588,0.104,0,4.091,0,0.2,-1.352,50,0,1.5,0,0,0
3927589,0.098,0,4.008,0,0.2,-0.921,50,0,1.5,0,0,0
3927590,0.098,0,3.914,0,0.2,-0.779,50,0,1.5,0,0,0
3927591,0.098,0,3.818,0,0.2,-0.636,50,0,1.5,0,0,0
3927592,0.104,0,3.715,0,0.2,-0.788,50,0,1.5,0,0,0
3927593,0.104,0,3.621,0,0.2,-0.647,50,0,1.5,0,0,0
3927594,0.104,0,3.521,0,0.2,-0.497,50,0,1.5,0,0,0
3927595,0.11,0,3.436,0,0.2,-0.676,50,0,1.5,0,0,0
3927596,0.104,0,3.337,0,0.2,-0.221,50,0,1.5,0,0,0
