%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/25/20193:15 PM,
4201321,-0.19,0.002,-0.042,0.035,-0.2,-0.108,12,0,1.2,1.2,0,0
4201322,-0.196,0.001,-0.042,0.031,-0.2,-0.031,12,0,1.2,1.2,0,0
4201323,-0.19,0.002,-0.041,0.031,-0.2,-0.104,12,0,1.2,1.2,0,0
4201324,-0.19,0.002,-0.027,0.031,-0.2,-0.123,12,0,1.2,1.2,0,0
4201325,-0.19,0.002,-0.02,0.03,-0.2,-0.129,12,0,1.2,1.2,0,0
4201326,-0.196,0.003,-0.025,0.031,-0.2,-0.051,12,0,1.2,1.2,0,0
4201327,-0.196,0.003,-0.03,0.034,-0.2,-0.048,12,0,1.2,1.2,0,0
4201328,-0.196,0.002,-0.041,0.033,-0.2,-0.034,12,0,1.2,1.2,0,0
4201329,-0.19,0.003,-0.041,0.034,-0.2,-0.109,12,0,1.2,1.2,0,0
4201330,-0.196,0.002,-0.045,0.034,-0.2,-0.031,12,0,1.2,1.2,0,0
4201331,-0.19,0.002,-0.042,0.032,-0.2,-0.106,12,0,1.2,1.2,0,0
4201332,-0.19,0.003,-0.021,0.033,-0.2,-0.132,12,0,1.2,1.2,0,0
4201333,-0.19,0.003,-0.018,0.034,-0.2,-0.137,12,0,1.2,1.2,0,0
4201334,-0.196,0.002,-0.021,0.032,-0.2,-0.057,12,0,1.2,1.2,0,0
4201335,-0.19,0.002,-0.012,0.031,-0.2,-0.141,12,0,1.2,1.2,0,0
4201336,-0.196,0.002,-0.015,0.03,-0.2,-0.062,12,0,1.2,1.2,0,0
4201337,-0.196,0.002,-0.034,0.028,-0.2,-0.036,12,0,1.2,1.2,0,0
4201338,-0.19,0.001,-0.023,0.024,-0.2,-0.12,12,0,1.2,1.2,0,0
4201339,-0.196,0.001,-0.025,0.021,-0.2,-0.038,12,0,1.2,1.2,0,0
4201340,-0.196,0.001,-0.046,0.018,-0.2,-0.01,12,0,1.2,1.2,0,0
4201341,-0.19,0.002,-0.027,0.015,-0.2,-0.103,12,0,1.2,1.2,0,0
4201342,-0.196,0.001,-0.033,0.012,-0.2,-0.019,12,0,1.2,1.2,0,0
4201343,-0.196,0.002,-0.052,0.011,-0.2,0.006,12,0,1.2,1.2,0,0
4201344,-0.19,0.002,-0.032,0.011,-0.2,-0.092,12,0,1.2,1.2,0,0
4201345,-0.19,0.002,-0.023,0.009,-0.2,-0.101,12,0,1.2,1.2,0,0
4201346,-0.19,0.003,-0.02,0.01,-0.2,-0.106,12,0,1.2,1.2,0,0
4201347,-0.19,0.003,0.001,0.013,-0.2,-0.134,12,0,1.2,1.2,0,0
4201348,-0.196,0.002,-0.002,0.012,-0.2,-0.056,12,0,1.2,1.2,0,0
4201349,-0.196,0.003,-0.016,0.013,-0.2,-0.041,12,0,1.2,1.2,0,0
4201350,-0.19,0.003,-0.006,0.015,-0.2,-0.129,12,0,1.2,1.2,0,0
4201351,-0.19,0.002,0,0.014,-0.2,-0.134,12,0,1.2,1.2,0,0
4201352,-0.19,0.002,0.005,0.013,-0.2,-0.139,12,0,1.2,1.2,0,0
4201353,-0.19,0.002,0.023,0.013,-0.2,-0.16,12,0,1.2,1.2,0,0
4201354,-0.196,0.003,0.018,0.012,-0.2,-0.081,12,0,1.2,1.2,0,0
4201355,-0.19,0.002,0.017,0.012,-0.2,-0.152,12,0,1.2,1.2,0,0
4201356,-0.19,0.002,0.031,0.011,-0.2,-0.168,12,0,1.2,1.2,0,0
4201357,-0.19,0.002,0.03,0.01,-0.2,-0.166,12,0,1.2,1.2,0,0
4201358,-0.19,0.002,0.041,0.009,-0.2,-0.177,12,0,1.2,1.2,0,0
4201359,-0.196,0.002,0.038,0.007,-0.2,-0.099,12,0,1.2,1.2,0,0
4201360,-0.19,0.002,0.034,0.007,-0.2,-0.166,12,0,1.2,1.2,0,0
4201361,-0.19,0.002,0.046,0.006,-0.2,-0.18,12,0,1.2,1.2,0,0
4201362,-0.196,0.003,0.029,0.006,-0.2,-0.086,12,0,1.2,1.2,0,0
4201363,-0.19,0.002,0.031,0.006,-0.2,-0.162,12,0,1.2,1.2,0,0
4201364,-0.19,0.003,0.047,0.006,-0.2,-0.181,12,0,1.2,1.2,0,0
4201365,-0.19,0.003,0.039,0.009,-0.2,-0.175,12,0,1.2,1.2,0,0
4201366,-0.19,0.003,0.049,0.009,-0.2,-0.187,12,0,1.2,1.2,0,0
4201367,-0.196,0.003,0.045,0.01,-0.2,-0.11,12,0,1.2,1.2,0,0
4201368,-0.196,0.002,0.024,0.011,-0.2,-0.085,12,0,1.2,1.2,0,0
4201369,-0.19,0.003,0.028,0.01,-0.2,-0.164,12,0,1.2,1.2,0,0
4201370,-0.184,0.003,0.044,0.012,-0.2,-0.258,12,0,1.2,1.2,0,0
4201371,-0.196,0.002,0.035,0.01,-0.2,-0.099,12,0,1.2,1.2,0,0
4201372,-0.19,0.003,0.037,0.01,-0.2,-0.174,12,0,1.2,1.2,0,0
4201373,-0.19,0.002,0.056,0.011,-0.2,-0.198,12,0,1.2,1.2,0,0
4201374,-0.19,0.002,0.045,0.008,-0.2,-0.18,12,0,1.2,1.2,0,0
4201375,-0.19,0.003,0.048,0.009,-0.2,-0.185,12,0,1.2,1.2,0,0
4201376,-0.19,0.003,0.061,0.01,-0.2,-0.202,12,0,1.2,1.2,0,0
4201377,-0.196,0.002,0.044,0.008,-0.2,-0.106,12,0,1.2,1.2,0,0
4201378,-0.19,0.002,0.041,0.007,-0.2,-0.175,12,0,1.2,1.2,0,0
4201379,-0.19,0.002,0.049,0.006,-0.2,-0.184,12,0,1.2,1.2,0,0
4201380,-0.196,0.002,0.028,0.004,-0.2,-0.082,12,0,1.2,1.2,0,0
4201381,-0.19,0.003,0.028,0.004,-0.2,-0.156,12,0,1.2,1.2,0,0
4201382,-0.19,0.003,0.041,0.005,-0.2,-0.174,12,0,1.2,1.2,0,0
4201383,-0.196,0.003,0.017,0.006,-0.2,-0.071,12,0,1.2,1.2,0,0
4201384,-0.19,0.003,0.018,0.007,-0.2,-0.148,12,0,1.2,1.2,0,0
4201385,-0.19,0.003,0.032,0.01,-0.2,-0.168,12,0,1.2,1.2,0,0
4201386,-0.196,0.003,0.008,0.011,-0.2,-0.067,12,0,1.2,1.2,0,0
4201387,-0.19,0.003,0.01,0.011,-0.2,-0.143,12,0,1.2,1.2,0,0
4201388,-0.196,0.003,0.01,0.012,-0.2,-0.071,12,0,1.2,1.2,0,0
4201389,-0.19,0.003,-0.005,0.012,-0.2,-0.126,12,0,1.2,1.2,0,0
4201390,-0.19,0.002,0.009,0.01,-0.2,-0.141,12,0,1.2,1.2,0,0
4201391,-0.196,0.002,-0.004,0.009,-0.2,-0.05,12,0,1.2,1.2,0,0
4201392,-0.19,0.002,-0.006,0.007,-0.2,-0.118,12,0,1.2,1.2,0,0
4201393,-0.19,0.002,0.01,0.005,-0.2,-0.136,12,0,1.2,1.2,0,0
4201394,-0.19,0.001,0.003,0.001,-0.2,-0.122,12,0,1.2,1.2,0,0
4201395,-0.196,0.002,-0.002,-0.001,-0.2,-0.041,12,0,1.2,1.2,0,0
4201396,-0.19,0.002,0.002,-0.002,-0.2,-0.117,12,0,1.2,1.2,0,0
4201397,-0.19,0.002,0.008,-0.004,-0.2,-0.122,12,0,1.2,1.2,0,0
4201398,-0.196,0.001,-0.009,-0.007,-0.2,-0.025,12,0,1.2,1.2,0,0
4201399,-0.19,0.003,-0.007,-0.006,-0.2,-0.102,12,0,1.2,1.2,0,0
4201400,-0.196,0.002,-0.005,-0.006,-0.2,-0.03,12,0,1.2,1.2,0,0
4201401,-0.19,0.002,-0.019,-0.008,-0.2,-0.084,12,0,1.2,1.2,0,0
4201402,-0.19,0.003,-0.004,-0.006,-0.2,-0.106,12,0,1.2,1.2,0,0
4201403,-0.196,0.002,-0.016,-0.006,-0.2,-0.018,12,0,1.2,1.2,0,0
4201404,-0.19,0.003,-0.017,-0.006,-0.2,-0.09,12,0,1.2,1.2,0,0
4201405,-0.19,0.002,0.001,-0.005,-0.2,-0.113,12,0,1.2,1.2,0,0
4201406,-0.19,0.002,-0.006,-0.006,-0.2,-0.103,12,0,1.2,1.2,0,0
4201407,-0.19,0.002,0.005,-0.006,-0.2,-0.116,12,0,1.2,1.2,0,0
4201408,-0.19,0.002,0.016,-0.007,-0.2,-0.129,12,0,1.2,1.2,0,0
4201409,-0.196,0.001,0.003,-0.01,-0.2,-0.036,12,0,1.2,1.2,0,0
4201410,-0.19,0.001,0.003,-0.012,-0.2,-0.107,12,0,1.2,1.2,0,0
4201411,-0.19,0.001,0.013,-0.014,-0.2,-0.117,12,0,1.2,1.2,0,0
4201412,-0.19,0.002,0.009,-0.015,-0.2,-0.11,12,0,1.2,1.2,0,0
4201413,-0.19,0.001,0.018,-0.017,-0.2,-0.119,12,0,1.2,1.2,0,0
4201414,-0.19,0.001,0.027,-0.019,-0.2,-0.128,12,0,1.2,1.2,0,0
4201415,-0.19,0.001,0.027,-0.02,-0.2,-0.127,12,0,1.2,1.2,0,0
4201416,-0.19,0.001,0.032,-0.022,-0.2,-0.13,12,0,1.2,1.2,0,0
4201417,-0.19,0.002,0.036,-0.022,-0.2,-0.134,12,0,1.2,1.2,0,0
4201418,-0.19,0.002,0.039,-0.02,-0.2,-0.14,12,0,1.2,1.2,0,0
4201419,-0.19,0.002,0.041,-0.02,-0.2,-0.143,12,0,1.2,1.2,0,0
4201420,-0.196,0.001,0.029,-0.02,-0.2,-0.056,12,0,1.2,1.2,0,0
4201421,-0.19,0.002,0.025,-0.019,-0.2,-0.124,12,0,1.2,1.2,0,0
4201422,-0.196,0.001,0.018,-0.019,-0.2,-0.043,12,0,1.2,1.2,0,0
4201423,-0.196,0.002,-0.009,-0.02,-0.2,-0.009,12,0,1.2,1.2,0,0
4201424,-0.19,0.002,-0.004,-0.017,-0.2,-0.092,12,0,1.2,1.2,0,0
4201425,-0.196,0.001,-0.013,-0.018,-0.2,-0.006,12,0,1.2,1.2,0,0
4201426,-0.19,0.002,-0.025,-0.017,-0.2,-0.066,12,0,1.2,1.2,0,0
4201427,-0.19,0.001,-0.005,-0.016,-0.2,-0.092,12,0,1.2,1.2,0,0
4201428,-0.196,0.001,-0.022,-0.019,-0.2,0.005,12,0,1.2,1.2,0,0
4201429,-0.19,0.001,-0.023,-0.019,-0.2,-0.068,12,0,1.2,1.2,0,0
4201430,-0.19,0.001,-0.005,-0.019,-0.2,-0.088,12,0,1.2,1.2,0,0
4201431,-0.19,0.001,-0.012,-0.02,-0.2,-0.078,12,0,1.2,1.2,0,0
4201432,-0.19,0.001,-0.002,-0.02,-0.2,-0.091,12,0,1.2,1.2,0,0
4201433,-0.196,0.001,-0.005,-0.022,-0.2,-0.011,12,0,1.2,1.2,0,0
4201434,-0.19,0.001,-0.011,-0.023,-0.2,-0.077,12,0,1.2,1.2,0,0
4201435,-0.19,0.001,0.001,-0.023,-0.2,-0.092,12,0,1.2,1.2,0,0
4201436,-0.19,0.001,-0.002,-0.024,-0.2,-0.086,12,0,1.2,1.2,0,0
4201437,-0.196,0.001,-0.008,-0.023,-0.2,-0.007,12,0,1.2,1.2,0,0
4201438,-0.19,0.002,-0.004,-0.021,-0.2,-0.088,12,0,1.2,1.2,0,0
4201439,-0.19,0.001,0.002,-0.02,-0.2,-0.096,12,0,1.2,1.2,0,0
4201440,-0.196,0.001,-0.015,-0.02,-0.2,-0.002,12,0,1.2,1.2,0,0
4201441,-0.19,0.001,-0.012,-0.019,-0.2,-0.08,12,0,1.2,1.2,0,0
4201442,-0.19,0.001,0.004,-0.02,-0.2,-0.097,12,0,1.2,1.2,0,0
4201443,-0.19,0.001,-0.004,-0.021,-0.2,-0.087,12,0,1.2,1.2,0,0
4201444,-0.19,0.001,0.006,-0.02,-0.2,-0.101,12,0,1.2,1.2,0,0
4201445,-0.196,0.001,0.002,-0.022,-0.2,-0.02,12,0,1.2,1.2,0,0
4201446,-0.19,0.001,-0.004,-0.023,-0.2,-0.085,12,0,1.2,1.2,0,0
4201447,-0.19,0.001,0.008,-0.022,-0.2,-0.1,12,0,1.2,1.2,0,0
4201448,-0.19,0.001,0.004,-0.024,-0.2,-0.093,12,0,1.2,1.2,0,0
4201449,-0.19,0.001,0.012,-0.025,-0.2,-0.101,12,0,1.2,1.2,0,0
4201450,-0.19,0.001,0.022,-0.025,-0.2,-0.113,12,0,1.2,1.2,0,0
4201451,-0.19,0,0.022,-0.028,-0.2,-0.11,12,0,1.2,1.2,0,0
4201452,-0.19,0.001,0.027,-0.03,-0.2,-0.114,12,0,1.2,1.2,0,0
4201453,-0.19,0.001,0.03,-0.029,-0.2,-0.118,12,0,1.2,1.2,0,0
4201454,-0.19,0,0.033,-0.032,-0.2,-0.119,12,0,1.2,1.2,0,0
4201455,-0.19,0.001,0.036,-0.033,-0.2,-0.121,12,0,1.2,1.2,0,0
4201456,-0.19,0,0.038,-0.033,-0.2,-0.124,12,0,1.2,1.2,0,0
4201457,-0.196,0.001,0.026,-0.035,-0.2,-0.033,12,0,1.2,1.2,0,0
4201458,-0.19,0.001,0.021,-0.034,-0.2,-0.103,12,0,1.2,1.2,0,0
4201459,-0.196,0.001,0.014,-0.033,-0.2,-0.021,12,0,1.2,1.2,0,0
4201460,-0.196,0.001,-0.013,-0.033,-0.2,0.011,12,0,1.2,1.2,0,0
4201461,-0.19,0.001,-0.008,-0.031,-0.2,-0.07,12,0,1.2,1.2,0,0
4201462,-0.19,0,-0.003,-0.032,-0.2,-0.075,12,0,1.2,1.2,0,0
4201463,-0.19,0.001,-0.009,-0.032,-0.2,-0.069,12,0,1.2,1.2,0,0
4201464,-0.19,0,0.005,-0.032,-0.2,-0.086,12,0,1.2,1.2,0,0
4201465,-0.19,0,0.011,-0.034,-0.2,-0.09,12,0,1.2,1.2,0,0
4201466,-0.196,0,-0.002,-0.034,-0.2,0,12,0,1.2,1.2,0,0
4201467,-0.19,0.001,-0.004,-0.033,-0.2,-0.073,12,0,1.2,1.2,0,0
4201468,-0.196,-0.001,-0.009,-0.035,-0.2,0.009,12,0,1.2,1.2,0,0
4201469,-0.196,0,-0.034,-0.037,-0.2,0.041,12,0,1.2,1.2,0,0
4201470,-0.196,0,-0.041,-0.036,-0.2,0.049,12,0,1.2,1.2,0,0
4201471,-0.19,-0.001,-0.041,-0.039,-0.2,-0.022,12,0,1.2,1.2,0,0
4201472,-0.19,-0.001,-0.039,-0.041,-0.2,-0.022,12,0,1.2,1.2,0,0
4201473,-0.19,0,-0.031,-0.04,-0.2,-0.033,12,0,1.2,1.2,0,0
4201474,-0.196,-0.001,-0.033,-0.042,-0.2,0.046,12,0,1.2,1.2,0,0
4201475,-0.19,0,-0.031,-0.042,-0.2,-0.03,12,0,1.2,1.2,0,0
4201476,-0.19,0,-0.021,-0.04,-0.2,-0.044,12,0,1.2,1.2,0,0
4201477,-0.196,0,-0.036,-0.04,-0.2,0.047,12,0,1.2,1.2,0,0
4201478,-0.19,0,-0.032,-0.039,-0.2,-0.033,12,0,1.2,1.2,0,0
4201479,-0.19,0,-0.014,-0.037,-0.2,-0.057,12,0,1.2,1.2,0,0
4201480,-0.19,0,-0.02,-0.036,-0.2,-0.051,12,0,1.2,1.2,0,0
4201481,-0.19,0,-0.008,-0.034,-0.2,-0.067,12,0,1.2,1.2,0,0
4201482,-0.196,-0.001,-0.01,-0.035,-0.2,0.01,12,0,1.2,1.2,0,0
4201483,-0.19,-0.001,-0.015,-0.035,-0.2,-0.058,12,0,1.2,1.2,0,0
4201484,-0.19,-0.001,-0.002,-0.036,-0.2,-0.073,12,0,1.2,1.2,0,0
4201485,-0.196,-0.001,-0.018,-0.037,-0.2,0.022,12,0,1.2,1.2,0,0
4201486,-0.196,-0.001,-0.03,-0.037,-0.2,0.037,12,0,1.2,1.2,0,0
4201487,-0.19,0,-0.019,-0.036,-0.2,-0.051,12,0,1.2,1.2,0,0
4201488,-0.19,-0.001,-0.02,-0.035,-0.2,-0.051,12,0,1.2,1.2,0,0
4201489,-0.196,-0.001,-0.032,-0.036,-0.2,0.037,12,0,1.2,1.2,0,0
4201490,-0.19,-0.001,-0.022,-0.035,-0.2,-0.049,12,0,1.2,1.2,0,0
4201491,-0.19,-0.001,-0.008,-0.035,-0.2,-0.065,12,0,1.2,1.2,0,0
4201492,-0.196,-0.001,-0.027,-0.035,-0.2,0.031,12,0,1.2,1.2,0,0
4201493,-0.19,-0.001,-0.022,-0.035,-0.2,-0.05,12,0,1.2,1.2,0,0
4201494,-0.19,-0.001,-0.004,-0.034,-0.2,-0.072,12,0,1.2,1.2,0,0
4201495,-0.19,-0.001,-0.009,-0.034,-0.2,-0.066,12,0,1.2,1.2,0,0
4201496,-0.19,-0.001,0.002,-0.033,-0.2,-0.081,12,0,1.2,1.2,0,0
4201497,-0.196,-0.001,0,-0.032,-0.2,-0.005,12,0,1.2,1.2,0,0
4201498,-0.196,-0.001,-0.018,-0.032,-0.2,0.016,12,0,1.2,1.2,0,0
4201499,-0.19,-0.001,-0.012,-0.031,-0.2,-0.066,12,0,1.2,1.2,0,0
4201500,-0.19,-0.001,-0.009,-0.031,-0.2,-0.069,12,0,1.2,1.2,0,0
4201501,-0.19,-0.001,-0.007,-0.031,-0.2,-0.071,12,0,1.2,1.2,0,0
4201502,-0.19,-0.001,0.008,-0.03,-0.2,-0.092,12,0,1.2,1.2,0,0
4201503,-0.196,-0.001,0.002,-0.031,-0.2,-0.008,12,0,1.2,1.2,0,0
4201504,-0.19,-0.001,-0.002,-0.032,-0.2,-0.077,12,0,1.2,1.2,0,0
4201505,-0.184,-0.001,0.025,-0.032,-0.2,-0.183,12,0,1.2,1.2,0,0
4201506,-0.196,-0.002,0.015,-0.035,-0.2,-0.019,12,0,1.2,1.2,0,0
4201507,-0.19,-0.001,0.012,-0.037,-0.2,-0.087,12,0,1.2,1.2,0,0
4201508,-0.19,-0.001,0.036,-0.036,-0.2,-0.118,12,0,1.2,1.2,0,0
4201509,-0.196,-0.002,0.01,-0.039,-0.2,-0.009,12,0,1.2,1.2,0,0
4201510,-0.19,-0.001,0.008,-0.039,-0.2,-0.079,12,0,1.2,1.2,0,0
4201511,-0.196,-0.001,0.013,-0.038,-0.2,-0.014,12,0,1.2,1.2,0,0
4201512,-0.19,-0.002,-0.003,-0.04,-0.2,-0.065,12,0,1.2,1.2,0,0
4201513,-0.19,-0.001,0.012,-0.04,-0.2,-0.083,12,0,1.2,1.2,0,0
4201514,-0.196,-0.001,-0.001,-0.038,-0.2,0.003,12,0,1.2,1.2,0,0
4201515,-0.19,-0.001,-0.003,-0.039,-0.2,-0.067,12,0,1.2,1.2,0,0
4201516,-0.19,-0.001,0.014,-0.037,-0.2,-0.09,12,0,1.2,1.2,0,0
4201517,-0.196,-0.002,-0.008,-0.037,-0.2,0.01,12,0,1.2,1.2,0,0
4201518,-0.196,-0.001,-0.018,-0.037,-0.2,0.023,12,0,1.2,1.2,0,0
4201519,-0.19,-0.002,-0.009,-0.037,-0.2,-0.063,12,0,1.2,1.2,0,0
4201520,-0.196,-0.002,-0.024,-0.039,-0.2,0.032,12,0,1.2,1.2,0,0
4201521,-0.19,-0.002,-0.029,-0.039,-0.2,-0.037,12,0,1.2,1.2,0,0
4201522,-0.19,-0.002,-0.007,-0.039,-0.2,-0.062,12,0,1.2,1.2,0,0
4201523,-0.19,-0.002,-0.008,-0.04,-0.2,-0.06,12,0,1.2,1.2,0,0
4201524,-0.196,-0.002,-0.015,-0.04,-0.2,0.022,12,0,1.2,1.2,0,0
4201525,-0.19,-0.002,-0.008,-0.04,-0.2,-0.06,12,0,1.2,1.2,0,0
4201526,-0.196,-0.003,-0.014,-0.041,-0.2,0.023,12,0,1.2,1.2,0,0
4201527,-0.19,-0.002,-0.021,-0.042,-0.2,-0.042,12,0,1.2,1.2,0,0
4201528,-0.19,-0.002,-0.005,-0.041,-0.2,-0.062,12,0,1.2,1.2,0,0
4201529,-0.19,-0.002,-0.002,-0.041,-0.2,-0.066,12,0,1.2,1.2,0,0
4201530,-0.196,-0.002,-0.01,-0.04,-0.2,0.016,12,0,1.2,1.2,0,0
4201531,-0.19,-0.002,-0.003,-0.039,-0.2,-0.067,12,0,1.2,1.2,0,0
4201532,-0.19,-0.002,0.005,-0.038,-0.2,-0.078,12,0,1.2,1.2,0,0
4201533,-0.19,-0.002,0.004,-0.037,-0.2,-0.078,12,0,1.2,1.2,0,0
4201534,-0.19,-0.002,0.014,-0.036,-0.2,-0.091,12,0,1.2,1.2,0,0
4201535,-0.19,-0.003,0.025,-0.036,-0.2,-0.104,12,0,1.2,1.2,0,0
4201536,-0.19,-0.002,0.026,-0.036,-0.2,-0.106,12,0,1.2,1.2,0,0
4201537,-0.196,-0.003,0.019,-0.036,-0.2,-0.023,12,0,1.2,1.2,0,0
4201538,-0.196,-0.003,0.002,-0.038,-0.2,-0.002,12,0,1.2,1.2,0,0
4201539,-0.19,-0.002,0.006,-0.036,-0.2,-0.081,12,0,1.2,1.2,0,0
4201540,-0.196,-0.003,-0.007,-0.036,-0.2,0.007,12,0,1.2,1.2,0,0
4201541,-0.19,-0.003,-0.014,-0.037,-0.2,-0.056,12,0,1.2,1.2,0,0
4201542,-0.19,-0.003,0.006,-0.036,-0.2,-0.082,12,0,1.2,1.2,0,0
4201543,-0.19,-0.003,0.005,-0.037,-0.2,-0.079,12,0,1.2,1.2,0,0
4201544,-0.19,-0.003,0.011,-0.038,-0.2,-0.086,12,0,1.2,1.2,0,0
4201545,-0.19,-0.002,0.023,-0.035,-0.2,-0.103,12,0,1.2,1.2,0,0
4201546,-0.19,-0.003,0.025,-0.035,-0.2,-0.105,12,0,1.2,1.2,0,0
4201547,-0.19,-0.003,0.031,-0.035,-0.2,-0.112,12,0,1.2,1.2,0,0
4201548,-0.19,-0.003,0.035,-0.034,-0.2,-0.119,12,0,1.2,1.2,0,0
4201549,-0.196,-0.003,0.025,-0.034,-0.2,-0.033,12,0,1.2,1.2,0,0
4201550,-0.19,-0.002,0.022,-0.032,-0.2,-0.105,12,0,1.2,1.2,0,0
4201551,-0.19,-0.003,0.031,-0.03,-0.2,-0.118,12,0,1.2,1.2,0,0
4201552,-0.196,-0.003,0.011,-0.032,-0.2,-0.019,12,0,1.2,1.2,0,0
4201553,-0.19,-0.003,0.012,-0.031,-0.2,-0.094,12,0,1.2,1.2,0,0
4201554,-0.196,-0.003,0.012,-0.031,-0.2,-0.021,12,0,1.2,1.2,0,0
4201555,-0.196,-0.003,-0.018,-0.031,-0.2,0.016,12,0,1.2,1.2,0,0
4201556,-0.19,-0.003,-0.01,-0.03,-0.2,-0.07,12,0,1.2,1.2,0,0
4201557,-0.19,-0.003,-0.003,-0.028,-0.2,-0.079,12,0,1.2,1.2,0,0
4201558,-0.196,-0.003,-0.022,-0.028,-0.2,0.015,12,0,1.2,1.2,0,0
4201559,-0.184,-0.003,0.002,-0.027,-0.2,-0.161,12,0,1.2,1.2,0,0
4201560,-0.196,-0.003,0.007,-0.027,-0.2,-0.019,12,0,1.2,1.2,0,0
4201561,-0.196,-0.003,-0.026,-0.027,-0.2,0.02,12,0,1.2,1.2,0,0
4201562,-0.19,-0.003,-0.008,-0.027,-0.2,-0.076,12,0,1.2,1.2,0,0
4201563,-0.19,-0.003,-0.003,-0.029,-0.2,-0.078,12,0,1.2,1.2,0,0
4201564,-0.19,-0.003,-0.012,-0.029,-0.2,-0.068,12,0,1.2,1.2,0,0
4201565,-0.19,-0.003,0.008,-0.029,-0.2,-0.093,12,0,1.2,1.2,0,0
4201566,-0.19,-0.003,0.014,-0.028,-0.2,-0.102,12,0,1.2,1.2,0,0
4201567,-0.196,-0.002,0.003,-0.024,-0.2,-0.018,12,0,1.2,1.2,0,0
4201568,-0.19,-0.003,0.002,-0.023,-0.2,-0.093,12,0,1.2,1.2,0,0
4201569,-0.196,-0.003,-0.001,-0.024,-0.2,-0.013,12,0,1.2,1.2,0,0
4201570,-0.19,-0.003,-0.012,-0.022,-0.2,-0.077,12,0,1.2,1.2,0,0
4201571,-0.184,-0.003,0.017,-0.021,-0.2,-0.186,12,0,1.2,1.2,0,0
4201572,-0.196,-0.003,0.011,-0.021,-0.2,-0.032,12,0,1.2,1.2,0,0
4201573,-0.19,-0.003,0.004,-0.018,-0.2,-0.1,12,0,1.2,1.2,0,0
4201574,-0.19,-0.003,0.029,-0.016,-0.2,-0.133,12,0,1.2,1.2,0,0
4201575,-0.196,-0.003,0.003,-0.015,-0.2,-0.029,12,0,1.2,1.2,0,0
4201576,-0.19,-0.003,0,-0.014,-0.2,-0.102,12,0,1.2,1.2,0,0
4201577,-0.19,-0.003,0.02,-0.012,-0.2,-0.126,12,0,1.2,1.2,0,0
4201578,-0.196,-0.003,-0.004,-0.013,-0.2,-0.024,12,0,1.2,1.2,0,0
4201579,-0.19,-0.003,-0.001,-0.012,-0.2,-0.101,12,0,1.2,1.2,0,0
4201580,-0.19,-0.003,0.014,-0.012,-0.2,-0.12,12,0,1.2,1.2,0,0
4201581,-0.196,-0.003,-0.008,-0.012,-0.2,-0.019,12,0,1.2,1.2,0,0
4201582,-0.19,-0.003,-0.005,-0.01,-0.2,-0.099,12,0,1.2,1.2,0,0
4201583,-0.196,-0.003,-0.004,-0.009,-0.2,-0.028,12,0,1.2,1.2,0,0
4201584,-0.19,-0.003,-0.018,-0.01,-0.2,-0.084,12,0,1.2,1.2,0,0
4201585,-0.19,-0.003,-0.002,-0.009,-0.2,-0.104,12,0,1.2,1.2,0,0
4201586,-0.19,-0.003,0,-0.007,-0.2,-0.108,12,0,1.2,1.2,0,0
4201587,-0.196,-0.003,-0.009,-0.007,-0.2,-0.024,12,0,1.2,1.2,0,0
4201588,-0.196,-0.003,-0.018,-0.006,-0.2,-0.015,12,0,1.2,1.2,0,0
4201589,-0.196,-0.003,-0.032,-0.004,-0.2,-0.001,12,0,1.2,1.2,0,0
4201590,-0.196,-0.003,-0.049,-0.005,-0.2,0.021,12,0,1.2,1.2,0,0
4201591,-0.19,-0.003,-0.048,-0.005,-0.2,-0.054,12,0,1.2,1.2,0,0
4201592,-0.196,-0.003,-0.049,-0.003,-0.2,0.019,12,0,1.2,1.2,0,0
4201593,-0.19,-0.003,-0.052,-0.003,-0.2,-0.052,12,0,1.2,1.2,0,0
4201594,-0.196,-0.003,-0.046,-0.002,-0.2,0.013,12,0,1.2,1.2,0,0
4201595,-0.19,-0.003,-0.05,-0.001,-0.2,-0.057,12,0,1.2,1.2,0,0
4201596,-0.202,-0.003,-0.062,-0.002,-0.2,0.107,12,0,1.2,1.2,0,0
4201597,-0.196,-0.003,-0.082,-0.002,-0.2,0.057,12,0,1.2,1.2,0,0
4201598,-0.196,-0.003,-0.082,-0.002,-0.2,0.057,12,0,1.2,1.2,0,0
4201599,-0.19,-0.003,-0.083,-0.003,-0.2,-0.014,12,0,1.2,1.2,0,0
4201600,-0.196,-0.003,-0.086,-0.001,-0.2,0.06,12,0,1.2,1.2,0,0
4201601,-0.196,-0.003,-0.087,-0.001,-0.2,0.062,12,0,1.2,1.2,0,0
4201602,-0.196,-0.003,-0.089,0,-0.2,0.063,12,0,1.2,1.2,0,0
4201603,-0.196,-0.003,-0.096,0.001,-0.2,0.07,12,0,1.2,1.2,0,0
4201604,-0.196,-0.003,-0.105,0.001,-0.2,0.081,12,0,1.2,1.2,0,0
4201605,-0.196,-0.002,-0.105,0.004,-0.2,0.077,12,0,1.2,1.2,0,0
4201606,-0.196,-0.003,-0.109,0.005,-0.2,0.08,12,0,1.2,1.2,0,0
