%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/23/20193:12 PM,
4118000,0.135,0.008,0.414,-0.081,0.2,0.232,10,-10,1.5,1.5,0,0
4118001,0.135,0.008,0.431,-0.082,0.2,0.206,10,-10,1.5,1.5,0,0
4118002,0.135,0.007,0.437,-0.084,0.2,0.195,10,-10,1.5,1.5,0,0
4118003,0.135,0.008,0.437,-0.086,0.2,0.203,10,-10,1.5,1.5,0,0
4118004,0.129,0.008,0.425,-0.084,0.2,0.281,10,-10,1.5,1.5,0,0
4118005,0.135,0.008,0.418,-0.085,0.2,0.231,10,-10,1.5,1.5,0,0
4118006,0.135,0.008,0.422,-0.084,0.2,0.223,10,-10,1.5,1.5,0,0
4118007,0.129,0.008,0.397,-0.082,0.2,0.321,10,-10,1.5,1.5,0,0
4118008,0.135,0.008,0.39,-0.081,0.2,0.268,10,-10,1.5,1.5,0,0
4118009,0.141,0.008,0.411,-0.08,0.2,0.173,10,-10,1.5,1.5,0,0
4118010,0.135,0.007,0.399,-0.079,0.2,0.245,10,-10,1.5,1.5,0,0
4118011,0.129,0.007,0.378,-0.081,0.2,0.334,10,-10,1.5,1.5,0,0
4118012,0.135,0.006,0.379,-0.085,0.2,0.27,10,-10,1.5,1.5,0,0
4118013,0.129,0.006,0.355,-0.089,0.2,0.374,10,-10,1.5,1.5,0,0
4118014,0.135,0.007,0.327,-0.092,0.2,0.364,10,-10,1.5,1.5,0,0
4118015,0.141,0.006,0.347,-0.094,0.2,0.271,10,-10,1.5,1.5,0,0
4118016,0.141,0.006,0.354,-0.098,0.2,0.264,10,-10,1.5,1.5,0,0
4118017,0.147,0.006,0.375,-0.098,0.2,0.174,10,-10,1.5,1.5,0,0
4118018,0.141,0.006,0.402,-0.1,0.2,0.197,10,-10,1.5,1.5,0,0
4118019,0.141,0.005,0.401,-0.105,0.2,0.192,10,-10,1.5,1.5,0,0
4118020,0.141,0.005,0.413,-0.108,0.2,0.186,10,-10,1.5,1.5,0,0
4118021,0.135,0.005,0.399,-0.11,0.2,0.27,10,-10,1.5,1.5,0,0
4118022,0.141,0.005,0.388,-0.114,0.2,0.226,10,-10,1.5,1.5,0,0
4118023,0.141,0.005,0.397,-0.116,0.2,0.221,10,-10,1.5,1.5,0,0
4118024,0.141,0.006,0.385,-0.113,0.2,0.242,10,-10,1.5,1.5,0,0
4118025,0.141,0.006,0.386,-0.112,0.2,0.239,10,-10,1.5,1.5,0,0
4118026,0.141,0.006,0.387,-0.11,0.2,0.233,10,-10,1.5,1.5,0,0
4118027,0.141,0.006,0.378,-0.106,0.2,0.241,10,-10,1.5,1.5,0,0
4118028,0.141,0.005,0.374,-0.104,0.2,0.239,10,-10,1.5,1.5,0,0
4118029,0.141,0.005,0.367,-0.104,0.2,0.248,10,-10,1.5,1.5,0,0
4118030,0.141,0.004,0.36,-0.105,0.2,0.247,10,-10,1.5,1.5,0,0
4118031,0.147,0.005,0.366,-0.105,0.2,0.191,10,-10,1.5,1.5,0,0
4118032,0.141,0.005,0.363,-0.104,0.2,0.247,10,-10,1.5,1.5,0,0
4118033,0.141,0.005,0.348,-0.106,0.2,0.273,10,-10,1.5,1.5,0,0
4118034,0.141,0.005,0.346,-0.104,0.2,0.273,10,-10,1.5,1.5,0,0
4118035,0.135,0.005,0.317,-0.103,0.2,0.377,10,-10,1.5,1.5,0,0
4118036,0.141,0.005,0.293,-0.103,0.2,0.351,10,-10,1.5,1.5,0,0
4118037,0.141,0.005,0.291,-0.101,0.2,0.351,10,-10,1.5,1.5,0,0
4118038,0.141,0.004,0.27,-0.102,0.2,0.377,10,-10,1.5,1.5,0,0
4118039,0.141,0.004,0.262,-0.102,0.2,0.389,10,-10,1.5,1.5,0,0
4118040,0.141,0.005,0.256,-0.1,0.2,0.402,10,-10,1.5,1.5,0,0
4118041,0.141,0.005,0.241,-0.098,0.2,0.422,10,-10,1.5,1.5,0,0
4118042,0.147,0.005,0.245,-0.096,0.2,0.351,10,-10,1.5,1.5,0,0
4118043,0.147,0.005,0.255,-0.091,0.2,0.334,10,-10,1.5,1.5,0,0
4118044,0.141,0.005,0.245,-0.087,0.2,0.398,10,-10,1.5,1.5,0,0
4118045,0.147,0.005,0.251,-0.083,0.2,0.33,10,-10,1.5,1.5,0,0
4118046,0.147,0.005,0.264,-0.078,0.2,0.295,10,-10,1.5,1.5,0,0
4118047,0.147,0.005,0.258,-0.076,0.2,0.303,10,-10,1.5,1.5,0,0
4118048,0.147,0.004,0.266,-0.074,0.2,0.28,10,-10,1.5,1.5,0,0
4118049,0.141,0.004,0.26,-0.074,0.2,0.349,10,-10,1.5,1.5,0,0
4118050,0.147,0.004,0.252,-0.073,0.2,0.3,10,-10,1.5,1.5,0,0
4118051,0.147,0.003,0.26,-0.074,0.2,0.282,10,-10,1.5,1.5,0,0
4118052,0.147,0.003,0.251,-0.075,0.2,0.297,10,-10,1.5,1.5,0,0
4118053,0.141,0.003,0.241,-0.075,0.2,0.374,10,-10,1.5,1.5,0,0
4118054,0.147,0.004,0.238,-0.075,0.2,0.322,10,-10,1.5,1.5,0,0
4118055,0.147,0.003,0.239,-0.075,0.2,0.315,10,-10,1.5,1.5,0,0
4118056,0.147,0.003,0.23,-0.075,0.2,0.329,10,-10,1.5,1.5,0,0
4118057,0.147,0.003,0.231,-0.075,0.2,0.32,10,-10,1.5,1.5,0,0
4118058,0.147,0.003,0.234,-0.077,0.2,0.319,10,-10,1.5,1.5,0,0
4118059,0.147,0.003,0.227,-0.079,0.2,0.332,10,-10,1.5,1.5,0,0
4118060,0.147,0.003,0.225,-0.08,0.2,0.337,10,-10,1.5,1.5,0,0
4118061,0.147,0.003,0.221,-0.08,0.2,0.349,10,-10,1.5,1.5,0,0
4118062,0.147,0.003,0.217,-0.077,0.2,0.352,10,-10,1.5,1.5,0,0
4118063,0.147,0.003,0.212,-0.076,0.2,0.357,10,-10,1.5,1.5,0,0
4118064,0.147,0.003,0.207,-0.075,0.2,0.356,10,-10,1.5,1.5,0,0
4118065,0.153,0.003,0.215,-0.073,0.2,0.286,10,-10,1.5,1.5,0,0
4118066,0.147,0.002,0.216,-0.073,0.2,0.333,10,-10,1.5,1.5,0,0
4118067,0.147,0.002,0.204,-0.076,0.2,0.355,10,-10,1.5,1.5,0,0
4118068,0.147,0.002,0.206,-0.076,0.2,0.353,10,-10,1.5,1.5,0,0
4118069,0.147,0.001,0.195,-0.08,0.2,0.368,10,-10,1.5,1.5,0,0
4118070,0.153,0.002,0.196,-0.082,0.2,0.316,10,-10,1.5,1.5,0,0
4118071,0.147,0.002,0.198,-0.081,0.2,0.372,10,-10,1.5,1.5,0,0
4118072,0.147,0.002,0.183,-0.082,0.2,0.396,10,-10,1.5,1.5,0,0
4118073,0.147,0.001,0.183,-0.083,0.2,0.391,10,-10,1.5,1.5,0,0
4118074,0.153,0.001,0.184,-0.084,0.2,0.33,10,-10,1.5,1.5,0,0
4118075,0.147,0.001,0.176,-0.085,0.2,0.405,10,-10,1.5,1.5,0,0
4118076,0.153,0.001,0.179,-0.087,0.2,0.341,10,-10,1.5,1.5,0,0
4118077,0.147,0.001,0.184,-0.089,0.2,0.392,10,-10,1.5,1.5,0,0
4118078,0.153,0.001,0.178,-0.089,0.2,0.347,10,-10,1.5,1.5,0,0
4118079,0.147,0.001,0.177,-0.089,0.2,0.408,10,-10,1.5,1.5,0,0
4118080,0.153,0.002,0.175,-0.087,0.2,0.355,10,-10,1.5,1.5,0,0
4118081,0.153,0.002,0.186,-0.084,0.2,0.332,10,-10,1.5,1.5,0,0
4118082,0.153,0.002,0.19,-0.08,0.2,0.322,10,-10,1.5,1.5,0,0
4118083,0.153,0.001,0.194,-0.078,0.2,0.306,10,-10,1.5,1.5,0,0
4118084,0.153,0.001,0.205,-0.077,0.2,0.287,10,-10,1.5,1.5,0,0
4118085,0.153,0,0.204,-0.079,0.2,0.277,10,-10,1.5,1.5,0,0
4118086,0.153,0.001,0.208,-0.081,0.2,0.282,10,-10,1.5,1.5,0,0
4118087,0.153,0.001,0.21,-0.08,0.2,0.279,10,-10,1.5,1.5,0,0
4118088,0.153,0.001,0.21,-0.081,0.2,0.28,10,-10,1.5,1.5,0,0
4118089,0.153,0.001,0.21,-0.081,0.2,0.28,10,-10,1.5,1.5,0,0
4118090,0.153,0.001,0.209,-0.078,0.2,0.284,10,-10,1.5,1.5,0,0
4118091,0.153,0.001,0.207,-0.077,0.2,0.278,10,-10,1.5,1.5,0,0
4118092,0.153,0.001,0.205,-0.075,0.2,0.285,10,-10,1.5,1.5,0,0
4118093,0.153,0.001,0.202,-0.072,0.2,0.279,10,-10,1.5,1.5,0,0
4118094,0.153,0.001,0.198,-0.072,0.2,0.283,10,-10,1.5,1.5,0,0
4118095,0.16,0.001,0.209,-0.069,0.2,0.208,10,-10,1.5,1.5,0,0
4118096,0.153,0.001,0.211,-0.067,0.2,0.256,10,-10,1.5,1.5,0,0
4118097,0.16,0.001,0.215,-0.065,0.2,0.194,10,-10,1.5,1.5,0,0
4118098,0.153,0.001,0.224,-0.06,0.2,0.233,10,-10,1.5,1.5,0,0
4118099,0.153,0.001,0.208,-0.057,0.2,0.253,10,-10,1.5,1.5,0,0
4118100,0.153,0.001,0.204,-0.055,0.2,0.249,10,-10,1.5,1.5,0,0
4118101,0.153,0.001,0.196,-0.051,0.2,0.262,10,-10,1.5,1.5,0,0
4118102,0.153,0.001,0.181,-0.049,0.2,0.275,10,-10,1.5,1.5,0,0
4118103,0.153,0.001,0.177,-0.048,0.2,0.286,10,-10,1.5,1.5,0,0
4118104,0.153,0.001,0.167,-0.045,0.2,0.29,10,-10,1.5,1.5,0,0
4118105,0.153,0.001,0.158,-0.044,0.2,0.302,10,-10,1.5,1.5,0,0
4118106,0.153,0.001,0.15,-0.043,0.2,0.312,10,-10,1.5,1.5,0,0
4118107,0.153,0.001,0.141,-0.041,0.2,0.323,10,-10,1.5,1.5,0,0
4118108,0.153,0.001,0.133,-0.041,0.2,0.335,10,-10,1.5,1.5,0,0
4118109,0.153,0.001,0.125,-0.037,0.2,0.348,10,-10,1.5,1.5,0,0
4118110,0.153,0,0.117,-0.037,0.2,0.346,10,-10,1.5,1.5,0,0
4118111,0.16,0.001,0.124,-0.037,0.2,0.282,10,-10,1.5,1.5,0,0
4118112,0.153,0.001,0.123,-0.034,0.2,0.34,10,-10,1.5,1.5,0,0
4118113,0.153,0.001,0.11,-0.034,0.2,0.36,10,-10,1.5,1.5,0,0
4118114,0.153,0.001,0.111,-0.033,0.2,0.356,10,-10,1.5,1.5,0,0
4118115,0.147,0,0.085,-0.032,0.2,0.448,10,-10,1.5,1.5,0,0
4118116,0.16,0.001,0.08,-0.032,0.2,0.34,10,-10,1.5,1.5,0,0
4118117,0.153,0,0.089,-0.031,0.2,0.38,10,-10,1.5,1.5,0,0
4118118,0.153,0,0.066,-0.033,0.2,0.416,10,-10,1.5,1.5,0,0
4118119,0.16,0.001,0.086,-0.031,0.2,0.329,10,-10,1.5,1.5,0,0
4118120,0.153,0,0.088,-0.031,0.2,0.381,10,-10,1.5,1.5,0,0
4118121,0.153,0,0.066,-0.033,0.2,0.415,10,-10,1.5,1.5,0,0
4118122,0.16,0,0.088,-0.031,0.2,0.32,10,-10,1.5,1.5,0,0
4118123,0.153,0,0.083,-0.032,0.2,0.39,10,-10,1.5,1.5,0,0
4118124,0.153,0.001,0.065,-0.031,0.2,0.422,10,-10,1.5,1.5,0,0
4118125,0.153,0,0.07,-0.03,0.2,0.405,10,-10,1.5,1.5,0,0
4118126,0.153,0,0.058,-0.03,0.2,0.425,10,-10,1.5,1.5,0,0
4118127,0.153,0,0.045,-0.029,0.2,0.442,10,-10,1.5,1.5,0,0
4118128,0.153,0,0.043,-0.029,0.2,0.446,10,-10,1.5,1.5,0,0
4118129,0.153,0,0.035,-0.03,0.2,0.459,10,-10,1.5,1.5,0,0
4118130,0.153,0,0.028,-0.029,0.2,0.467,10,-10,1.5,1.5,0,0
4118131,0.153,0,0.022,-0.029,0.2,0.475,10,-10,1.5,1.5,0,0
4118132,0.153,0,0.017,-0.028,0.2,0.483,10,-10,1.5,1.5,0,0
4118133,0.16,0.001,0.026,-0.026,0.2,0.411,10,-10,1.5,1.5,0,0
4118134,0.153,0.001,0.028,-0.023,0.2,0.465,10,-10,1.5,1.5,0,0
4118135,0.16,0,0.032,-0.022,0.2,0.39,10,-10,1.5,1.5,0,0
4118136,0.16,0,0.057,-0.021,0.2,0.352,10,-10,1.5,1.5,0,0
4118137,0.153,0,0.049,-0.02,0.2,0.423,10,-10,1.5,1.5,0,0
4118138,0.16,0.001,0.055,-0.019,0.2,0.357,10,-10,1.5,1.5,0,0
4118139,0.153,0,0.065,-0.018,0.2,0.396,10,-10,1.5,1.5,0,0
4118140,0.153,0.001,0.042,-0.016,0.2,0.434,10,-10,1.5,1.5,0,0
4118141,0.16,0.001,0.056,-0.013,0.2,0.346,10,-10,1.5,1.5,0,0
4118142,0.153,0.001,0.055,-0.011,0.2,0.407,10,-10,1.5,1.5,0,0
4118143,0.153,0.001,0.035,-0.009,0.2,0.433,10,-10,1.5,1.5,0,0
4118144,0.153,0,0.04,-0.007,0.2,0.417,10,-10,1.5,1.5,0,0
4118145,0.153,-0.001,0.027,-0.01,0.2,0.433,10,-10,1.5,1.5,0,0
4118146,0.153,0,0.014,-0.01,0.2,0.459,10,-10,1.5,1.5,0,0
4118147,0.153,-0.001,0.011,-0.012,0.2,0.46,10,-10,1.5,1.5,0,0
4118148,0.153,-0.001,0.004,-0.015,0.2,0.477,10,-10,1.5,1.5,0,0
4118149,0.153,-0.001,-0.003,-0.016,0.2,0.487,10,-10,1.5,1.5,0,0
4118150,0.153,-0.001,-0.008,-0.018,0.2,0.499,10,-10,1.5,1.5,0,0
4118151,0.16,0,0.001,-0.019,0.2,0.432,10,-10,1.5,1.5,0,0
4118152,0.16,-0.001,0.017,-0.019,0.2,0.402,10,-10,1.5,1.5,0,0
4118153,0.153,-0.001,0.013,-0.021,0.2,0.471,10,-10,1.5,1.5,0,0
4118154,0.16,-0.001,0.026,-0.022,0.2,0.392,10,-10,1.5,1.5,0,0
4118155,0.16,-0.001,0.046,-0.023,0.2,0.363,10,-10,1.5,1.5,0,0
4118156,0.16,-0.001,0.047,-0.024,0.2,0.364,10,-10,1.5,1.5,0,0
4118157,0.16,0,0.063,-0.023,0.2,0.345,10,-10,1.5,1.5,0,0
4118158,0.16,0,0.079,-0.022,0.2,0.318,10,-10,1.5,1.5,0,0
4118159,0.16,0,0.085,-0.02,0.2,0.308,10,-10,1.5,1.5,0,0
4118160,0.16,0,0.094,-0.018,0.2,0.291,10,-10,1.5,1.5,0,0
4118161,0.16,0,0.102,-0.016,0.2,0.277,10,-10,1.5,1.5,0,0
4118162,0.16,-0.001,0.108,-0.017,0.2,0.261,10,-10,1.5,1.5,0,0
4118163,0.153,0,0.1,-0.016,0.2,0.34,10,-10,1.5,1.5,0,0
4118164,0.153,-0.001,0.083,-0.015,0.2,0.357,10,-10,1.5,1.5,0,0
4118165,0.153,0,0.072,-0.016,0.2,0.381,10,-10,1.5,1.5,0,0
4118166,0.153,0,0.053,-0.013,0.2,0.407,10,-10,1.5,1.5,0,0
4118167,0.16,0.001,0.051,-0.011,0.2,0.351,10,-10,1.5,1.5,0,0
4118168,0.16,0.001,0.062,-0.007,0.2,0.329,10,-10,1.5,1.5,0,0
4118169,0.16,0,0.064,-0.005,0.2,0.316,10,-10,1.5,1.5,0,0
4118170,0.16,0.001,0.076,-0.002,0.2,0.301,10,-10,1.5,1.5,0,0
4118171,0.16,0.001,0.083,0.002,0.2,0.284,10,-10,1.5,1.5,0,0
4118172,0.153,0.001,0.071,0.003,0.2,0.361,10,-10,1.5,1.5,0,0
4118173,0.16,0.001,0.07,0.006,0.2,0.296,10,-10,1.5,1.5,0,0
4118174,0.16,0.001,0.08,0.009,0.2,0.277,10,-10,1.5,1.5,0,0
4118175,0.153,0.001,0.061,0.011,0.2,0.364,10,-10,1.5,1.5,0,0
4118176,0.16,0.001,0.062,0.015,0.2,0.303,10,-10,1.5,1.5,0,0
4118177,0.16,0.001,0.077,0.017,0.2,0.27,10,-10,1.5,1.5,0,0
4118178,0.16,0.001,0.067,0.018,0.2,0.283,10,-10,1.5,1.5,0,0
4118179,0.16,0,0.076,0.019,0.2,0.263,10,-10,1.5,1.5,0,0
4118180,0.16,-0.001,0.084,0.016,0.2,0.248,10,-10,1.5,1.5,0,0
4118181,0.16,0,0.083,0.014,0.2,0.26,10,-10,1.5,1.5,0,0
4118182,0.16,0,0.086,0.013,0.2,0.256,10,-10,1.5,1.5,0,0
4118183,0.16,0,0.088,0.011,0.2,0.257,10,-10,1.5,1.5,0,0
4118184,0.16,-0.001,0.09,0.009,0.2,0.251,10,-10,1.5,1.5,0,0
4118185,0.16,0,0.091,0.007,0.2,0.258,10,-10,1.5,1.5,0,0
4118186,0.16,0,0.091,0.007,0.2,0.258,10,-10,1.5,1.5,0,0
4118187,0.16,-0.001,0.091,0.003,0.2,0.256,10,-10,1.5,1.5,0,0
4118188,0.16,0,0.091,0.002,0.2,0.265,10,-10,1.5,1.5,0,0
4118189,0.166,0,0.105,0.003,0.2,0.182,10,-10,1.5,1.5,0,0
4118190,0.16,-0.001,0.11,-0.001,0.2,0.233,10,-10,1.5,1.5,0,0
4118191,0.16,-0.001,0.103,-0.003,0.2,0.247,10,-10,1.5,1.5,0,0
4118192,0.166,-0.001,0.124,-0.004,0.2,0.156,10,-10,1.5,1.5,0,0
4118193,0.16,-0.001,0.124,-0.007,0.2,0.223,10,-10,1.5,1.5,0,0
4118194,0.16,-0.001,0.11,-0.009,0.2,0.247,10,-10,1.5,1.5,0,0
4118195,0.16,-0.001,0.119,-0.013,0.2,0.232,10,-10,1.5,1.5,0,0
4118196,0.16,-0.001,0.109,-0.017,0.2,0.252,10,-10,1.5,1.5,0,0
4118197,0.166,-0.001,0.113,-0.018,0.2,0.194,10,-10,1.5,1.5,0,0
4118198,0.166,-0.001,0.133,-0.021,0.2,0.162,10,-10,1.5,1.5,0,0
4118199,0.16,-0.001,0.127,-0.025,0.2,0.238,10,-10,1.5,1.5,0,0
4118200,0.16,-0.001,0.124,-0.026,0.2,0.244,10,-10,1.5,1.5,0,0
4118201,0.16,-0.001,0.122,-0.029,0.2,0.251,10,-10,1.5,1.5,0,0
4118202,0.16,-0.001,0.106,-0.032,0.2,0.28,10,-10,1.5,1.5,0,0
4118203,0.166,-0.001,0.112,-0.032,0.2,0.217,10,-10,1.5,1.5,0,0
4118204,0.16,-0.001,0.114,-0.031,0.2,0.274,10,-10,1.5,1.5,0,0
4118205,0.166,0,0.113,-0.029,0.2,0.217,10,-10,1.5,1.5,0,0
4118206,0.16,-0.001,0.121,-0.027,0.2,0.257,10,-10,1.5,1.5,0,0
4118207,0.16,-0.001,0.103,-0.026,0.2,0.283,10,-10,1.5,1.5,0,0
4118208,0.16,-0.001,0.098,-0.025,0.2,0.288,10,-10,1.5,1.5,0,0
4118209,0.166,-0.001,0.104,-0.026,0.2,0.213,10,-10,1.5,1.5,0,0
4118210,0.16,-0.001,0.095,-0.026,0.2,0.294,10,-10,1.5,1.5,0,0
4118211,0.166,-0.001,0.099,-0.024,0.2,0.224,10,-10,1.5,1.5,0,0
4118212,0.16,-0.001,0.104,-0.026,0.2,0.273,10,-10,1.5,1.5,0,0
4118213,0.16,-0.001,0.086,-0.025,0.2,0.307,10,-10,1.5,1.5,0,0
4118214,0.16,-0.001,0.08,-0.023,0.2,0.312,10,-10,1.5,1.5,0,0
4118215,0.153,-0.001,0.057,-0.023,0.2,0.409,10,-10,1.5,1.5,0,0
4118216,0.166,0,0.049,-0.02,0.2,0.3,10,-10,1.5,1.5,0,0
4118217,0.16,-0.001,0.057,-0.017,0.2,0.339,10,-10,1.5,1.5,0,0
4118218,0.16,-0.001,0.033,-0.017,0.2,0.374,10,-10,1.5,1.5,0,0
4118219,0.16,0,0.038,-0.014,0.2,0.368,10,-10,1.5,1.5,0,0
4118220,0.16,-0.001,0.032,-0.012,0.2,0.368,10,-10,1.5,1.5,0,0
4118221,0.16,0,0.016,-0.011,0.2,0.397,10,-10,1.5,1.5,0,0
4118222,0.166,0.001,0.029,-0.005,0.2,0.313,10,-10,1.5,1.5,0,0
4118223,0.16,0,0.029,-0.002,0.2,0.365,10,-10,1.5,1.5,0,0
4118224,0.16,0,0.017,0,0.2,0.379,10,-10,1.5,1.5,0,0
4118225,0.16,-0.001,0.02,0.002,0.2,0.364,10,-10,1.5,1.5,0,0
4118226,0.16,0,0.011,0.003,0.2,0.384,10,-10,1.5,1.5,0,0
4118227,0.16,0,0,0.005,0.2,0.397,10,-10,1.5,1.5,0,0
4118228,0.16,-0.001,-0.001,0.004,0.2,0.393,10,-10,1.5,1.5,0,0
4118229,0.16,0,-0.007,0.005,0.2,0.407,10,-10,1.5,1.5,0,0
4118230,0.166,0,0.003,0.008,0.2,0.327,10,-10,1.5,1.5,0,0
4118231,0.16,-0.001,0.005,0.007,0.2,0.38,10,-10,1.5,1.5,0,0
4118232,0.16,-0.001,-0.004,0.006,0.2,0.395,10,-10,1.5,1.5,0,0
4118233,0.16,-0.001,0.001,0.006,0.2,0.388,10,-10,1.5,1.5,0,0
4118234,0.16,0,-0.007,0.006,0.2,0.407,10,-10,1.5,1.5,0,0
4118235,0.166,-0.001,-0.002,0.006,0.2,0.331,10,-10,1.5,1.5,0,0
4118236,0.16,-0.001,0.005,0.003,0.2,0.379,10,-10,1.5,1.5,0,0
4118237,0.16,-0.001,-0.006,0.002,0.2,0.403,10,-10,1.5,1.5,0,0
4118238,0.16,-0.001,-0.001,0.002,0.2,0.396,10,-10,1.5,1.5,0,0
4118239,0.16,-0.001,-0.008,0,0.2,0.411,10,-10,1.5,1.5,0,0
4118240,0.16,-0.001,-0.017,0,0.2,0.424,10,-10,1.5,1.5,0,0
4118241,0.16,-0.001,-0.017,0,0.2,0.423,10,-10,1.5,1.5,0,0
4118242,0.16,-0.001,-0.021,-0.001,0.2,0.432,10,-10,1.5,1.5,0,0
4118243,0.166,0,-0.01,0,0.2,0.358,10,-10,1.5,1.5,0,0
4118244,0.166,-0.001,0.008,0,0.2,0.324,10,-10,1.5,1.5,0,0
4118245,0.16,-0.001,0.006,-0.001,0.2,0.389,10,-10,1.5,1.5,0,0
4118246,0.166,-0.001,0.021,0,0.2,0.306,10,-10,1.5,1.5,0,0
4118247,0.166,-0.001,0.043,-0.001,0.2,0.274,10,-10,1.5,1.5,0,0
4118248,0.166,-0.001,0.045,-0.003,0.2,0.268,10,-10,1.5,1.5,0,0
4118249,0.16,-0.001,0.048,-0.004,0.2,0.331,10,-10,1.5,1.5,0,0
4118250,0.16,-0.001,0.045,-0.005,0.2,0.332,10,-10,1.5,1.5,0,0
4118251,0.166,-0.001,0.051,-0.009,0.2,0.267,10,-10,1.5,1.5,0,0
4118252,0.166,-0.001,0.059,-0.01,0.2,0.256,10,-10,1.5,1.5,0,0
4118253,0.166,-0.001,0.065,-0.012,0.2,0.251,10,-10,1.5,1.5,0,0
4118254,0.166,-0.001,0.083,-0.015,0.2,0.227,10,-10,1.5,1.5,0,0
4118255,0.166,-0.001,0.094,-0.016,0.2,0.213,10,-10,1.5,1.5,0,0
4118256,0.166,-0.001,0.099,-0.016,0.2,0.212,10,-10,1.5,1.5,0,0
4118257,0.166,-0.001,0.107,-0.015,0.2,0.198,10,-10,1.5,1.5,0,0
4118258,0.172,-0.001,0.128,-0.014,0.2,0.105,10,-10,1.5,1.5,0,0
4118259,0.172,0,0.154,-0.011,0.2,0.067,10,-10,1.5,1.5,0,0
4118260,0.166,-0.001,0.159,-0.009,0.2,0.111,10,-10,1.5,1.5,0,0
4118261,0.166,0,0.165,-0.008,0.2,0.107,10,-10,1.5,1.5,0,0
4118262,0.172,0,0.185,-0.003,0.2,0.009,10,-10,1.5,1.5,0,0
4118263,0.166,0,0.182,-0.001,0.2,0.072,10,-10,1.5,1.5,0,0
4118264,0.166,-0.001,0.174,0,0.2,0.076,10,-10,1.5,1.5,0,0
4118265,0.166,0,0.183,0.002,0.2,0.066,10,-10,1.5,1.5,0,0
4118266,0.166,-0.001,0.174,0.003,0.2,0.071,10,-10,1.5,1.5,0,0
4118267,0.172,0,0.179,0.004,0.2,0.008,10,-10,1.5,1.5,0,0
4118268,0.166,-0.001,0.185,0.005,0.2,0.052,10,-10,1.5,1.5,0,0
4118269,0.166,0,0.172,0.006,0.2,0.076,10,-10,1.5,1.5,0,0
4118270,0.166,0,0.175,0.008,0.2,0.069,10,-10,1.5,1.5,0,0
4118271,0.166,0,0.165,0.01,0.2,0.082,10,-10,1.5,1.5,0,0
4118272,0.166,0,0.152,0.011,0.2,0.098,10,-10,1.5,1.5,0,0
4118273,0.166,0.001,0.149,0.015,0.2,0.104,10,-10,1.5,1.5,0,0
4118274,0.166,0,0.141,0.016,0.2,0.107,10,-10,1.5,1.5,0,0
4118275,0.172,0.001,0.148,0.018,0.2,0.039,10,-10,1.5,1.5,0,0
4118276,0.166,0,0.148,0.021,0.2,0.09,10,-10,1.5,1.5,0,0
4118277,0.172,0.001,0.149,0.022,0.2,0.032,10,-10,1.5,1.5,0,0
4118278,0.172,0.001,0.171,0.025,0.2,-0.006,10,-10,1.5,1.5,0,0
4118279,0.166,0,0.16,0.026,0.2,0.065,10,-10,1.5,1.5,0,0
4118280,0.172,0.001,0.163,0.027,0.2,0.003,10,-10,1.5,1.5,0,0
4118281,0.166,0,0.169,0.029,0.2,0.046,10,-10,1.5,1.5,0,0
4118282,0.166,0,0.143,0.026,0.2,0.089,10,-10,1.5,1.5,0,0
4118283,0.166,0,0.14,0.027,0.2,0.093,10,-10,1.5,1.5,0,0
4118284,0.166,0.001,0.128,0.028,0.2,0.117,10,-10,1.5,1.5,0,0
4118285,0.166,-0.001,0.111,0.025,0.2,0.133,10,-10,1.5,1.5,0,0
4118286,0.172,0.001,0.118,0.025,0.2,0.074,10,-10,1.5,1.5,0,0
4118287,0.166,0,0.113,0.026,0.2,0.134,10,-10,1.5,1.5,0,0
4118288,0.166,0.001,0.097,0.025,0.2,0.167,10,-10,1.5,1.5,0,0
4118289,0.166,0,0.096,0.026,0.2,0.161,10,-10,1.5,1.5,0,0
4118290,0.166,0,0.082,0.024,0.2,0.183,10,-10,1.5,1.5,0,0
4118291,0.172,0.001,0.081,0.025,0.2,0.129,10,-10,1.5,1.5,0,0
4118292,0.166,0,0.083,0.024,0.2,0.182,10,-10,1.5,1.5,0,0
4118293,0.166,0.001,0.067,0.023,0.2,0.214,10,-10,1.5,1.5,0,0
4118294,0.172,0.001,0.081,0.026,0.2,0.129,10,-10,1.5,1.5,0,0
4118295,0.166,0.001,0.075,0.026,0.2,0.199,10,-10,1.5,1.5,0,0
4118296,0.166,0.001,0.055,0.026,0.2,0.228,10,-10,1.5,1.5,0,0
4118297,0.166,0,0.059,0.026,0.2,0.216,10,-10,1.5,1.5,0,0
4118298,0.166,0,0.045,0.024,0.2,0.24,10,-10,1.5,1.5,0,0
4118299,0.166,0.001,0.031,0.024,0.2,0.267,10,-10,1.5,1.5,0,0
4118300,0.166,0,0.027,0.022,0.2,0.269,10,-10,1.5,1.5,0,0
4118301,0.166,0.001,0.018,0.021,0.2,0.291,10,-10,1.5,1.5,0,0
4118302,0.172,0.001,0.025,0.023,0.2,0.216,10,-10,1.5,1.5,0,0
4118303,0.166,0.001,0.025,0.022,0.2,0.279,10,-10,1.5,1.5,0,0
